dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-04-01,80,9,10,1,9,2,6,0,14,3,37,9,0
2016-05-01,80,3,8,0,8,1,2,0,12,9,19,1,2
2016-06-01,140,5,51,0,50,1,4,0,60,2,19,2,0
2016-07-01,41,5,18,0,19,1,0,0,19,0,23,2,1
2016-08-01,11,3,6,0,5,1,0,0,5,0,8,1,0
2016-09-01,34,6,13,0,14,1,10,0,16,5,503,19,0
2016-10-01,24,4,11,0,11,2,0,0,11,0,81,7,0
2016-11-01,25,4,13,1,11,2,0,0,13,7,33,2,1
2016-12-01,8,4,3,0,4,1,0,0,5,3,27,5,0
2017-01-01,11,1,5,0,5,1,0,0,6,4,28,6,0
2017-02-01,6,3,2,0,2,1,0,0,4,2,62,1,0
2017-03-01,20,4,5,0,5,2,0,0,8,22,33,6,0
2017-04-01,25,4,11,0,11,2,0,0,11,0,27,5,0
2017-05-01,18,3,9,0,9,2,0,0,10,1,25,3,0
2017-06-01,7,1,4,0,3,1,0,0,3,0,18,2,0
2017-07-01,21,3,9,0,9,1,0,0,10,4,16,1,1
2017-08-01,13,3,5,0,6,2,0,0,6,0,9,0,0
2017-09-01,29,3,12,0,12,2,0,0,13,1,38,5,0
2017-10-01,33,4,15,0,13,2,0,0,13,0,22,3,0
2017-11-01,5,4,5,2,2,2,3,0,4,0,26,1,1
2017-12-01,15,3,7,0,7,2,0,0,9,0,15,1,1
2018-01-01,28,4,9,1,10,2,0,0,17,11,15,2,0
2018-02-01,27,3,13,1,12,2,8,0,15,3,13,6,0
2018-03-01,40,4,19,3,16,2,0,0,19,0,24,5,0
2018-04-01,9,4,11,2,8,2,0,0,11,1,16,1,0
2018-05-01,22,3,16,0,16,2,12,0,18,9,22,3,0
2018-06-01,4,3,2,0,3,2,3,0,5,5,18,8,0
2018-07-01,21,3,11,2,10,2,2,0,12,2,16,2,0
2018-08-01,12,1,6,0,6,1,0,0,6,0,11,2,0
2018-09-01,26,2,10,0,10,1,4,0,14,8,15,3,0
2018-10-01,12,2,7,1,6,1,0,0,8,1,15,2,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,19,1,1
2018-12-01,10,1,5,0,5,1,0,0,6,1,13,5,0
2019-01-01,0,0,0,0,0,0,0,0,3,4,13,3,0
2019-02-01,3,2,2,0,0,0,0,1,0,0,13,2,0
2019-03-01,1,1,0,0,1,1,0,0,1,0,17,7,0
2019-04-01,1,1,0,0,0,0,0,0,0,0,22,3,0
2019-05-01,3,3,1,1,1,1,0,0,8,13,19,3,0
2019-06-01,3,1,0,0,0,0,0,0,0,0,25,4,0
2019-07-01,1,1,11,0,0,0,1,10,2,8,7,5,0
2019-08-01,0,0,0,0,0,0,0,1,0,1,31,6,0
2019-09-01,0,0,33,0,0,0,0,33,0,0,15,6,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,13,2,0
2019-11-01,5,3,3,0,2,1,1,1,2,2,12,2,0
2019-12-01,5,0,0,0,1,1,2,4,6,3,21,17,0
