dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,95,5,9,1,8,1,34,0,79,264,7,1,0
2016-06-01,37,2,4,0,4,1,9,1,33,146,12,4,1
2016-07-01,4,1,2,0,0,0,1,1,7,33,5,3,0
2016-08-01,82,3,5,1,2,1,10,0,66,242,19,9,2
2016-09-01,131,5,9,8,4,1,26,1,167,618,9,2,2
2016-10-01,83,3,5,1,6,1,14,2,89,305,7,4,0
2016-11-01,57,5,5,0,5,1,26,2,70,273,5,4,1
2016-12-01,55,2,2,1,1,1,4,0,56,233,5,1,1
2017-01-01,30,2,2,1,1,1,2,1,35,176,4,3,0
2017-02-01,40,3,3,0,3,1,4,1,27,102,4,4,0
2017-03-01,67,4,6,0,6,1,12,0,105,452,8,4,0
2017-04-01,18,3,3,0,2,1,4,1,25,119,7,8,1
2017-05-01,69,3,5,2,1,1,13,6,184,938,9,8,2
2017-06-01,83,5,2,0,4,1,3,23,103,499,11,3,0
2017-07-01,172,3,6,2,3,1,38,13,115,558,5,4,1
2017-08-01,47,2,1,0,0,0,9,6,63,376,11,2,2
2017-09-01,52,5,2,0,4,1,28,4,195,995,8,4,0
2017-10-01,23,2,1,0,1,1,92,7,40,220,4,7,2
2017-11-01,18,3,2,0,1,1,2,11,42,174,3,1,2
2017-12-01,25,5,4,1,4,1,8,11,66,270,8,1,0
2018-01-01,22,2,4,1,0,0,13,10,35,145,11,5,1
2018-02-01,34,5,4,1,3,1,17,13,60,197,11,3,0
2018-03-01,56,7,8,1,9,1,20,8,68,263,8,7,0
2018-04-01,48,6,5,0,5,2,16,5,59,201,5,5,1
2018-05-01,26,2,5,1,0,0,9,12,28,128,4,7,0
2018-06-01,25,4,2,1,2,1,6,9,34,134,5,0,0
2018-07-01,49,9,12,0,11,1,17,18,47,189,12,5,1
2018-08-01,30,3,2,0,1,1,2,10,50,169,2,4,0
2018-09-01,22,1,2,0,0,0,3,16,19,112,8,4,0
2018-10-01,32,7,3,0,8,1,9,4,43,113,3,3,0
2018-11-01,18,3,5,0,2,1,7,7,16,60,6,4,0
2018-12-01,21,4,6,0,6,1,8,6,28,90,6,3,0
2019-01-01,4,2,2,0,0,0,1,13,8,41,4,4,0
2019-02-01,24,7,4,0,5,1,16,9,33,108,5,5,1
2019-03-01,22,1,5,2,0,0,7,12,10,65,6,2,0
2019-04-01,5,1,2,0,0,0,2,9,10,45,9,2,0
2019-05-01,8,1,1,1,0,0,6,6,10,42,3,8,2
2019-06-01,10,1,0,0,0,0,0,4,16,41,3,1,0
2019-07-01,9,2,1,1,4,1,6,3,40,109,5,5,0
2019-08-01,29,2,2,3,0,0,11,3,25,121,8,8,1
2019-09-01,29,1,1,1,1,1,2,4,26,48,9,0,0
2019-10-01,62,5,2,0,0,0,1,9,13,41,7,4,1
2019-11-01,39,3,0,0,0,0,0,7,9,27,6,4,0
2019-12-01,27,2,1,0,0,0,0,11,7,25,4,4,0
2020-01-01,39,3,1,0,0,0,0,9,9,40,6,8,0
2020-02-01,27,1,0,0,0,0,0,12,5,25,5,1,0
2020-03-01,111,2,0,0,0,0,0,11,73,138,8,9,0
2020-04-01,89,2,0,3,0,0,0,11,125,381,8,7,0
