dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-01-01,58,1,0,0,0,0,0,0,2,3,15,2,1
2015-02-01,74,1,1,1,0,0,2,0,3,3,33,4,1
2015-03-01,58,1,0,0,0,0,0,0,0,0,24,4,9
2015-04-01,28,1,0,0,0,0,0,0,0,0,12,0,2
2015-05-01,102,2,1,0,1,1,0,0,1,0,29,9,1
2015-06-01,40,1,0,0,0,0,0,0,4,17,9,3,2
2015-07-01,32,1,0,0,0,0,0,0,0,0,31,5,1
2015-08-01,66,2,1,0,1,1,0,0,5,8,19,2,1
2015-09-01,56,1,0,0,0,0,0,0,2,3,14,4,0
2015-10-01,22,1,0,0,0,0,0,0,0,0,5,1,2
2015-11-01,2,1,0,0,0,0,0,0,0,0,12,1,1
2015-12-01,62,2,2,0,2,1,4,0,4,8,10,4,0
2016-01-01,42,2,1,0,1,1,2,1,7,9,58,9,1
2016-02-01,50,2,2,0,1,1,2,0,2,3,27,9,1
2016-03-01,10,1,0,0,0,0,0,0,0,0,15,4,3
2016-04-01,22,2,1,1,1,1,10,2,9,30,12,5,2
2016-05-01,18,2,4,0,3,1,5,1,4,8,7,6,2
2016-06-01,2,1,0,0,0,0,0,1,0,0,6,1,2
2016-07-01,22,1,0,0,0,0,0,0,0,0,40,6,4
2016-08-01,14,1,0,0,0,0,0,0,0,0,35,15,1
2016-09-01,34,2,1,0,0,0,2,0,4,8,27,4,2
2016-10-01,12,2,0,0,0,0,0,0,0,0,24,4,1
2016-11-01,12,2,0,0,1,1,2,0,1,2,14,3,1
2016-12-01,16,2,0,0,0,0,0,0,2,8,30,10,1
2017-01-01,10,3,1,0,1,1,0,0,1,0,21,5,0
2017-02-01,8,4,2,0,2,1,2,0,4,15,21,6,0
2017-03-01,3,2,0,0,0,0,0,0,1,2,20,3,2
2017-04-01,4,3,2,0,1,1,1,0,3,4,50,12,0
2017-05-01,2,2,0,0,0,0,0,0,3,3,15,8,0
2017-06-01,15,2,0,0,0,0,0,0,1,21,18,6,1
2017-07-01,21,4,2,0,2,1,8,1,2,6,24,10,2
2017-08-01,23,4,2,0,2,1,0,0,2,0,19,7,0
2017-09-01,1,1,0,0,0,0,0,0,0,0,23,9,0
2017-10-01,15,2,3,0,0,0,2,1,1,2,23,11,2
2017-11-01,25,3,2,2,5,1,6,0,17,35,18,5,0
2017-12-01,1,1,0,0,0,0,0,0,0,0,16,3,2
2018-01-01,9,2,1,0,0,0,1,2,2,7,23,6,0
2018-02-01,8,1,0,0,0,0,0,0,2,2,24,2,0
2018-03-01,4,1,0,0,0,0,0,0,4,15,26,11,1
2018-04-01,11,1,0,0,0,0,0,1,1,5,33,11,0
2018-05-01,2,1,0,0,1,1,1,0,2,2,15,3,2
2018-06-01,1,1,0,0,0,0,0,1,1,4,30,5,0
2018-07-01,4,2,0,0,0,0,0,1,1,4,32,3,0
2018-08-01,2,1,1,0,0,0,0,2,0,3,26,2,2
2018-09-01,2,1,0,0,0,0,0,2,0,12,27,7,0
2018-10-01,0,0,0,0,0,0,0,1,0,0,24,3,0
2018-11-01,0,0,0,0,0,0,0,1,0,1,24,5,0
2018-12-01,0,0,2,0,0,0,1,1,0,0,18,3,1
2019-01-01,8,3,1,0,2,1,1,0,2,1,44,6,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,46,7,1
2019-03-01,0,0,0,0,0,0,0,1,0,0,24,4,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,27,9,0
2019-05-01,3,1,1,0,0,0,4,4,1,12,27,7,0
2019-06-01,0,0,0,0,0,0,0,1,1,9,18,7,0
2019-07-01,0,0,1,0,0,0,0,1,3,3,37,8,0
2019-08-01,16,2,3,1,2,1,10,0,3,5,40,7,0
2019-09-01,2,2,1,0,1,1,0,0,1,0,31,9,0
2019-10-01,2,1,0,0,0,0,0,0,0,0,21,5,0
2019-11-01,0,0,0,0,0,0,0,2,0,6,20,5,1
2019-12-01,0,0,0,0,0,0,0,1,0,1,47,6,0
2020-01-01,1,1,0,0,0,0,0,0,1,1,21,5,0
2020-02-01,0,0,0,0,0,0,0,1,0,0,40,8,0
2020-03-01,4,1,0,0,0,0,0,1,1,6,30,9,0
