dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,60,3,7,0,7,2,8,0,10,10,0,0,0
2016-11-01,19,2,3,0,2,2,6,0,2,2,12,3,1
2016-12-01,27,1,5,0,6,1,6,0,10,19,2,4,0
2017-01-01,25,7,12,3,9,4,40,1,23,57,12,5,3
2017-02-01,68,5,37,6,31,3,54,5,57,83,7,4,2
2017-03-01,71,8,0,0,0,0,0,5,93,170,8,10,2
2017-04-01,48,5,0,0,0,0,0,0,57,64,7,2,1
2017-05-01,141,8,0,0,0,0,0,1,66,101,14,7,1
2017-06-01,101,11,0,0,0,0,0,8,56,99,15,19,1
2017-07-01,102,6,1,0,1,1,4,4,73,170,20,12,1
2017-08-01,138,10,1,0,1,1,0,5,99,216,22,10,1
2017-09-01,50,6,1,1,0,0,2,2,41,55,28,16,2
2017-10-01,123,11,1,0,1,1,0,6,82,137,31,22,1
2017-11-01,173,13,1,0,1,1,2,15,107,296,38,21,3
2017-12-01,189,14,4,0,4,1,8,11,177,391,46,24,3
2018-01-01,182,15,7,0,7,2,2,28,188,434,43,31,2
2018-02-01,147,14,4,0,4,1,6,21,127,281,30,22,1
2018-03-01,170,11,5,1,4,1,8,21,138,304,54,43,1
2018-04-01,305,15,6,0,6,3,6,28,187,342,78,32,0
2018-05-01,322,18,5,0,5,3,12,46,246,495,60,54,1
2018-06-01,326,18,7,1,6,3,16,63,226,400,56,31,6
2018-07-01,287,16,7,2,4,2,11,18,247,399,58,44,2
2018-08-01,291,15,8,1,7,4,22,52,240,526,60,52,1
2018-09-01,164,15,5,2,3,2,15,33,122,257,72,38,2
2018-10-01,356,18,4,1,4,3,14,45,296,511,67,42,1
2018-11-01,401,12,7,2,5,4,14,61,259,459,81,55,2
2018-12-01,344,19,1,0,1,1,2,56,287,454,75,44,2
2019-01-01,250,14,0,0,0,0,0,54,181,393,138,71,2
2019-02-01,163,13,5,0,5,1,6,26,142,255,67,45,0
2019-03-01,140,13,0,0,0,0,0,22,77,193,111,62,1
2019-04-01,101,10,0,0,0,0,0,22,70,182,98,55,0
2019-05-01,142,14,0,0,0,0,0,26,83,220,97,60,0
2019-06-01,75,9,0,0,0,0,0,30,75,217,84,69,0
2019-07-01,168,11,0,0,0,0,0,21,61,96,115,62,0
2019-08-01,87,11,0,0,0,0,0,19,115,276,72,59,0
2019-09-01,119,11,0,0,0,0,0,28,54,109,98,62,0
2019-10-01,77,12,0,0,0,0,0,14,38,43,68,45,1
2019-11-01,57,10,0,0,0,0,0,10,34,56,94,71,0
2019-12-01,56,10,0,0,0,0,0,6,31,64,56,52,1
2020-01-01,68,7,0,0,0,0,0,15,47,92,43,36,0
2020-02-01,82,11,0,0,0,0,0,27,91,369,49,50,0
2020-03-01,38,7,0,0,0,0,0,28,45,111,50,77,0
2020-04-01,23,6,1,0,0,0,0,21,89,184,48,35,0
