dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,2,1,0,0,0,0,0,0,1,4,39,9,1
2016-11-01,5,2,1,0,1,1,0,0,7,7,38,11,0
2016-12-01,1,1,0,0,0,0,0,0,0,0,39,9,1
2017-01-01,3,1,0,0,0,0,0,0,0,0,21,3,0
2017-02-01,0,0,0,0,0,0,0,0,1,0,41,15,0
2017-03-01,10,1,0,0,0,0,0,0,19,44,74,37,0
2017-04-01,7,1,0,0,0,0,0,0,5,6,65,11,1
2017-05-01,5,1,0,0,0,0,0,0,17,34,73,23,2
2017-06-01,8,1,0,0,0,0,0,1,17,40,80,21,1
2017-07-01,0,0,0,0,0,0,0,1,3,5,86,32,1
2017-08-01,1,1,1,1,0,0,0,0,3,5,89,25,0
2017-09-01,0,0,0,0,0,0,0,2,2,8,88,27,1
2017-10-01,1,1,0,0,0,0,0,0,8,31,82,15,1
2017-11-01,27,1,2,0,2,1,0,3,53,173,127,18,1
2017-12-01,13,1,1,0,1,1,2,5,9,41,80,30,0
2018-01-01,13,1,0,0,0,0,0,10,41,154,108,25,0
2018-02-01,5,1,0,0,0,0,0,3,6,35,46,8,0
2018-03-01,2,1,0,0,0,0,0,2,4,25,95,21,0
2018-04-01,6,1,0,0,0,0,0,10,11,31,89,17,0
2018-05-01,9,1,0,0,0,0,0,8,24,90,116,30,0
2018-06-01,0,0,1,0,0,0,0,6,4,19,110,17,0
2018-07-01,0,0,0,0,0,0,0,13,2,18,76,18,2
2018-08-01,0,0,0,0,0,0,0,10,2,42,79,15,0
2018-09-01,0,0,0,1,0,0,0,1,3,4,64,9,1
2018-10-01,0,0,0,0,0,0,0,6,0,7,64,13,0
2018-11-01,0,0,1,0,0,0,0,10,4,20,77,26,0
2018-12-01,2,1,0,0,0,0,0,5,15,46,64,12,0
2019-01-01,2,1,0,0,0,0,0,3,17,122,55,247,2
