dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,188,11,38,10,29,3,170,9,48,136,14,10,0
2015-09-01,137,10,31,4,23,2,77,9,28,62,27,3,1
2015-10-01,161,8,23,2,22,2,25,5,40,36,19,4,0
2015-11-01,65,9,9,1,11,3,31,1,12,22,21,6,1
2015-12-01,166,9,29,2,24,2,51,8,31,62,13,2,0
2016-01-01,176,10,21,4,12,3,48,5,22,58,15,6,1
2016-02-01,118,8,14,2,13,4,40,11,20,55,31,2,1
2016-03-01,134,10,22,4,16,2,54,2,28,42,33,6,0
2016-04-01,127,9,17,2,16,2,64,3,22,51,22,3,0
2016-05-01,99,6,20,0,20,1,10,3,23,17,14,6,0
2016-06-01,144,6,31,7,32,1,51,1,44,43,8,2,0
2016-07-01,93,5,14,0,13,1,10,1,16,35,9,2,0
2016-08-01,141,8,29,1,26,3,63,5,35,61,13,3,1
2016-09-01,107,10,12,2,6,1,47,10,27,121,15,3,0
2016-10-01,88,11,26,1,22,1,59,2,27,28,13,4,2
2016-11-01,128,10,24,0,29,3,37,3,46,107,17,2,1
2016-12-01,107,5,17,1,15,1,12,1,18,8,15,2,0
2017-01-01,166,8,26,7,17,1,41,9,46,99,12,4,0
2017-02-01,140,7,15,2,13,1,44,5,22,58,15,1,2
2017-03-01,159,9,39,7,31,1,43,6,42,33,19,3,0
2017-04-01,240,6,20,1,20,2,28,3,26,29,17,6,1
2017-05-01,193,9,43,6,39,1,44,7,58,58,21,4,0
2017-06-01,180,8,29,3,28,1,18,8,61,67,33,7,1
2017-07-01,341,6,41,2,40,2,70,5,48,75,21,2,1
2017-08-01,54,8,15,0,10,2,18,5,19,30,27,6,0
2017-09-01,110,9,32,1,33,2,82,9,53,84,15,2,0
2017-10-01,91,9,29,1,18,2,26,6,23,38,21,6,1
2017-11-01,150,7,21,0,26,2,28,3,30,27,17,4,0
2017-12-01,45,6,5,0,7,1,0,14,8,18,19,1,0
2018-01-01,113,5,18,0,15,2,34,5,15,18,10,4,1
2018-02-01,115,5,31,0,26,2,30,1,27,14,12,3,0
2018-03-01,77,6,16,0,19,1,25,3,21,20,17,3,0
2018-04-01,66,6,14,1,13,2,19,5,20,36,35,2,2
2018-05-01,99,5,20,1,17,2,20,9,21,24,19,3,0
2018-06-01,66,4,9,1,6,2,11,2,7,5,20,2,0
2018-07-01,93,6,12,1,14,2,39,2,16,33,22,1,0
2018-08-01,85,6,16,3,9,2,39,3,13,31,15,4,0
2018-09-01,109,7,23,1,20,2,76,3,29,96,16,3,1
2018-10-01,104,6,19,2,16,2,49,3,19,51,22,2,0
2018-11-01,149,5,18,7,11,2,36,3,35,101,18,4,0
2018-12-01,95,4,12,3,9,2,32,8,17,54,11,3,0
2019-01-01,83,4,17,4,15,2,64,4,25,43,24,2,1
2019-02-01,63,6,7,3,4,2,23,9,10,37,26,4,0
2019-03-01,64,5,11,1,12,3,74,3,18,65,18,3,0
2019-04-01,91,7,28,2,17,2,107,12,46,192,11,2,0
2019-05-01,62,4,20,3,22,3,32,3,29,24,17,1,0
2019-06-01,49,3,7,0,3,1,15,6,6,40,22,1,0
2019-07-01,19,5,6,0,3,1,17,6,8,55,27,2,0
2019-08-01,91,4,14,0,15,2,44,6,38,125,10,2,0
2019-09-01,102,5,21,2,17,3,61,5,26,58,14,2,1
2019-10-01,115,5,30,2,26,2,112,9,33,99,47,9,0
2019-11-01,103,4,13,1,16,2,39,17,25,98,24,8,0
2019-12-01,97,5,14,3,6,2,75,8,16,101,12,3,0
2020-01-01,105,4,14,2,14,2,46,10,18,76,15,2,0
2020-02-01,134,7,30,4,26,3,70,9,32,69,25,5,0
2020-03-01,94,5,19,1,15,2,64,5,16,47,35,6,0
2020-04-01,152,7,27,1,24,2,49,5,25,44,14,3,0
