dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-04-01,123,5,13,1,10,1,35,0,21,50,1264,23,1
2016-05-01,25,5,13,2,8,1,115,0,25,124,274,6,0
2016-06-01,15,4,9,2,10,1,139,0,19,136,87,3,1
2016-07-01,6,3,5,1,4,1,12,0,11,58,49,3,0
2016-08-01,9,2,5,1,3,1,27,0,9,37,50,1,1
2016-09-01,20,2,21,4,13,1,40,0,22,36,72,5,0
2016-10-01,316,5,34,14,24,3,107,1,69,240,144,4,1
2016-11-01,27,7,32,11,19,2,110,0,51,138,97,5,0
2016-12-01,16,7,17,5,10,2,89,0,28,94,504,17,1
2017-01-01,20,6,17,4,11,2,122,0,23,96,112,6,2
2017-02-01,10,4,16,3,6,2,144,0,29,134,128,12,1
2017-03-01,16,8,18,3,14,2,154,1,32,150,116,22,2
2017-04-01,6,5,10,2,5,2,74,1,16,98,136,6,0
2017-05-01,8,8,11,7,8,1,122,0,25,83,223,10,1
2017-06-01,3,2,1,2,3,1,18,0,11,54,143,5,1
2017-07-01,76,6,14,2,11,1,236,0,51,427,166,12,1
2017-08-01,35,6,5,0,6,1,19,2,22,125,152,13,0
2017-09-01,8,1,1,0,0,0,5,0,15,128,140,11,0
2017-10-01,9,4,2,5,3,1,61,0,13,97,189,9,1
2017-11-01,25,6,8,1,7,1,6,0,19,42,199,12,1
2017-12-01,14,2,4,0,4,1,0,0,18,90,277,12,0
2018-01-01,17,2,3,0,3,1,4,0,9,33,183,10,0
2018-02-01,48,7,8,3,8,1,154,1,32,272,142,10,0
2018-03-01,20,4,7,0,7,1,5,1,19,82,121,7,0
2018-04-01,3,1,4,1,2,1,6,0,15,51,108,8,1
2018-05-01,16,2,6,3,5,1,17,0,21,72,88,11,0
2018-06-01,22,1,10,0,10,1,14,1,37,244,157,8,0
2018-07-01,17,4,15,2,14,1,74,2,36,218,145,4,0
2018-08-01,22,3,14,0,14,1,14,0,120,989,156,11,0
2018-09-01,12,3,9,2,8,1,7,0,20,63,161,3,0
2018-10-01,22,5,15,1,15,1,46,0,34,110,282,10,0
2018-11-01,21,4,17,1,16,1,10,0,39,104,184,9,0
2018-12-01,15,2,6,0,6,1,0,0,15,86,127,3,0
2019-01-01,18,8,10,0,10,1,36,2,29,99,162,10,0
2019-02-01,18,4,10,0,10,1,4,0,28,76,159,6,0
2019-03-01,20,4,7,0,6,1,1,0,17,40,176,13,0
2019-04-01,30,4,21,3,19,1,3,2,34,66,163,5,0
2019-05-01,8,3,8,0,5,1,10,4,21,159,226,12,0
2019-06-01,6,3,6,0,4,1,1,5,9,39,118,5,0
2019-07-01,4,2,2,0,2,1,2,0,8,19,134,6,0
2019-08-01,9,3,9,2,5,1,7,0,21,77,126,7,1
2019-09-01,10,4,5,3,7,1,9,0,21,87,156,12,0
2019-10-01,1,1,1,0,1,1,14,1,10,51,116,6,0
2019-11-01,30,7,19,0,18,1,27,3,33,86,171,15,0
2019-12-01,15,1,3,2,2,1,7,1,12,32,176,9,0
2020-01-01,5,2,2,0,0,0,4,5,9,43,142,7,0
2020-02-01,2,2,0,0,0,0,0,5,7,37,146,4,0
2020-03-01,3,2,0,1,0,0,6,5,8,20,138,6,0
2020-04-01,3,2,2,0,3,1,3,0,13,38,139,8,0
