dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,36,1,0,0,0,0,0,2,8,5,1,0,1
2015-09-01,23,1,0,0,0,0,0,0,3,0,0,0,0
2015-10-01,20,1,0,0,0,0,0,0,9,1,0,0,1
2015-11-01,17,1,0,0,0,0,0,0,0,0,0,0,1
2015-12-01,32,1,0,0,0,0,0,0,9,1,1,0,2
2016-01-01,14,1,0,0,0,0,0,2,5,41,14,0,1
2016-02-01,36,3,3,0,3,1,10,0,17,22,72,3,1
2016-03-01,39,2,4,0,4,1,16,2,16,71,46,3,1
2016-04-01,26,1,1,0,0,0,0,0,11,26,16,2,2
2016-05-01,38,2,3,0,3,1,3,1,14,45,21,3,2
2016-06-01,18,1,1,0,2,1,3,1,9,53,18,3,1
2016-07-01,21,3,5,0,4,1,18,4,6,45,57,6,2
2016-08-01,18,2,3,0,3,1,0,2,17,39,28,7,1
2016-09-01,24,2,3,0,3,1,13,6,28,93,21,5,0
2016-10-01,17,1,2,1,1,1,6,0,14,35,21,3,1
2016-11-01,16,4,5,3,1,1,10,3,16,53,40,5,0
2016-12-01,13,2,1,0,2,1,2,0,5,10,23,5,4
2017-01-01,49,4,5,0,5,1,28,2,35,154,37,6,1
2017-02-01,29,4,3,1,1,1,7,4,25,83,47,7,0
2017-03-01,15,3,2,0,2,1,3,4,11,33,56,9,3
2017-04-01,40,6,8,1,6,1,27,4,33,87,43,10,0
2017-05-01,13,2,2,1,0,0,4,7,10,125,38,3,0
2017-06-01,32,4,0,0,0,0,0,3,6,14,42,7,0
2017-07-01,124,8,7,2,5,1,19,4,42,185,43,7,3
2017-08-01,50,5,6,2,3,1,31,9,20,129,37,8,2
2017-09-01,58,6,10,1,8,1,32,10,38,161,53,7,1
2017-10-01,17,3,4,1,3,1,16,13,20,80,64,13,0
2017-11-01,24,4,4,0,3,1,14,4,13,22,39,5,4
2017-12-01,38,2,9,2,7,1,70,8,32,169,113,13,1
2018-01-01,33,7,6,2,6,1,43,6,21,77,60,12,0
2018-02-01,33,11,8,0,5,1,19,6,23,127,91,12,3
2018-03-01,67,7,13,3,13,2,54,9,43,162,106,16,0
2018-04-01,37,7,6,1,6,1,18,9,20,74,83,9,2
2018-05-01,36,4,6,0,5,1,27,13,45,207,76,5,2
2018-06-01,16,4,7,0,1,1,9,7,16,81,80,14,0
2018-07-01,40,8,6,0,11,2,29,11,30,108,75,19,0
2018-08-01,28,7,10,2,4,1,23,9,29,97,74,16,0
2018-09-01,63,5,8,2,10,2,31,10,58,279,67,12,0
2018-10-01,24,8,10,1,0,0,17,12,23,120,163,23,0
2018-11-01,38,7,10,5,10,1,35,19,38,175,135,22,1
2018-12-01,47,6,7,1,6,1,66,13,31,158,99,18,2
2019-01-01,25,3,3,0,5,2,7,16,29,125,120,15,1
2019-02-01,23,3,5,1,0,0,14,23,21,131,120,15,0
2019-03-01,48,7,9,1,9,1,28,12,41,125,129,26,2
2019-04-01,53,2,6,3,5,1,69,25,38,225,126,22,0
2019-05-01,71,8,11,1,10,1,22,14,118,386,111,21,0
2019-06-01,27,4,6,0,1,1,22,14,21,86,129,16,1
2019-07-01,21,6,5,0,3,1,8,15,13,53,171,35,1
2019-08-01,53,8,5,0,6,1,28,25,33,200,158,19,0
2019-09-01,66,9,11,1,2,1,7,26,42,118,143,30,1
2019-10-01,59,9,24,7,18,1,58,19,52,131,182,20,0
2019-11-01,19,5,11,0,2,1,25,22,14,121,148,45,0
2019-12-01,153,6,7,5,10,1,33,5,43,200,174,21,0
2020-01-01,22,3,6,1,3,1,25,15,11,65,188,30,1
2020-02-01,34,7,10,0,3,1,16,13,37,190,214,24,0
2020-03-01,34,4,11,10,12,1,40,22,77,263,197,32,0
2020-04-01,40,2,8,0,8,1,24,16,83,256,136,31,0
