dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,55,1,0,0,0,0,0,0,5,15,1,0,2
2016-06-01,72,2,1,0,1,1,0,0,19,42,2,1,0
2016-07-01,50,2,2,1,1,1,20,0,6,21,3,0,2
2016-08-01,52,2,2,0,2,1,6,0,17,83,3,2,0
2016-09-01,9,1,0,0,0,0,0,0,8,49,4,2,0
2016-10-01,10,1,2,2,0,0,6,0,10,30,6,0,0
2016-11-01,56,1,0,0,0,0,0,0,21,115,14,4,0
2016-12-01,47,1,0,0,0,0,0,0,34,234,22,4,1
2017-01-01,67,2,1,0,1,1,4,0,42,149,31,2,0
2017-02-01,29,1,0,0,0,0,0,0,28,200,38,6,2
2017-03-01,33,2,1,0,1,1,6,0,24,182,23,5,2
2017-04-01,49,1,1,0,0,0,11,1,13,88,30,9,1
2017-05-01,59,1,0,0,0,0,0,0,36,201,40,7,2
2017-06-01,25,2,1,0,1,1,2,0,5,17,27,9,0
2017-07-01,44,1,3,3,0,0,8,0,26,106,31,3,0
2017-08-01,53,2,1,0,1,1,2,0,30,190,43,4,1
2017-09-01,78,3,2,0,2,1,2,1,33,490,31,6,2
2017-10-01,72,5,5,1,4,1,20,0,30,169,42,9,1
2017-11-01,23,3,2,0,2,1,10,0,24,145,34,8,1
2017-12-01,29,1,1,1,0,0,2,0,37,285,30,4,0
2018-01-01,40,3,2,0,2,1,8,0,22,133,54,20,3
2018-02-01,32,3,3,0,3,1,14,0,28,290,40,7,0
2018-03-01,33,1,0,0,0,0,0,0,26,159,36,13,0
2018-04-01,56,2,3,1,1,1,11,0,47,306,41,11,0
2018-05-01,48,2,3,2,2,1,17,0,35,207,43,13,0
2018-06-01,63,1,0,0,0,0,0,0,12,71,31,9,1
2018-07-01,6,2,1,0,1,1,0,0,9,47,34,9,3
2018-08-01,68,2,1,0,1,1,0,0,46,380,44,6,1
2018-09-01,2,1,0,0,0,0,0,1,9,78,40,7,0
2018-10-01,120,3,3,0,3,1,14,0,36,258,38,9,0
2018-11-01,54,2,1,0,1,1,2,0,10,30,36,14,0
2018-12-01,48,1,0,0,0,0,0,1,22,156,44,14,1
2019-01-01,78,1,1,0,0,0,2,3,18,244,48,15,0
2019-02-01,43,4,5,0,5,1,14,0,23,267,48,6,1
2019-03-01,3,1,0,0,0,0,0,0,6,70,47,19,0
2019-04-01,13,2,1,1,0,0,3,0,47,273,60,20,1
2019-05-01,31,1,0,0,0,0,0,0,27,164,70,11,0
2019-06-01,35,3,2,0,3,1,3,1,36,265,45,10,0
2019-07-01,6,2,1,0,1,1,26,1,9,42,52,15,1
2019-08-01,15,1,0,0,0,0,0,2,25,135,52,20,0
2019-09-01,18,1,2,0,0,0,5,1,10,49,37,16,0
2019-10-01,12,2,1,2,1,1,13,0,39,279,46,12,0
2019-11-01,16,1,0,0,0,0,0,0,33,275,61,21,0
2019-12-01,8,1,1,0,0,0,4,5,4,41,48,15,0
2020-01-01,28,1,0,0,0,0,0,5,52,372,49,22,0
2020-02-01,2,2,1,0,1,1,0,12,7,128,44,13,1
2020-03-01,12,1,0,0,0,0,0,10,8,109,53,12,0
2020-04-01,23,2,1,1,1,1,6,1,25,201,50,16,0
