dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,98,3,25,1,24,1,64,0,28,35,64,3,0
2016-11-01,9,1,4,0,4,1,0,0,8,8,13,1,0
2016-12-01,0,0,0,0,0,0,0,3,0,8,4,0,0
2017-01-01,14,1,6,0,5,1,10,1,9,11,10,0,0
2017-02-01,12,2,4,0,3,1,26,0,5,12,6,0,0
2017-03-01,17,1,6,1,6,1,0,0,12,13,10,2,0
2017-04-01,9,2,3,0,3,1,6,0,5,8,6,0,0
2017-05-01,0,0,0,0,0,0,0,1,0,0,5,0,0
2017-06-01,9,1,4,0,3,1,10,0,3,5,6,0,0
2017-07-01,3,1,1,0,2,1,0,0,2,0,5,1,0
2017-08-01,84,3,22,1,21,2,74,0,29,57,27,3,0
2017-09-01,42,3,10,1,9,2,24,2,16,49,9,5,0
2017-10-01,65,4,16,0,15,2,31,0,21,22,9,1,0
2017-11-01,103,5,16,0,17,2,57,4,33,133,49,4,0
2017-12-01,54,3,11,0,11,2,38,1,24,196,21,0,0
2018-01-01,11,3,3,0,3,2,22,0,5,25,32,1,1
2018-02-01,5,3,2,0,2,1,16,0,2,8,35,2,0
2018-03-01,48,3,10,0,9,2,86,1,15,116,21,1,0
2018-04-01,81,4,18,1,18,2,38,1,33,80,41,3,0
2018-05-01,64,6,23,2,22,2,58,1,35,103,52,6,0
2018-06-01,52,5,8,0,8,2,44,2,17,55,62,4,0
2018-07-01,17,2,2,0,2,2,2,0,2,1,36,2,0
2018-08-01,22,2,7,1,6,2,4,0,11,18,35,2,0
2018-09-01,23,3,5,2,2,2,72,3,6,49,37,2,0
2018-10-01,87,5,20,1,17,2,58,5,24,39,91,4,0
2018-11-01,53,4,13,2,13,2,30,4,25,64,34,1,0
2018-12-01,7,2,2,0,2,1,4,0,5,8,23,1,0
2019-01-01,4,1,1,0,0,0,5,2,1,13,24,2,0
2019-02-01,6,4,2,0,3,2,9,1,4,10,19,1,0
2019-03-01,37,3,4,0,3,2,5,3,10,17,41,1,0
2019-04-01,44,3,8,0,8,2,5,4,11,14,61,1,0
2019-05-01,47,2,10,0,9,2,6,4,11,14,38,2,0
2019-06-01,22,3,5,0,5,2,6,3,11,29,26,3,0
2019-07-01,2,1,1,0,0,0,4,1,2,13,30,2,0
2019-08-01,3,2,1,0,1,1,2,0,3,1,32,1,0
2019-09-01,40,2,7,0,7,2,6,0,9,11,26,1,0
2019-10-01,16,4,5,0,7,2,8,5,10,40,43,4,0
2019-11-01,2,1,1,0,1,1,0,3,1,3,23,2,0
2019-12-01,7,2,2,0,2,2,0,1,2,7,27,1,1
2020-01-01,0,0,0,0,0,0,0,2,0,0,35,2,0
2020-02-01,2,1,1,0,0,0,1,4,5,17,26,3,0
2020-03-01,28,5,7,0,8,2,5,1,10,5,39,3,0
2020-04-01,7,2,2,0,2,2,2,1,4,5,37,4,0
