dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,112,3,16,1,15,1,0,0,17,0,0,0,3
2016-02-01,105,3,14,1,12,1,2,0,13,1,1,0,3
2016-03-01,196,2,28,2,27,2,2,0,32,3,0,0,0
2016-04-01,303,7,51,2,48,2,2,0,64,38,71,8,2
2016-05-01,159,5,12,1,12,2,0,3,43,121,92,11,2
2016-06-01,42,3,3,2,1,1,12,2,20,113,352,46,2
2016-07-01,19,2,1,1,0,0,0,1,13,21,31,10,3
2016-08-01,73,7,0,0,0,0,0,12,43,161,94,16,0
2016-09-01,34,5,2,0,1,1,0,0,34,74,31,8,3
2016-10-01,14,2,1,0,1,1,0,1,9,11,28,9,4
2016-11-01,31,3,3,2,2,1,6,3,7,13,21,8,4
2016-12-01,27,3,1,0,1,1,0,0,3,1,17,5,2
2017-01-01,4,2,0,0,0,0,0,0,1,0,83,30,0
2017-02-01,7,2,0,0,0,0,0,2,4,13,221,55,1
2017-03-01,19,3,0,0,0,0,0,0,2,2,208,52,0
2017-04-01,12,2,0,0,0,0,0,1,2,0,70,25,0
2017-05-01,0,0,0,0,0,0,0,0,0,0,132,49,1
2017-06-01,12,1,0,0,0,0,0,0,4,5,56,31,1
2017-07-01,1,1,0,0,0,0,0,0,0,0,76,44,2
2017-08-01,22,5,0,0,0,0,0,1,8,2,112,42,0
2017-09-01,8,3,0,0,0,0,0,2,6,17,84,57,3
2017-10-01,39,7,0,0,0,0,0,1,35,56,66,44,1
2017-11-01,2,2,0,0,0,0,0,2,54,144,60,36,1
2017-12-01,19,2,0,0,0,0,0,4,9,16,80,35,0
2018-01-01,7,1,0,0,0,0,0,4,9,26,62,47,3
2018-02-01,9,3,1,1,0,0,2,2,13,40,56,41,1
2018-03-01,11,2,0,0,0,0,0,0,12,21,82,36,0
2018-04-01,18,6,0,0,0,0,0,6,19,50,84,42,2
2018-05-01,34,6,1,1,0,0,2,9,31,50,66,47,0
2018-06-01,16,3,0,0,0,0,0,1,26,72,58,34,1
2018-07-01,0,0,0,0,0,0,0,0,1,0,47,36,0
2018-08-01,0,0,0,0,0,0,0,0,1,0,54,32,2
2018-09-01,0,0,0,0,0,0,0,0,0,0,49,22,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,46,24,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,30,17,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,27,23,1
2019-01-01,0,0,0,0,0,0,0,0,0,0,32,18,2
2019-02-01,0,0,0,0,0,0,0,0,0,0,19,22,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,25,27,1
2019-04-01,0,0,0,0,0,0,0,0,0,0,27,21,0
2019-05-01,0,0,1,0,0,0,0,0,0,0,20,23,1
2019-06-01,0,0,0,0,0,0,0,0,0,0,27,16,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,27,19,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,30,14,1
2019-09-01,0,0,0,0,0,0,0,0,0,0,21,17,1
2019-10-01,0,0,0,0,0,0,0,0,0,0,22,18,0
2019-11-01,1,1,0,0,0,0,0,0,0,0,18,20,0
2019-12-01,0,0,0,0,0,0,0,0,0,0,26,9,0
2020-01-01,0,0,0,0,0,0,0,0,0,0,28,18,0
2020-02-01,0,0,0,0,0,0,0,1,0,1,14,14,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,29,9,0
2020-04-01,10,1,0,0,0,0,0,1,5,4,29,13,0
