dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-04-01,17,1,0,0,0,0,0,0,1,2,2,1,1
2015-05-01,2,2,1,0,0,0,1,1,0,9,14,3,2
2015-06-01,11,1,0,0,1,1,1,1,11,40,10,4,3
2015-07-01,35,3,12,3,7,2,70,0,31,145,21,5,0
2015-08-01,27,4,5,3,1,1,37,4,25,153,51,10,1
2015-09-01,33,6,10,3,6,1,66,3,66,517,107,42,1
2015-10-01,35,7,11,5,6,1,141,7,99,811,94,36,0
2015-11-01,49,12,14,1,8,2,97,4,69,515,72,38,1
2015-12-01,43,5,7,5,4,1,105,7,72,590,68,31,2
2016-01-01,17,5,4,2,2,2,19,4,76,568,54,33,1
2016-02-01,12,3,5,0,2,1,47,6,74,535,62,41,1
2016-03-01,34,7,9,4,5,1,62,5,104,701,76,45,0
2016-04-01,18,6,7,5,4,2,57,3,73,552,71,35,2
2016-05-01,11,4,8,2,4,2,54,4,92,571,66,29,1
2016-06-01,31,4,3,1,3,1,24,2,85,526,66,44,1
2016-07-01,30,7,8,1,4,1,32,2,78,417,65,33,1
2016-08-01,8,6,4,0,5,1,50,4,39,214,54,24,0
2016-09-01,14,6,6,1,4,1,47,5,74,447,45,24,2
2016-10-01,15,10,10,5,8,3,92,4,58,303,37,38,0
2016-11-01,32,7,7,3,5,3,63,4,84,583,42,37,4
2016-12-01,10,4,8,3,3,1,87,3,55,346,40,29,0
2017-01-01,8,4,3,0,2,1,12,5,58,352,45,24,1
2017-02-01,11,2,3,0,1,1,19,4,45,324,34,24,0
2017-03-01,15,5,6,1,6,1,37,1,46,271,47,23,0
2017-04-01,18,6,8,4,6,1,59,2,65,468,24,24,0
2017-05-01,27,11,11,3,10,1,87,3,56,306,30,17,0
2017-06-01,20,4,2,1,1,1,14,6,109,817,36,29,0
2017-07-01,3,3,6,2,2,2,19,4,47,298,31,20,0
2017-08-01,14,6,3,0,4,2,14,1,46,276,32,32,0
2017-09-01,11,6,7,7,6,1,66,0,55,401,27,22,1
2017-10-01,23,5,4,0,3,2,22,3,59,511,37,25,0
2017-11-01,7,2,2,0,2,1,8,4,51,388,32,20,1
2017-12-01,10,2,1,1,1,1,8,7,29,195,34,17,1
2018-01-01,0,0,4,0,0,0,16,9,38,216,29,18,1
2018-02-01,10,3,3,2,1,1,34,9,40,326,17,28,1
2018-03-01,11,4,4,1,2,1,26,7,46,316,20,25,2
2018-04-01,4,3,2,0,2,1,30,6,49,360,18,25,0
2018-05-01,11,5,6,1,3,1,97,14,37,300,21,24,1
2018-06-01,11,6,8,3,6,1,59,13,111,1057,14,28,0
2018-07-01,7,6,6,0,5,1,43,14,44,244,18,21,0
2018-08-01,8,4,2,2,3,1,21,9,35,219,22,23,0
2018-09-01,0,0,1,0,0,0,5,6,23,152,18,25,0
2018-10-01,4,4,4,1,3,3,22,10,29,210,25,26,0
2018-11-01,1,1,4,0,1,1,10,14,22,122,21,16,0
2018-12-01,4,2,5,1,1,1,19,10,17,98,25,31,0
2019-01-01,0,0,2,1,0,0,2,15,13,82,13,22,1
2019-02-01,0,0,3,0,0,0,5,22,6,66,24,20,0
2019-03-01,0,0,1,0,0,0,2,11,2,43,20,20,0
2019-04-01,0,0,2,0,0,0,1,15,2,48,16,13,1
2019-05-01,1,1,2,1,0,0,12,11,10,39,14,22,0
2019-06-01,0,0,1,0,0,0,0,7,3,16,13,17,0
2019-07-01,0,0,3,1,0,0,7,8,3,67,10,18,0
2019-08-01,1,1,3,1,0,0,31,8,3,22,12,20,0
2019-09-01,30,3,4,0,4,1,41,2,19,309,14,144,3
