dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-11-01,74,9,32,5,26,4,142,3,40,99,199,34,2
2015-12-01,67,7,25,0,25,5,92,1,28,59,21,8,0
2016-01-01,30,6,14,0,11,5,89,2,13,57,20,4,0
2016-02-01,25,3,8,1,9,2,57,1,11,32,47,2,0
2016-03-01,44,6,14,0,14,4,48,0,21,37,20,6,4
2016-04-01,65,8,22,1,20,6,70,0,23,17,40,7,0
2016-05-01,59,9,23,0,20,5,191,1,22,88,26,8,0
2016-06-01,12,3,4,0,5,2,30,1,7,26,33,7,1
2016-07-01,17,4,8,1,5,3,41,4,8,24,21,10,1
2016-08-01,147,11,43,2,41,9,334,1,50,207,36,11,1
2016-09-01,53,9,26,2,25,6,243,0,33,139,45,11,0
2016-10-01,31,4,24,3,22,8,183,0,30,128,30,5,0
2016-11-01,27,4,23,1,21,6,186,0,22,70,42,20,2
2016-12-01,18,5,14,0,14,3,110,0,19,78,27,6,0
2017-01-01,21,6,14,1,15,3,105,1,23,78,29,6,1
2017-02-01,34,10,29,0,28,2,231,1,40,128,32,6,0
2017-03-01,41,5,36,1,36,3,213,3,54,159,18,10,1
2017-04-01,27,4,22,3,17,3,167,0,28,81,25,10,1
2017-05-01,47,7,43,4,40,5,335,1,55,200,33,6,1
2017-06-01,52,8,45,3,47,4,265,1,71,187,31,7,2
2017-07-01,33,5,30,1,25,3,185,3,47,141,29,8,0
2017-08-01,22,7,24,2,22,2,186,0,32,125,26,8,0
2017-09-01,25,4,19,2,17,2,85,0,21,48,31,6,0
2017-10-01,29,7,24,1,24,2,165,4,41,136,21,10,1
2017-11-01,50,8,51,4,46,2,431,1,67,260,23,10,1
2017-12-01,43,7,38,4,38,4,278,2,53,196,21,7,0
2018-01-01,33,8,36,1,32,1,219,1,51,176,36,6,1
2018-02-01,29,5,32,3,19,2,168,2,26,100,128,11,1
2018-03-01,57,9,39,3,45,2,318,10,65,231,46,6,1
2018-04-01,50,8,41,4,37,2,247,1,56,175,37,3,0
2018-05-01,55,9,47,3,47,3,294,1,75,223,39,6,1
2018-06-01,34,6,27,1,27,2,138,4,42,112,43,6,0
2018-07-01,41,7,33,1,29,1,219,2,40,145,64,4,1
2018-08-01,41,11,26,1,26,3,211,4,32,121,34,11,1
2018-09-01,22,5,19,1,17,1,82,0,28,54,29,8,0
2018-10-01,32,6,31,1,28,2,164,4,34,127,36,5,0
2018-11-01,45,7,35,3,33,1,236,0,50,157,56,5,0
2018-12-01,34,7,31,1,30,3,173,1,44,117,34,10,0
2019-01-01,43,5,39,0,39,3,230,2,59,156,50,9,0
2019-02-01,33,7,31,0,31,2,168,3,46,118,30,5,1
2019-03-01,42,6,31,0,35,3,163,14,55,125,52,6,0
2019-04-01,26,8,33,1,23,1,373,2,43,214,79,26,1
2019-05-01,52,10,39,2,42,3,305,5,64,295,65,7,0
2019-06-01,34,9,39,3,33,3,235,12,54,162,76,10,1
2019-07-01,39,8,40,1,35,1,324,18,48,223,91,8,0
2019-08-01,49,15,46,1,45,1,362,13,67,262,121,31,0
2019-09-01,59,15,64,7,49,2,520,9,79,316,62,11,0
2019-10-01,58,16,60,13,50,2,538,12,87,384,90,17,0
2019-11-01,41,11,45,8,38,2,436,9,69,363,68,10,0
2019-12-01,61,15,52,4,52,2,691,5,81,484,53,15,1
2020-01-01,48,10,53,3,47,2,698,12,78,546,32,9,1
2020-02-01,88,12,73,2,73,1,423,9,105,382,51,8,0
2020-03-01,65,12,65,3,61,1,441,23,91,401,51,11,0
2020-04-01,22,3,22,1,19,1,105,0,22,105,68,6,0
