dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,47,3,1,0,1,1,2,0,1,1,167,50,2
2016-06-01,21,1,0,0,0,0,0,0,1,4,84,27,1
2016-07-01,27,1,0,0,0,0,0,0,3,4,98,31,0
2016-08-01,20,1,0,0,0,0,0,0,0,0,65,15,2
2016-09-01,6,2,0,0,0,0,0,0,1,5,62,14,0
2016-10-01,0,0,0,0,0,0,0,0,0,0,35,8,0
2016-11-01,11,1,0,0,0,0,0,0,0,0,54,22,1
2016-12-01,7,1,0,0,0,0,0,0,0,0,64,21,0
2017-01-01,8,1,1,1,0,0,0,0,2,1,42,16,0
2017-02-01,0,0,0,0,0,0,0,0,1,3,32,10,0
2017-03-01,2,1,0,0,0,0,0,0,0,0,51,16,0
2017-04-01,0,0,0,0,0,0,0,0,0,0,49,16,0
2017-05-01,9,1,0,0,0,0,0,0,0,0,50,8,1
2017-06-01,2,1,0,0,0,0,0,0,0,0,52,8,0
2017-07-01,21,1,0,0,0,0,0,0,0,0,63,12,0
2017-08-01,21,1,1,1,0,0,2,0,1,1,60,14,0
2017-09-01,10,1,0,0,0,0,0,0,1,2,34,7,0
2017-10-01,6,1,0,0,0,0,0,0,0,0,25,8,0
2017-11-01,12,1,0,0,0,0,0,0,0,0,33,7,0
2017-12-01,8,1,0,0,0,0,0,0,0,0,83,18,0
2018-01-01,5,1,0,0,0,0,0,0,0,0,46,7,1
2018-02-01,1,1,0,0,0,0,0,0,0,0,10,5,0
2018-03-01,3,1,0,0,0,0,0,0,0,0,33,9,0
2018-04-01,1,1,0,0,0,0,0,0,0,0,60,10,1
2018-05-01,3,1,0,0,0,0,0,0,0,0,28,6,0
2018-06-01,2,1,0,0,0,0,0,0,0,0,27,6,0
2018-07-01,9,1,0,0,0,0,0,0,0,0,33,7,0
2018-08-01,4,1,0,0,0,0,0,0,0,0,75,19,0
2018-09-01,1,1,0,0,0,0,0,0,1,0,23,5,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,29,4,0
2018-11-01,1,1,0,0,0,0,0,1,1,1,20,5,0
2018-12-01,0,0,0,0,0,0,0,0,0,0,28,8,0
2019-01-01,3,1,0,0,0,0,0,1,0,1,23,7,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,18,3,0
2019-03-01,2,1,0,0,0,0,0,1,0,0,24,1,0
2019-04-01,0,0,0,0,0,0,0,0,1,0,23,1,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,27,8,0
2019-06-01,0,0,0,0,0,0,0,1,0,0,16,3,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,20,7,0
2019-08-01,11,1,0,0,0,0,0,0,0,0,78,19,0
