dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-09-01,445,4,0,0,0,0,0,0,6,7,0,0,2
2015-10-01,477,4,0,0,0,0,0,2,76,158,0,0,1
2015-11-01,197,4,0,0,0,0,0,1,10,26,90,6,2
2015-12-01,4,1,0,0,0,0,0,0,2,6,11,2,1
2016-01-01,106,4,0,0,0,0,0,2,11,19,6,1,1
2016-02-01,191,6,0,0,0,0,0,1,9,31,9,4,0
2016-03-01,209,6,0,0,0,0,0,0,46,96,12,3,0
2016-04-01,258,6,0,0,0,0,0,3,27,70,8,1,1
2016-05-01,118,3,0,0,0,0,0,1,8,12,7,2,1
2016-06-01,175,3,0,0,0,0,0,3,12,22,17,2,1
2016-07-01,25,4,0,0,0,0,0,0,2,1,3,1,1
2016-08-01,75,3,0,0,0,0,0,1,6,7,5,4,0
2016-09-01,74,6,1,0,0,0,1,2,5,7,4,5,1
2016-10-01,297,3,0,0,0,0,0,0,7,22,6,0,0
2016-11-01,438,8,1,0,0,0,4,1,58,111,14,5,1
2016-12-01,92,5,0,0,0,0,0,0,3,2,6,3,3
2017-01-01,194,4,0,1,0,0,4,0,28,36,9,2,0
2017-02-01,117,5,0,0,0,0,0,0,10,12,4,2,0
2017-03-01,219,3,0,0,0,0,0,2,24,39,5,2,0
2017-04-01,143,5,0,0,0,0,0,3,10,4,4,6,1
2017-05-01,284,7,1,1,0,0,2,2,38,52,7,1,1
2017-06-01,259,5,0,0,0,0,0,2,14,24,4,1,0
2017-07-01,191,6,0,0,0,0,0,1,10,4,6,7,0
2017-08-01,224,5,0,0,0,0,0,2,57,113,6,3,0
2017-09-01,152,6,0,1,0,0,1,2,20,33,4,3,2
2017-10-01,239,5,1,1,0,0,4,3,38,84,8,6,0
2017-11-01,189,5,0,0,0,0,0,0,21,41,13,0,0
2017-12-01,86,6,0,0,0,0,0,1,4,3,3,2,0
2018-01-01,107,4,0,0,0,0,0,0,14,18,7,2,0
2018-02-01,81,3,1,0,1,1,4,0,13,23,4,1,0
2018-03-01,149,5,0,0,0,0,0,4,52,72,9,4,0
2018-04-01,66,3,0,0,0,0,0,0,6,8,13,2,0
2018-05-01,143,4,0,0,0,0,0,1,31,39,3,4,0
2018-06-01,119,5,0,0,0,0,0,3,20,28,4,1,0
2018-07-01,118,5,0,0,0,0,0,2,30,34,9,5,1
2018-08-01,63,5,0,0,0,0,0,1,15,16,3,1,0
2018-09-01,33,5,0,0,0,0,0,1,17,11,4,0,0
2018-10-01,79,6,0,0,0,0,0,1,43,60,11,3,0
2018-11-01,89,5,0,0,0,0,0,2,13,13,5,2,0
2018-12-01,0,0,0,0,0,0,0,1,1,2,2,2,1
2019-01-01,8,1,0,0,0,0,0,3,2,18,11,1,0
2019-02-01,91,6,0,0,0,0,0,0,15,8,1,1,1
2019-03-01,110,3,0,0,0,0,0,1,51,87,10,2,0
2019-04-01,33,6,0,0,0,0,0,5,7,29,6,2,0
2019-05-01,53,5,0,0,0,0,0,0,11,19,5,1,0
2019-06-01,59,4,0,0,0,0,0,0,37,64,5,4,0
2019-07-01,2,2,0,0,0,0,0,3,1,1,6,1,0
2019-08-01,12,3,0,0,0,0,0,1,10,25,5,1,0
2019-09-01,1,1,0,0,0,0,0,1,1,4,7,0,0
2019-10-01,104,7,0,0,0,0,0,12,13,29,16,1,1
2019-11-01,64,3,0,0,0,0,0,3,32,49,8,0,0
2019-12-01,0,0,0,0,0,0,0,2,8,13,5,1,1
2020-01-01,0,0,0,0,0,0,0,20,16,20,10,1,0
2020-02-01,0,0,0,0,0,0,0,8,12,31,7,0,0
2020-03-01,1,1,0,0,0,0,0,8,23,44,5,1,0
2020-04-01,2,1,0,0,0,0,0,6,14,20,2,2,0
