dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,50,3,1,0,1,1,0,0,1,0,1,1,3
2016-09-01,56,6,2,0,2,1,12,0,2,6,4,2,1
2016-10-01,343,9,27,3,23,5,70,2,41,75,44,9,3
2016-11-01,378,10,30,2,25,4,104,0,40,87,76,12,1
2016-12-01,256,37,78,7,74,5,423,2,116,413,792,95,6
2017-01-01,101,22,48,2,47,5,247,6,85,282,105,23,1
2017-02-01,118,18,51,4,45,5,192,4,72,244,110,22,4
2017-03-01,144,15,43,1,36,6,136,1,77,226,78,16,1
2017-04-01,70,13,41,9,37,4,131,5,70,195,43,14,3
2017-05-01,98,25,50,9,42,5,320,3,75,264,373,51,2
2017-06-01,35,15,28,0,26,4,83,5,52,173,76,14,2
2017-07-01,55,20,32,1,33,4,176,2,53,190,92,13,1
2017-08-01,56,14,28,3,24,4,144,1,49,186,84,14,2
2017-09-01,41,18,26,1,24,4,165,4,50,189,83,11,2
2017-10-01,68,23,36,1,34,4,174,3,62,178,96,17,0
2017-11-01,67,23,46,0,44,4,93,0,76,154,127,14,1
2017-12-01,43,11,15,1,11,4,83,0,28,84,63,11,0
2018-01-01,77,28,47,1,46,6,179,2,72,224,80,16,0
2018-02-01,82,24,42,2,44,4,184,1,106,377,68,17,0
2018-03-01,39,19,39,2,37,5,84,2,76,205,195,15,1
2018-04-01,57,25,51,2,48,5,227,2,103,300,49,17,1
2018-05-01,63,21,53,6,46,4,338,3,83,320,58,11,2
2018-06-01,102,31,87,4,81,5,284,8,109,307,79,12,1
2018-07-01,87,27,80,6,72,5,240,3,88,228,78,12,2
2018-08-01,95,24,81,2,77,5,303,4,98,251,91,17,3
2018-09-01,47,19,43,3,37,5,136,3,56,148,68,17,1
2018-10-01,54,25,49,3,48,5,159,5,65,248,49,16,1
2018-11-01,60,31,56,3,52,5,221,5,66,237,113,28,0
2018-12-01,75,30,64,9,58,5,297,3,74,213,85,9,0
2019-01-01,59,29,48,2,49,6,114,4,55,112,100,27,0
2019-02-01,59,34,53,3,49,5,284,3,65,133,405,41,0
2019-03-01,70,28,64,2,58,5,268,4,78,195,169,20,0
2019-04-01,58,23,56,3,52,6,295,7,69,270,104,15,0
2019-05-01,96,36,93,11,84,5,322,9,113,311,84,19,0
2019-06-01,64,33,57,12,50,6,211,5,76,250,110,19,0
2019-07-01,57,29,66,2,54,3,238,2,75,205,93,21,0
2019-08-01,133,31,123,9,113,4,611,13,135,456,103,19,0
2019-09-01,89,39,98,9,87,3,386,13,111,317,91,20,0
2019-10-01,73,38,75,6,71,5,348,6,86,233,100,35,0
2019-11-01,65,33,67,6,59,5,148,10,72,173,107,23,0
2019-12-01,67,35,70,2,66,5,223,10,75,195,68,21,0
2020-01-01,120,38,122,4,116,4,926,8,152,737,124,24,1
2020-02-01,97,29,105,6,93,6,803,18,114,490,62,17,0
2020-03-01,85,33,88,6,83,5,607,11,108,427,98,31,0
2020-04-01,128,30,82,4,96,6,613,11,108,416,80,22,0
