dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-06-01,134,6,21,5,16,2,20,1,33,25,154,12,3
2015-07-01,74,6,25,0,25,2,24,0,39,27,19,6,1
2015-08-01,36,4,10,1,9,2,8,0,30,17,7,4,1
2015-09-01,16,4,4,0,3,1,8,0,7,11,8,2,1
2015-10-01,2,1,0,0,0,0,0,0,1,11,5,1,0
2015-11-01,5,2,1,0,1,1,4,0,2,3,4,5,2
2015-12-01,7,3,2,0,1,1,32,0,1,1,6,3,1
2016-01-01,62,5,1,0,2,1,32,0,7,38,14,3,0
2016-02-01,69,3,1,0,1,1,4,0,4,11,8,2,0
2016-03-01,171,6,7,1,5,3,38,0,31,75,30,5,0
2016-04-01,178,5,3,3,0,0,26,0,4,17,16,4,0
2016-05-01,38,4,1,0,1,1,0,0,2,2,16,2,0
2016-06-01,48,5,4,0,4,2,20,0,4,10,12,3,3
2016-07-01,53,4,4,1,3,2,14,0,8,19,51,2,0
2016-08-01,43,7,6,1,5,2,62,0,14,67,58,5,2
2016-09-01,28,7,6,1,5,2,20,0,14,36,30,5,2
2016-10-01,10,4,2,0,2,2,4,2,7,51,31,5,0
2016-11-01,29,7,9,1,7,2,75,0,9,35,16,2,1
2016-12-01,26,5,3,0,4,2,52,0,14,79,22,8,1
2017-01-01,0,0,0,0,0,0,0,0,1,2,26,1,1
2017-02-01,38,6,1,0,1,1,4,0,10,31,39,5,0
2017-03-01,15,4,1,0,2,2,23,0,8,40,106,5,1
2017-04-01,34,7,8,2,6,1,56,0,24,109,75,7,0
2017-05-01,43,5,1,0,1,1,1,0,16,30,58,6,1
2017-06-01,91,9,2,0,3,1,5,0,43,109,44,5,2
2017-07-01,72,5,0,0,0,0,0,0,57,69,35,5,2
2017-08-01,45,7,1,0,1,1,2,2,50,126,40,6,1
2017-09-01,27,8,0,0,0,0,0,1,26,81,60,8,2
2017-10-01,16,10,0,0,0,0,0,0,36,104,64,8,4
2017-11-01,12,5,0,0,0,0,0,3,23,120,49,5,3
2017-12-01,25,8,0,0,0,0,0,1,44,147,77,12,3
2018-01-01,17,7,0,0,0,0,0,1,21,131,52,16,1
2018-02-01,42,10,0,0,0,0,0,2,50,113,72,6,1
2018-03-01,71,11,0,0,0,0,0,4,57,155,71,8,3
2018-04-01,24,8,0,0,0,0,0,2,41,132,59,5,1
2018-05-01,38,10,0,0,0,0,0,1,54,84,49,11,1
2018-06-01,29,10,0,0,0,0,0,3,51,155,58,7,2
2018-07-01,53,6,0,0,0,0,0,2,39,98,36,3,2
2018-08-01,79,7,2,0,2,1,2,3,91,273,47,9,0
2018-09-01,15,4,1,0,1,1,0,1,33,96,72,6,1
2018-10-01,12,7,0,0,0,0,0,2,29,62,42,4,2
2018-11-01,26,5,0,0,0,0,0,3,57,126,40,10,1
2018-12-01,18,8,1,1,0,0,2,2,29,71,39,4,2
2019-01-01,30,8,0,0,0,0,0,5,47,103,44,4,2
2019-02-01,41,9,0,0,0,0,0,5,56,92,72,5,1
2019-03-01,42,9,4,0,4,1,8,3,48,75,107,18,2
2019-04-01,33,8,0,0,0,0,0,3,56,106,71,7,1
2019-05-01,41,11,0,0,0,0,0,3,73,136,102,9,0
2019-06-01,31,7,1,0,0,0,3,6,70,166,105,8,2
2019-07-01,39,8,1,0,2,1,5,3,87,241,61,10,0
2019-08-01,30,8,1,0,1,1,2,7,54,244,50,12,1
2019-09-01,21,7,0,0,0,0,0,4,39,86,56,14,0
2019-10-01,25,11,1,0,1,1,0,3,57,182,110,16,1
2019-11-01,27,6,0,0,0,0,0,4,47,103,60,5,1
2019-12-01,52,13,1,0,1,1,2,8,42,155,70,10,1
2020-01-01,35,10,0,0,0,0,0,3,63,168,73,8,0
2020-02-01,48,7,2,0,2,1,4,5,74,252,55,10,1
2020-03-01,109,8,2,0,1,1,3,17,54,139,45,7,1
2020-04-01,23,5,0,0,1,1,1,1,30,92,49,6,0
