dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-07-01,3,2,3,0,0,0,17,0,1,5,16,2,1
2016-08-01,4,3,6,0,2,2,39,1,18,44,39,17,0
2016-09-01,1,1,1,0,0,0,2,0,6,21,26,10,1
2016-10-01,3,3,2,0,1,1,29,1,20,65,35,14,2
2016-11-01,0,0,2,1,0,0,7,1,14,71,27,10,2
2016-12-01,30,11,17,6,13,6,102,1,46,117,36,12,1
2017-01-01,24,7,5,3,6,3,40,2,53,212,23,12,1
2017-02-01,18,5,7,4,2,2,34,1,21,90,41,11,0
2017-03-01,4,2,5,1,4,3,75,1,20,125,25,15,3
2017-04-01,10,3,5,3,0,0,26,0,17,61,23,12,1
2017-05-01,4,1,6,4,0,0,15,0,21,82,33,16,0
2017-06-01,4,1,1,0,0,0,1,1,8,27,35,13,0
2017-07-01,0,0,1,0,0,0,1,1,13,52,31,15,1
2017-08-01,1,1,5,1,1,1,16,1,18,54,34,15,1
2017-09-01,6,1,5,0,4,1,8,1,23,71,36,14,1
2017-10-01,3,2,1,0,1,1,0,1,13,30,32,6,2
2017-11-01,4,2,6,0,4,2,7,5,15,75,38,6,1
2017-12-01,0,0,3,0,0,0,28,0,15,30,27,13,2
2018-01-01,1,1,3,1,0,0,8,1,14,49,31,13,0
2018-02-01,21,2,4,0,1,1,8,0,14,25,18,9,1
2018-03-01,24,2,2,2,0,0,8,3,21,71,30,15,1
2018-04-01,2,1,0,0,0,0,0,3,3,84,34,11,1
2018-05-01,0,0,2,0,0,0,4,0,9,29,29,17,1
2018-06-01,0,0,4,0,0,0,8,2,9,17,23,8,0
2018-07-01,0,0,0,0,0,0,0,3,36,145,24,6,0
2018-08-01,26,10,1,11,10,1,50,3,64,219,22,8,0
2018-09-01,0,0,1,0,0,0,4,3,8,25,18,11,1
2018-10-01,0,0,0,0,0,0,0,3,12,38,18,9,0
2018-11-01,0,0,0,0,0,0,0,4,4,14,23,12,1
2018-12-01,0,0,3,0,0,0,16,3,2,18,14,12,0
2019-01-01,2,1,3,0,2,1,28,1,5,4,20,3,0
2019-02-01,0,0,2,0,0,0,1,1,8,10,20,12,0
2019-03-01,1,1,1,0,1,1,0,0,70,189,21,8,1
2019-04-01,37,7,37,1,34,6,114,5,47,119,28,7,0
2019-05-01,57,4,54,0,54,4,118,4,61,98,22,8,0
2019-06-01,96,14,48,11,48,9,222,2,130,473,23,10,0
2019-07-01,129,8,111,8,103,7,287,6,133,282,14,4,0
2019-08-01,102,10,33,3,32,5,91,2,113,259,19,7,1
2019-09-01,97,9,20,1,18,4,63,6,93,237,23,13,0
2019-10-01,119,14,23,4,24,4,69,3,119,251,18,5,0
2019-11-01,64,12,13,1,12,6,110,4,69,193,10,3,0
2019-12-01,26,7,8,0,8,4,26,9,30,57,16,10,0
2020-01-01,16,6,9,0,9,6,30,8,30,69,17,4,0
2020-02-01,11,4,7,2,5,2,48,10,18,52,10,3,0
2020-03-01,16,5,10,2,8,4,60,6,27,105,15,13,0
2020-04-01,3,2,1,0,2,2,4,1,6,13,13,6,0
