dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-06-01,86,2,0,1,0,0,0,0,1,0,0,1,3
2017-07-01,178,4,7,1,6,1,2,0,16,3,283,49,0
2017-08-01,107,2,1,0,1,1,0,0,19,58,115,23,1
2017-09-01,127,2,3,0,3,1,2,0,13,31,26,6,1
2017-10-01,107,1,0,0,0,0,0,0,2,7,149,40,0
2017-11-01,27,1,1,0,1,1,0,0,9,27,47,12,2
2017-12-01,33,2,0,0,0,0,0,0,14,90,55,11,2
2018-01-01,9,1,1,0,1,1,0,0,8,20,38,9,4
2018-02-01,4,1,0,0,0,0,0,0,6,28,59,15,1
2018-03-01,10,1,1,0,1,1,0,0,11,34,112,19,1
2018-04-01,84,1,3,0,3,1,0,0,23,52,339,40,0
2018-05-01,52,2,0,0,0,0,0,0,11,15,109,26,0
2018-06-01,36,1,2,0,2,1,0,0,7,10,70,25,0
2018-07-01,57,2,4,3,1,1,2,0,26,46,93,23,0
2018-08-01,76,2,1,0,1,1,0,0,23,76,140,33,1
2018-09-01,14,1,0,0,0,0,0,0,20,33,126,25,1
2018-10-01,10,1,1,0,1,1,0,0,12,40,119,22,0
2018-11-01,0,0,0,0,0,0,0,0,16,49,85,18,0
2018-12-01,3,2,3,0,3,1,4,0,22,58,88,16,0
2019-01-01,1,1,1,0,1,1,0,0,15,55,139,13,1
2019-02-01,32,1,3,0,3,1,0,0,10,13,79,14,2
2019-03-01,20,3,3,1,2,1,14,0,16,72,117,17,1
2019-04-01,13,3,3,1,2,1,4,0,24,67,140,30,2
2019-05-01,12,2,1,0,1,1,4,0,12,45,112,25,0
2019-06-01,18,3,4,1,3,1,2,0,14,25,98,28,1
2019-07-01,46,2,5,2,3,1,26,0,20,50,115,23,0
2019-08-01,8,3,3,0,3,1,4,0,15,32,152,25,0
2019-09-01,3,1,2,0,0,0,3,0,8,16,115,21,0
2019-10-01,15,3,2,1,2,1,9,0,12,23,70,13,0
2019-11-01,45,2,2,0,1,1,3,0,21,50,98,23,0
2019-12-01,58,2,3,2,3,1,17,0,42,146,80,22,1
2020-01-01,12,3,2,0,2,1,0,0,26,51,97,21,0
2020-02-01,10,1,1,0,0,0,4,0,18,42,52,13,0
2020-03-01,4,2,2,2,1,1,6,0,14,27,80,27,1
2020-04-01,6,1,3,0,3,1,0,0,9,42,54,14,0
