dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-02-01,1,1,0,0,0,0,0,0,1,2,0,0,0
2016-03-01,3,1,1,0,1,1,0,0,2,7,0,0,1
2016-04-01,4,1,2,0,1,1,1,0,1,0,0,0,2
2016-05-01,12,1,7,0,8,1,35,0,12,63,0,0,6
2016-06-01,41,3,15,0,15,1,16,0,28,83,258,5,1
2016-07-01,107,2,28,0,27,2,104,1,39,138,93,2,2
2016-08-01,60,3,7,0,6,2,13,0,9,23,22,1,1
2016-09-01,20,2,5,0,7,1,7,0,15,69,34,2,3
2016-10-01,8,3,5,0,5,2,6,0,9,38,18,1,1
2016-11-01,25,2,11,0,9,2,22,0,12,52,8,0,0
2016-12-01,17,1,1,0,2,1,0,0,2,0,6,0,0
2017-01-01,39,2,6,1,5,2,15,0,8,43,5,0,1
2017-02-01,19,2,8,0,8,2,18,0,10,32,8,1,1
2017-03-01,22,3,15,0,14,2,26,0,20,52,11,1,0
2017-04-01,6,2,4,0,5,2,9,1,7,6,4,2,1
2017-05-01,20,2,12,0,13,2,32,1,22,114,11,0,0
2017-06-01,0,0,0,0,0,0,0,0,0,0,3,1,0
2017-07-01,19,3,11,0,11,2,18,0,22,75,10,1,0
2017-08-01,13,1,6,0,5,1,13,1,10,56,17,2,1
2017-09-01,25,3,10,0,10,2,59,0,17,98,18,0,1
2017-10-01,12,3,7,0,6,1,24,0,7,9,14,0,3
2017-11-01,14,3,12,0,12,2,51,0,17,72,6,1,0
2017-12-01,13,2,3,0,5,2,15,0,7,64,15,1,1
2018-01-01,23,3,9,0,9,1,24,0,11,35,49,1,1
2018-02-01,42,5,21,0,21,2,98,1,31,92,28,2,0
2018-03-01,115,3,44,2,42,1,118,0,52,190,25,1,0
2018-04-01,16,3,7,0,7,1,22,1,8,13,24,4,0
2018-05-01,76,4,18,0,16,2,69,1,26,119,43,1,1
2018-06-01,71,4,21,0,21,2,88,0,35,93,18,2,0
2018-07-01,20,4,12,0,13,2,72,0,30,189,13,1,2
2018-08-01,3,2,1,0,1,1,2,0,3,1,17,0,2
2018-09-01,6,1,4,0,3,1,19,0,4,23,10,1,0
2018-10-01,57,3,18,0,18,1,47,1,34,108,73,4,2
2018-11-01,18,9,14,0,13,2,54,0,17,58,73,11,0
2018-12-01,78,7,24,0,24,2,82,1,46,125,52,4,0
2019-01-01,27,6,17,0,19,2,58,0,30,77,26,2,0
2019-02-01,50,8,18,0,15,2,81,0,21,81,35,6,0
2019-03-01,172,8,47,2,46,2,171,1,79,177,45,9,2
2019-04-01,20,7,10,0,11,2,43,1,19,58,35,6,1
2019-05-01,32,14,30,1,27,1,114,1,37,77,64,14,0
2019-06-01,42,6,35,2,33,2,133,0,51,95,39,4,0
2019-07-01,55,8,36,0,40,2,133,2,65,169,52,8,0
2019-08-01,24,7,24,1,23,2,104,1,36,112,57,6,1
2019-09-01,28,3,11,0,10,1,47,1,24,80,37,2,0
2019-10-01,35,5,10,0,10,1,36,1,23,79,18,4,0
2019-11-01,50,4,11,0,10,1,35,4,15,36,31,1,0
2019-12-01,37,5,12,0,12,2,46,1,16,47,23,3,0
2020-01-01,98,6,41,10,31,2,140,2,45,163,17,2,0
2020-02-01,15,3,7,0,6,2,32,0,13,82,22,2,0
2020-03-01,41,2,9,0,10,2,49,2,30,62,23,1,0
2020-04-01,28,4,12,0,12,1,30,1,17,107,26,3,0
