dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,133,4,47,1,44,1,42,0,54,35,44,3,1
2015-11-01,83,3,19,0,19,1,24,0,21,11,5,2,2
2015-12-01,73,4,18,1,19,1,20,0,25,25,11,1,0
2016-01-01,65,5,20,0,20,1,12,0,35,25,4,1,0
2016-02-01,82,8,26,2,18,3,146,0,45,101,145,6,0
2016-03-01,91,13,30,4,28,1,376,1,37,225,46,4,1
2016-04-01,57,14,11,1,11,1,121,0,15,68,12,3,0
2016-05-01,45,9,11,0,13,2,140,0,13,80,8,2,0
2016-06-01,71,9,24,1,20,4,247,0,22,114,9,5,0
2016-07-01,22,5,7,1,3,1,65,0,6,28,25,4,0
2016-08-01,170,15,56,9,53,4,646,1,86,401,26,3,1
2016-09-01,68,10,31,1,31,1,375,1,37,209,8,6,0
2016-10-01,117,17,51,4,44,1,538,0,57,278,17,7,0
2016-11-01,166,19,81,8,69,2,1189,0,92,614,22,8,0
2016-12-01,77,14,31,1,33,1,401,1,47,262,12,3,0
2017-01-01,205,20,105,11,89,1,1542,1,128,810,15,9,0
2017-02-01,186,17,91,9,81,2,1399,1,130,853,18,3,0
2017-03-01,188,16,78,4,80,1,1320,2,113,793,16,6,0
2017-04-01,254,19,112,3,106,1,1531,1,127,797,14,6,0
2017-05-01,203,17,92,7,88,1,1301,5,120,746,8,3,0
2017-06-01,148,16,75,6,63,1,1055,5,94,573,10,5,1
2017-07-01,120,15,58,9,53,1,915,1,89,529,17,3,0
2017-08-01,188,13,85,4,76,1,1411,3,111,785,18,6,0
2017-09-01,193,17,82,4,78,2,1323,5,130,839,50,10,1
2017-10-01,248,17,118,10,108,1,2057,8,173,1227,156,8,0
2017-11-01,223,20,103,14,94,1,1783,9,157,1185,76,4,3
2017-12-01,169,19,70,5,66,2,1228,10,103,762,30,2,1
2018-01-01,227,21,87,6,79,3,1724,4,133,1051,34,6,0
2018-02-01,247,15,75,1,73,1,1394,8,97,761,25,7,0
2018-03-01,176,16,81,5,75,1,1506,7,111,924,33,6,0
2018-04-01,197,15,86,11,75,1,1310,7,112,848,22,2,0
2018-05-01,141,20,62,6,59,1,1105,7,85,660,25,3,1
2018-06-01,96,13,45,2,43,1,699,9,64,470,13,3,0
2018-07-01,103,17,52,7,43,1,809,6,75,591,28,4,0
2018-08-01,107,12,41,2,41,1,652,5,68,471,31,3,0
2018-09-01,242,18,103,8,91,1,1566,15,130,935,78,7,0
2018-10-01,231,17,81,4,74,2,1219,15,88,679,75,1,0
2018-11-01,266,18,104,11,97,1,1649,8,116,869,47,2,0
2018-12-01,179,14,66,4,64,1,1024,3,74,558,66,2,0
2019-01-01,228,23,68,11,60,1,726,7,78,432,62,5,0
2019-02-01,150,20,32,4,28,1,311,3,95,462,45,3,0
2019-03-01,122,22,29,1,30,1,275,2,31,159,27,2,0
2019-04-01,81,13,23,0,22,1,209,0,22,100,42,0,0
2019-05-01,132,21,26,1,26,1,251,2,39,214,62,4,0
2019-06-01,54,11,22,3,18,1,164,6,26,107,44,2,0
2019-07-01,138,31,32,4,28,1,321,3,36,175,61,2,0
2019-08-01,44,13,15,1,12,1,187,2,15,101,23,4,0
2019-09-01,118,21,19,4,18,1,372,1,22,200,35,1,0
2019-10-01,82,13,20,3,16,1,282,0,20,143,33,3,0
2019-11-01,136,22,18,3,15,1,346,1,19,184,30,1,0
2019-12-01,73,20,12,0,11,1,230,3,14,132,35,5,0
2020-01-01,130,16,24,0,21,1,212,2,22,106,18,0,0
2020-02-01,120,23,22,4,18,1,311,3,25,154,34,4,0
2020-03-01,147,20,26,4,20,1,348,4,25,210,20,3,0
2020-04-01,121,12,29,1,28,1,280,0,30,145,22,1,0
