dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,21,2,1,0,1,1,0,0,1,0,7,2,2
2015-04-01,49,3,4,1,3,1,2,0,10,12,24,5,1
2015-05-01,18,2,2,0,1,1,2,0,8,36,15,2,6
2015-06-01,8,2,1,1,0,0,4,0,1,2,8,1,2
2015-07-01,7,1,1,0,0,0,2,0,2,21,7,2,1
2015-08-01,6,2,1,0,1,1,2,0,1,1,2,2,0
2015-09-01,15,2,1,1,0,0,2,1,2,8,5,2,0
2015-10-01,22,3,3,1,2,1,6,0,8,54,7,3,1
2015-11-01,3,1,0,0,0,0,0,0,0,0,27,1,2
2015-12-01,30,1,2,1,0,0,0,1,4,40,33,1,2
2016-01-01,21,1,3,1,0,0,7,0,4,28,16,5,1
2016-02-01,20,1,0,0,0,0,0,0,7,42,13,2,1
2016-03-01,55,5,6,0,5,1,26,1,11,39,15,5,1
2016-04-01,11,2,6,10,1,1,51,0,11,28,14,1,3
2016-05-01,2,2,4,1,1,1,28,0,3,3,14,1,2
2016-06-01,7,1,0,0,0,0,0,0,2,6,16,2,0
2016-07-01,11,2,2,0,2,1,0,0,5,8,12,4,4
2016-08-01,1,1,0,0,0,0,0,0,1,1,15,4,0
2016-09-01,11,3,2,0,2,1,14,1,6,27,16,4,0
2016-10-01,0,0,0,0,0,0,0,0,3,16,13,2,0
2016-11-01,0,0,0,0,0,0,0,1,2,7,16,1,0
2016-12-01,8,1,1,0,1,1,0,0,10,28,20,4,3
2017-01-01,0,0,0,0,0,0,0,1,0,4,10,2,0
2017-02-01,19,2,2,0,2,1,40,1,2,22,19,4,2
2017-03-01,0,0,0,0,0,0,0,1,4,11,14,4,2
2017-04-01,0,0,1,0,0,0,0,1,2,18,19,3,0
2017-05-01,8,3,2,1,1,1,8,0,3,6,22,1,2
2017-06-01,18,3,3,0,4,1,36,0,6,48,10,2,1
2017-07-01,3,2,1,0,0,0,1,0,0,0,17,3,2
2017-08-01,2,1,3,0,0,0,24,1,7,31,15,5,1
2017-09-01,18,3,5,5,5,1,59,2,14,68,16,3,0
2017-10-01,42,4,8,1,6,1,43,0,9,31,23,5,2
2017-11-01,14,2,2,0,1,1,5,3,9,38,17,4,2
2017-12-01,3,1,2,0,0,0,1,3,7,22,19,5,0
2018-01-01,7,1,0,0,0,0,0,2,9,46,30,1,1
2018-02-01,1,1,1,0,0,0,0,1,3,8,29,4,2
2018-03-01,14,2,2,0,1,1,15,4,8,46,11,6,1
2018-04-01,24,4,6,1,4,1,14,1,10,29,27,4,1
2018-05-01,56,4,3,1,1,1,6,5,9,41,28,6,1
2018-06-01,42,2,4,4,1,1,15,7,107,394,34,7,0
2018-07-01,114,2,9,5,7,1,25,8,24,65,24,4,0
2018-08-01,48,2,6,2,3,1,73,4,36,206,30,1,0
2018-09-01,39,2,5,0,4,1,36,7,5,47,32,4,1
2018-10-01,61,6,12,0,10,1,34,13,30,150,33,5,1
2018-11-01,29,3,3,0,3,1,6,3,11,69,17,3,1
2018-12-01,33,2,4,1,3,1,0,7,12,94,22,6,0
2019-01-01,10,3,4,0,2,1,5,5,14,74,26,7,1
2019-02-01,15,2,4,0,0,0,4,6,8,47,28,6,1
2019-03-01,12,3,2,0,2,1,5,7,13,85,34,2,0
2019-04-01,21,3,6,1,4,1,69,6,12,103,23,8,1
2019-05-01,24,2,4,3,3,1,35,3,13,65,29,6,1
2019-06-01,18,2,3,1,2,1,6,1,19,80,27,2,0
2019-07-01,20,3,3,0,3,1,12,8,14,92,24,6,0
2019-08-01,42,3,6,1,4,1,82,9,16,135,44,9,0
2019-09-01,2,1,0,0,0,0,0,7,11,55,35,8,0
2019-10-01,9,1,1,0,0,0,4,6,9,49,21,5,0
2019-11-01,68,6,9,2,8,1,56,11,30,172,30,4,0
2019-12-01,61,2,5,1,2,1,11,7,11,45,24,7,0
2020-01-01,0,0,2,0,0,0,0,11,2,53,25,4,0
2020-02-01,12,4,4,0,3,1,17,6,14,46,23,5,0
2020-03-01,13,2,2,0,2,1,1,6,27,85,26,11,1
