dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,9,1,5,2,3,1,18,0,10,27,7,2,0
2016-04-01,15,3,4,0,4,1,12,1,4,8,12,4,1
2016-05-01,14,1,6,0,5,1,4,0,11,8,10,5,1
2016-06-01,14,1,3,0,3,1,0,0,6,36,9,3,1
2016-07-01,3,1,3,0,1,1,5,0,2,4,7,4,0
2016-08-01,8,2,3,2,4,1,9,0,8,13,13,2,0
2016-09-01,8,2,3,0,3,1,2,0,5,5,31,8,0
2016-10-01,6,1,5,0,3,1,14,0,7,38,12,5,0
2016-11-01,34,3,18,1,12,1,120,0,20,90,19,6,0
2016-12-01,21,6,9,0,12,1,43,1,17,48,39,4,2
2017-01-01,11,3,6,3,4,1,42,0,9,35,19,13,0
2017-02-01,5,3,2,0,3,1,41,0,8,69,19,9,0
2017-03-01,2,2,3,2,1,1,2,1,5,14,37,13,0
2017-04-01,7,1,2,0,2,1,0,1,6,31,38,10,1
2017-05-01,7,2,4,0,3,1,12,0,6,15,23,8,0
2017-06-01,3,1,1,1,1,1,8,0,5,16,18,5,0
2017-07-01,12,1,5,0,5,1,0,0,7,4,20,9,2
2017-08-01,19,3,8,0,8,1,40,0,19,63,27,6,0
2017-09-01,10,2,4,0,4,1,14,1,9,25,43,14,1
2017-10-01,11,4,9,2,6,1,36,1,9,19,42,12,0
2017-11-01,6,3,3,1,3,1,8,1,7,40,27,19,0
2017-12-01,5,1,4,0,3,1,27,0,8,16,24,13,1
2018-01-01,8,2,4,0,4,1,2,0,13,52,27,9,0
2018-02-01,13,4,12,0,10,1,13,0,12,11,34,15,0
2018-03-01,7,4,6,2,4,1,37,0,8,31,39,23,2
2018-04-01,20,4,10,1,10,1,9,1,14,29,48,22,0
2018-05-01,11,4,8,2,6,1,8,0,9,8,54,19,1
2018-06-01,12,3,7,0,6,1,0,0,8,10,68,11,1
2018-07-01,17,4,15,4,12,3,10,1,40,100,72,16,0
2018-08-01,23,8,19,3,19,5,36,0,39,113,73,33,0
2018-09-01,14,6,18,3,14,5,14,0,25,43,73,20,0
2018-10-01,19,5,19,3,16,3,28,0,31,53,74,18,2
2018-11-01,30,4,24,2,23,2,12,0,41,48,78,31,0
2018-12-01,5,2,6,2,5,2,24,1,13,36,70,29,0
2019-01-01,7,4,10,2,7,2,18,0,14,15,56,30,0
2019-02-01,5,3,5,1,5,3,4,0,12,35,80,25,0
2019-03-01,17,4,15,1,13,3,6,0,42,81,79,36,0
2019-04-01,18,6,14,1,14,4,26,1,20,34,92,33,1
2019-05-01,26,3,21,2,18,3,13,0,33,35,101,40,1
2019-06-01,11,5,11,0,10,4,13,1,26,53,65,32,0
2019-07-01,26,7,21,0,21,5,41,1,31,41,89,41,2
2019-08-01,32,8,29,1,28,7,14,0,38,26,72,27,0
2019-09-01,26,8,27,2,24,7,8,1,37,36,81,45,0
2019-10-01,25,8,21,0,21,6,5,3,31,74,99,45,0
2019-11-01,24,3,16,0,18,3,2,2,30,41,74,38,0
2019-12-01,11,4,13,0,11,4,2,3,16,36,81,35,0
2020-01-01,18,4,16,1,17,3,10,1,31,35,79,43,0
2020-02-01,17,6,18,2,16,5,22,2,33,72,61,32,0
2020-03-01,24,6,21,2,17,6,11,9,36,77,70,39,0
2020-04-01,11,5,10,0,8,4,0,1,17,44,58,19,0
