dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,50,8,15,1,13,2,2,0,14,1,7,9,7
2016-04-01,74,6,8,0,8,2,1,0,28,19,5,1,2
2016-05-01,33,4,0,1,0,0,1,0,4,2,7,1,1
2016-06-01,7,1,0,0,0,0,0,0,0,0,8,3,3
2016-07-01,24,6,0,0,0,0,0,1,5,19,2,3,1
2016-08-01,6,4,0,0,0,0,0,0,0,0,11,7,0
2016-09-01,39,7,0,0,0,0,0,0,6,32,7,3,4
2016-10-01,86,9,0,0,0,0,0,0,11,26,7,6,3
2016-11-01,144,9,0,0,0,0,0,1,13,43,13,4,3
2016-12-01,28,5,0,0,0,0,0,0,9,62,9,5,0
2017-01-01,44,9,0,0,0,0,0,1,8,27,9,2,2
2017-02-01,43,10,0,0,0,0,0,0,23,73,15,6,2
2017-03-01,65,12,0,0,0,0,0,4,22,200,18,4,2
2017-04-01,65,12,0,0,0,0,0,1,19,102,15,8,2
2017-05-01,20,5,0,0,0,0,0,3,4,55,8,4,2
2017-06-01,30,8,0,0,0,0,0,1,5,15,12,4,1
2017-07-01,52,8,0,0,0,0,0,1,7,31,6,3,1
2017-08-01,30,6,0,0,0,0,0,1,2,11,13,5,1
2017-09-01,69,7,0,0,0,0,0,3,5,39,11,12,1
2017-10-01,58,7,0,0,0,0,0,0,21,102,18,6,4
2017-11-01,71,8,0,0,0,0,0,1,7,17,16,5,1
2017-12-01,45,6,1,1,0,0,0,3,19,96,17,7,1
2018-01-01,65,8,0,0,0,0,0,0,16,44,40,5,1
2018-02-01,45,7,0,0,0,0,0,4,5,66,38,8,1
2018-03-01,14,7,0,0,0,0,0,1,7,18,54,12,0
2018-04-01,50,9,0,0,0,0,0,1,15,56,21,11,1
2018-05-01,48,11,0,0,0,0,0,4,20,115,35,7,2
2018-06-01,25,8,0,0,0,0,0,3,16,69,33,12,1
2018-07-01,46,8,0,0,0,0,0,3,3,40,25,14,1
2018-08-01,5,3,3,0,2,1,5,8,5,37,30,20,1
2018-09-01,26,9,1,0,2,1,1,3,16,44,43,14,2
2018-10-01,23,9,0,0,0,0,0,8,14,102,41,14,2
2018-11-01,9,5,0,0,0,0,0,5,3,24,31,11,0
2018-12-01,19,9,1,1,0,0,2,5,11,46,26,9,0
2019-01-01,26,10,0,0,0,0,0,5,13,61,32,13,1
2019-02-01,72,10,1,0,0,0,1,5,5,50,28,12,1
2019-03-01,68,12,0,0,0,0,0,3,31,175,53,13,0
2019-04-01,29,12,0,0,0,0,0,3,12,75,37,18,1
2019-05-01,73,10,0,0,0,0,0,3,36,157,30,15,0
2019-06-01,36,11,1,2,0,0,1,2,23,62,26,10,0
2019-07-01,72,11,1,1,0,0,0,2,20,75,41,15,0
2019-08-01,50,9,0,0,0,0,0,4,32,70,33,19,0
2019-09-01,52,13,0,0,0,0,0,3,28,57,38,25,1
2019-10-01,34,12,0,0,0,0,0,5,19,56,50,21,0
2019-11-01,47,16,0,0,0,0,0,2,31,78,44,21,2
2019-12-01,38,11,0,0,0,0,0,6,20,96,48,21,1
2020-01-01,61,12,0,0,0,0,0,5,50,198,33,18,0
2020-02-01,57,17,0,0,0,0,0,3,17,19,29,13,1
2020-03-01,119,19,0,0,0,0,0,6,47,157,40,21,0
2020-04-01,33,9,0,0,0,0,0,0,20,54,31,10,0
