dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-07-01,227,11,23,4,18,2,6,0,35,27,975,189,3
2016-08-01,164,7,20,5,13,1,3,1,39,21,128,51,5
2016-09-01,118,9,14,2,15,1,3,1,37,24,95,29,4
2016-10-01,16,4,2,0,1,1,0,1,3,7,59,21,5
2016-11-01,38,6,10,1,10,1,0,2,13,7,76,22,5
2016-12-01,27,3,10,2,8,1,8,0,11,7,67,40,3
2017-01-01,69,5,12,5,7,1,16,0,44,54,51,21,1
2017-02-01,87,5,12,1,10,1,9,2,31,51,136,47,4
2017-03-01,66,7,12,3,10,1,7,5,29,29,160,65,6
2017-04-01,63,6,10,1,5,1,0,2,22,22,101,44,1
2017-05-01,8,4,4,1,4,1,0,2,6,3,85,37,5
2017-06-01,12,2,7,0,6,1,0,0,14,8,97,25,0
2017-07-01,69,4,3,5,2,1,0,4,32,32,167,48,5
2017-08-01,30,3,1,0,1,1,0,5,7,16,121,43,4
2017-09-01,37,2,11,3,6,1,3,3,14,7,112,45,2
2017-10-01,48,5,7,3,6,1,5,14,21,22,121,50,2
2017-11-01,9,3,2,0,2,1,0,12,4,16,120,29,3
2017-12-01,24,4,6,1,3,1,1,11,11,7,352,70,1
2018-01-01,10,2,0,0,0,0,0,12,2,13,203,77,2
2018-02-01,6,2,2,1,0,0,1,9,2,6,170,47,2
2018-03-01,8,1,1,0,1,1,0,6,3,10,250,61,2
2018-04-01,15,1,0,0,0,0,0,5,0,2,172,52,2
2018-05-01,13,3,1,0,0,0,0,12,0,13,232,45,0
2018-06-01,9,3,3,0,4,2,1,13,8,38,164,48,1
2018-07-01,3,1,0,0,0,0,0,1,1,0,130,37,2
2018-08-01,3,1,0,0,0,0,0,6,3,2,134,32,3
2018-09-01,7,1,0,0,0,0,0,1,0,1,105,28,1
2018-10-01,1,1,0,1,0,0,0,3,1,1,101,29,1
2018-11-01,4,1,0,0,0,0,0,2,1,1,139,38,0
2018-12-01,7,1,0,0,0,0,0,9,5,24,151,47,0
2019-01-01,2,1,1,1,0,0,0,1,2,0,192,51,1
2019-02-01,0,0,0,0,0,0,0,0,0,0,108,24,0
2019-03-01,11,1,0,0,0,0,0,4,1,5,143,45,1
2019-04-01,3,1,0,0,0,0,0,0,0,0,150,31,3
2019-05-01,12,1,1,0,0,0,0,3,0,3,137,41,1
2019-06-01,4,1,0,0,0,0,0,0,0,0,106,29,0
2019-07-01,1,1,0,0,0,0,0,2,0,5,123,41,1
2019-08-01,3,1,0,0,0,0,0,0,0,0,130,48,0
2019-09-01,3,1,0,0,0,0,0,1,0,1,85,36,0
2019-10-01,2,1,0,0,0,0,0,1,0,5,116,42,1
2019-11-01,3,1,0,0,0,0,0,3,0,1,89,37,1
2019-12-01,2,1,0,0,0,0,0,0,0,0,124,35,2
2020-01-01,5,1,0,0,0,0,0,1,0,2,67,19,1
2020-02-01,0,0,0,0,0,0,0,0,0,0,57,24,0
2020-03-01,4,1,0,0,0,0,0,1,1,0,169,52,0
