dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-04-01,63,2,8,0,8,1,18,0,15,22,2,0,0
2015-05-01,64,2,8,1,7,1,28,0,34,40,0,0,0
2015-06-01,112,3,3,0,3,1,12,0,23,21,0,0,0
2015-07-01,40,2,0,0,0,0,0,0,5,2,0,0,0
2015-08-01,23,2,0,0,0,0,0,0,6,4,0,0,0
2015-09-01,9,2,0,0,0,0,0,0,4,2,0,0,1
2015-10-01,2,1,0,0,0,0,0,0,0,0,1,0,0
2015-11-01,3,1,0,0,0,0,0,0,0,0,0,0,1
2015-12-01,38,2,0,0,0,0,0,0,16,4,0,1,0
2016-01-01,89,2,5,1,4,1,0,0,12,4,0,1,0
2016-02-01,17,2,0,0,0,0,0,0,2,1,0,0,0
2016-03-01,65,3,4,0,4,1,18,0,28,27,104,2,0
2016-04-01,62,2,9,1,8,1,0,0,23,10,10,1,0
2016-05-01,14,2,4,0,4,1,0,0,10,7,6,1,0
2016-06-01,21,2,3,0,3,1,0,0,11,5,3,0,0
2016-07-01,45,2,11,0,10,1,4,1,25,10,102,3,0
2016-08-01,55,3,10,1,9,1,15,0,26,57,21,2,0
2016-09-01,43,2,10,1,10,1,1,0,23,16,11,1,0
2016-10-01,21,2,4,0,4,1,0,1,10,24,11,0,0
2016-11-01,10,3,7,0,4,1,5,0,17,77,11,1,1
2016-12-01,36,3,10,3,9,1,8,0,20,22,9,0,0
2017-01-01,35,4,11,1,7,1,12,0,24,55,21,1,0
2017-02-01,21,4,8,3,6,1,10,0,13,19,14,2,0
2017-03-01,64,3,13,2,12,1,60,2,56,210,23,1,0
2017-04-01,68,4,11,0,10,1,23,0,26,51,26,3,0
2017-05-01,14,3,5,1,5,1,2,0,16,40,18,1,0
2017-06-01,34,4,16,4,10,1,16,2,38,95,27,3,0
2017-07-01,39,3,7,3,6,1,1,1,19,76,22,1,0
2017-08-01,9,3,4,1,2,1,0,0,5,6,16,0,0
2017-09-01,40,4,11,5,6,1,21,0,24,51,44,4,0
2017-10-01,37,3,6,2,4,1,14,0,14,20,46,3,0
2017-11-01,21,2,6,1,4,1,23,0,20,53,16,1,0
2017-12-01,39,5,7,1,7,1,52,1,20,69,53,2,0
2018-01-01,17,3,12,1,10,1,39,2,14,45,32,0,0
2018-02-01,34,2,6,3,5,1,27,2,30,73,16,2,0
2018-03-01,7,4,8,1,6,1,18,1,9,17,23,1,0
2018-04-01,27,3,5,0,5,1,17,0,11,18,16,5,0
2018-05-01,21,2,10,4,8,1,41,1,23,78,19,3,0
2018-06-01,59,5,32,4,27,1,131,2,52,166,22,3,0
2018-07-01,50,3,12,2,11,1,64,1,26,83,41,6,0
2018-08-01,2,2,1,1,1,1,20,0,7,38,22,5,0
2018-09-01,21,2,9,0,8,1,26,0,25,37,28,3,0
2018-10-01,19,2,9,1,7,1,31,3,17,63,23,0,0
2018-11-01,6,3,5,0,3,1,31,4,9,50,33,5,0
2018-12-01,7,2,2,1,1,1,8,1,7,25,29,3,0
2019-01-01,13,4,4,3,4,1,59,2,19,99,28,6,0
2019-02-01,21,3,8,4,5,1,19,0,25,35,33,3,0
2019-03-01,23,4,5,0,5,1,16,1,16,96,24,3,0
2019-04-01,25,2,8,1,6,1,29,0,21,62,22,4,0
2019-05-01,14,3,9,1,7,1,14,0,14,34,33,6,0
2019-06-01,30,4,7,1,7,1,50,2,15,142,20,3,0
2019-07-01,13,3,8,3,4,1,60,0,10,42,33,6,0
2019-08-01,31,4,12,3,9,1,58,5,32,119,25,2,0
2019-09-01,32,2,7,0,7,1,16,3,28,52,23,2,0
2019-10-01,3,3,1,0,2,1,12,3,5,24,19,4,1
2019-11-01,1,1,2,0,1,1,9,0,1,4,19,1,0
2019-12-01,9,2,1,0,2,1,1,0,5,10,21,2,0
2020-01-01,25,4,45,13,23,1,40,0,38,25,21,1,0
2020-02-01,18,2,17,5,12,1,17,3,23,32,26,2,0
2020-03-01,2,2,14,11,2,1,33,0,15,25,34,4,0
2020-04-01,40,4,16,4,17,1,43,1,29,81,25,0,0
