dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-04-01,67,1,1,1,0,0,2,0,1,1,14,4,1
2017-05-01,53,1,0,0,0,0,0,0,0,0,30,2,0
2017-06-01,21,1,0,0,0,0,0,0,0,0,25,2,0
2017-07-01,13,1,1,1,0,0,0,0,1,0,12,4,0
2017-08-01,8,1,0,0,0,0,0,1,0,1,99,7,0
2017-09-01,40,1,0,0,0,0,0,0,3,8,41,4,2
2017-10-01,91,2,2,0,2,1,4,0,2,2,18,2,0
2017-11-01,67,1,0,0,0,0,0,1,0,14,31,2,0
2017-12-01,66,1,0,0,0,0,0,0,0,0,16,2,0
2018-01-01,28,1,0,0,0,0,0,0,0,0,30,1,0
2018-02-01,24,1,0,0,0,0,0,0,0,0,33,3,1
2018-03-01,54,1,0,0,0,0,0,0,1,4,24,2,0
2018-04-01,63,1,0,0,0,0,0,0,0,0,67,5,1
2018-05-01,57,1,0,0,0,0,0,0,0,0,44,7,0
2018-06-01,54,1,0,0,0,0,0,0,0,0,18,1,2
2018-07-01,30,1,0,0,0,0,0,0,0,0,12,1,1
2018-08-01,51,1,0,0,0,0,0,0,0,0,37,6,1
2018-09-01,85,2,0,0,0,0,0,0,3,9,48,5,2
2018-10-01,58,1,2,0,2,1,2,0,2,1,42,4,1
2018-11-01,53,1,0,0,0,0,0,0,1,7,58,10,0
2018-12-01,29,1,0,0,0,0,0,0,0,0,43,2,0
2019-01-01,13,1,0,0,0,0,0,0,1,2,86,8,1
2019-02-01,24,1,0,0,0,0,0,0,0,0,88,9,0
2019-03-01,28,1,0,0,0,0,0,0,0,0,48,8,0
2019-04-01,50,1,0,0,0,0,0,0,0,0,80,8,1
2019-05-01,28,1,0,0,0,0,0,0,1,2,58,6,0
2019-06-01,14,1,0,0,0,0,0,0,0,0,30,3,0
2019-07-01,55,1,0,0,0,0,0,0,8,42,40,6,0
2019-08-01,27,1,0,0,0,0,0,0,1,4,52,1,0
2019-09-01,19,1,1,0,0,0,8,0,7,22,78,6,0
2019-10-01,39,1,0,0,0,0,0,2,6,22,54,9,0
2019-11-01,46,2,2,1,2,1,20,6,12,70,54,8,0
2019-12-01,65,1,0,0,0,0,0,2,9,10,63,9,0
2020-01-01,21,2,2,0,2,1,6,5,4,17,53,5,0
2020-02-01,28,2,1,0,1,1,2,0,5,13,46,7,0
2020-03-01,72,2,4,0,4,1,6,3,13,49,66,11,0
2020-04-01,23,2,1,0,1,1,2,1,0,10,44,8,0
