dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-11-01,87,3,5,1,4,1,18,0,5,9,113,4,0
2015-12-01,99,2,11,3,7,1,56,15,30,96,133,8,1
2016-01-01,84,6,16,1,15,1,122,4,36,108,25,6,0
2016-02-01,180,10,48,6,42,4,498,3,79,321,62,8,0
2016-03-01,105,7,41,1,40,5,343,5,77,293,79,9,0
2016-04-01,14,5,10,1,7,3,100,1,15,74,33,4,0
2016-05-01,61,4,20,1,19,2,96,3,41,111,38,4,1
2016-06-01,20,7,8,1,7,1,30,0,12,23,45,8,0
2016-07-01,91,9,43,3,41,1,185,5,77,148,42,9,0
2016-08-01,58,6,24,4,21,2,116,2,54,122,45,10,0
2016-09-01,26,7,11,1,9,1,30,2,17,39,30,5,0
2016-10-01,21,6,13,0,11,1,92,2,23,91,26,4,0
2016-11-01,48,10,28,0,20,2,104,2,33,58,34,6,0
2016-12-01,29,6,12,3,14,2,82,3,27,69,18,5,0
2017-01-01,2,2,3,1,1,1,18,2,3,20,27,2,0
2017-02-01,18,4,12,1,7,1,31,0,13,19,26,3,1
2017-03-01,17,8,8,1,8,2,36,0,10,9,25,10,0
2017-04-01,36,7,14,4,9,1,49,2,23,46,32,8,0
2017-05-01,78,11,25,6,19,3,160,3,36,150,18,1,0
2017-06-01,20,4,9,3,8,3,48,1,17,34,18,3,0
2017-07-01,63,6,22,3,23,3,109,1,56,159,20,6,0
2017-08-01,13,5,8,1,6,2,18,2,12,22,22,8,0
2017-09-01,91,7,42,3,41,3,44,3,106,171,31,1,1
2017-10-01,43,5,13,1,13,2,28,1,22,40,55,4,0
2017-11-01,55,9,22,1,22,2,68,6,52,104,49,6,0
2017-12-01,17,7,8,0,6,1,23,4,10,34,26,3,0
2018-01-01,10,3,3,0,4,2,11,2,10,16,17,1,1
2018-02-01,4,3,4,1,2,1,8,4,8,23,38,3,0
2018-03-01,10,5,7,0,3,2,41,3,5,19,26,2,0
2018-04-01,57,6,16,2,15,3,102,0,28,99,26,4,0
2018-05-01,41,6,10,1,12,2,77,6,24,65,19,2,0
2018-06-01,6,5,5,0,6,1,11,3,11,21,13,3,0
2018-07-01,4,3,4,0,3,2,8,1,6,10,10,4,0
2018-08-01,13,3,7,0,6,2,13,4,13,12,14,1,0
2018-09-01,28,4,33,3,25,2,20,3,30,8,16,6,0
2018-10-01,23,7,19,10,13,3,28,1,28,33,16,1,0
2018-11-01,13,5,7,1,5,3,19,2,11,31,14,5,0
2018-12-01,49,8,39,7,34,3,147,9,99,217,23,4,0
2019-01-01,27,6,20,2,12,3,74,7,18,24,20,5,0
2019-02-01,47,8,28,6,25,3,55,6,37,69,11,5,0
2019-03-01,84,7,37,6,30,2,61,5,43,67,25,5,0
2019-04-01,29,4,15,2,13,3,4,5,16,8,22,4,0
2019-05-01,84,6,30,9,20,2,16,4,31,18,18,1,0
2019-06-01,37,5,35,11,14,2,26,8,31,23,19,8,0
2019-07-01,110,8,28,3,27,3,37,12,36,19,22,1,0
2019-08-01,61,6,21,0,16,2,42,12,23,26,35,5,0
2019-09-01,131,8,47,10,39,3,122,7,64,137,36,4,0
2019-10-01,31,6,23,2,21,3,30,15,26,39,21,3,0
2019-11-01,36,6,21,0,16,2,20,13,20,26,21,4,0
2019-12-01,18,6,20,6,15,2,11,9,26,25,29,8,0
2020-01-01,6,3,17,4,3,1,2,8,9,8,12,4,0
2020-02-01,16,4,15,7,13,2,7,8,23,12,22,2,0
2020-03-01,25,6,17,1,18,2,17,6,23,27,17,5,0
2020-04-01,11,1,9,2,9,1,0,2,12,1,28,4,0
