dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-02-01,56,1,0,0,0,0,0,5,5,32,0,0,2
2016-03-01,265,6,12,0,12,4,74,2,17,77,0,0,2
2016-04-01,9,2,0,0,0,0,0,0,0,0,0,0,5
2016-05-01,267,9,21,1,17,5,112,3,38,136,664,61,6
2016-06-01,155,4,8,2,6,2,88,3,15,44,79,6,1
2016-07-01,326,5,22,4,15,5,217,6,40,164,91,8,2
2016-08-01,208,6,26,1,27,2,58,5,57,92,73,18,1
2016-09-01,103,5,20,1,19,2,31,3,30,63,61,11,4
2016-10-01,58,6,19,2,14,2,79,8,30,73,73,10,2
2016-11-01,45,8,20,1,15,2,94,12,35,107,75,14,3
2016-12-01,16,3,8,1,7,2,28,8,12,73,93,15,2
2017-01-01,31,8,17,3,15,1,90,2,40,121,290,37,3
2017-02-01,39,9,31,2,27,2,130,10,51,155,134,22,1
2017-03-01,77,13,69,4,61,3,195,5,107,253,154,39,2
2017-04-01,25,6,18,1,19,1,52,4,38,112,114,31,0
2017-05-01,23,11,20,1,19,1,39,4,32,75,156,31,1
2017-06-01,15,5,19,1,15,1,38,11,28,71,204,30,2
2017-07-01,15,9,14,0,15,1,62,7,31,121,110,26,4
2017-08-01,7,4,12,2,7,1,28,4,18,51,80,23,2
2017-09-01,15,3,13,0,14,1,24,10,28,89,115,23,1
2017-10-01,3,3,7,0,3,2,10,9,5,18,192,19,0
2017-11-01,3,3,4,0,3,1,8,6,7,22,141,20,0
2017-12-01,3,1,4,0,3,1,5,2,6,10,87,18,2
2018-01-01,16,7,19,1,16,1,78,9,28,106,110,19,1
2018-02-01,7,6,6,0,7,1,36,7,11,53,103,20,2
2018-03-01,5,2,7,1,5,1,29,11,9,53,86,19,0
2018-04-01,0,0,0,0,0,0,0,12,2,41,106,22,0
2018-05-01,0,0,4,0,0,0,14,6,0,45,77,23,0
2018-06-01,1,1,0,1,1,1,2,7,2,2,80,10,1
2018-07-01,5,3,3,0,3,1,18,4,6,45,285,188,5
