dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,51,2,5,1,4,2,30,0,10,20,5,3,0
2016-06-01,18,2,6,1,3,1,17,0,5,6,9,4,0
2016-07-01,18,5,6,2,5,2,41,2,8,39,1133,27,0
2016-08-01,6,1,0,0,0,0,0,0,1,2,68,3,1
2016-09-01,30,1,1,0,0,0,4,0,1,0,23,1,0
2016-10-01,38,2,0,1,0,0,4,0,2,8,8,1,0
2016-11-01,24,1,0,0,0,0,0,0,0,0,9,1,0
2016-12-01,8,1,0,0,0,0,0,0,2,3,15,1,0
2017-01-01,28,2,0,0,0,0,0,2,8,13,17,3,0
2017-02-01,31,1,0,0,0,0,0,0,3,14,13,1,0
2017-03-01,27,2,1,0,1,1,2,0,2,3,6,1,0
2017-04-01,32,1,1,0,1,1,0,0,6,6,136,0,0
2017-05-01,6,1,0,0,0,0,0,0,1,1,159,2,0
2017-06-01,11,1,1,0,1,1,0,1,2,0,24,0,0
2017-07-01,2,2,1,0,1,1,2,0,3,3,14,0,0
2017-08-01,22,1,2,0,0,0,5,0,1,3,13,1,0
2017-09-01,24,2,0,0,2,1,5,0,3,10,14,2,2
2017-10-01,3,2,1,0,0,0,8,1,1,4,9,1,0
2017-11-01,11,1,0,0,1,1,8,0,2,10,7,0,0
2017-12-01,2,1,0,0,0,0,0,0,0,0,7,1,0
2018-01-01,30,1,0,0,0,0,0,0,0,0,5,0,0
2018-02-01,13,1,0,0,0,0,0,0,0,0,5,0,0
2018-03-01,19,1,0,0,0,0,0,0,0,0,5,0,0
2018-04-01,0,0,0,0,0,0,0,0,0,0,6,1,0
2018-05-01,15,1,0,0,0,0,0,0,0,0,6,0,0
2018-06-01,38,2,1,0,1,1,2,0,1,1,6,2,0
2018-07-01,20,1,0,0,0,0,0,0,0,0,2,0,0
2018-08-01,62,3,2,0,2,1,2,1,3,4,8,0,0
2018-09-01,11,2,0,0,0,0,0,0,0,0,6,1,0
2018-10-01,20,2,1,0,1,1,12,0,1,6,8,1,0
2018-11-01,31,1,0,0,0,0,0,0,0,0,9,0,0
2018-12-01,4,1,0,0,0,0,0,0,0,0,8,1,0
2019-01-01,4,1,0,0,0,0,0,3,1,2,8,0,0
2019-02-01,27,1,0,0,0,0,0,2,0,8,9,1,0
2019-03-01,26,1,1,0,0,0,0,0,0,0,4,1,0
2019-04-01,34,2,0,0,1,1,0,0,2,0,5,0,0
2019-05-01,23,1,0,0,0,0,0,0,0,0,13,0,0
2019-06-01,1,1,0,0,0,0,0,5,6,24,3,1,1
2019-07-01,89,4,13,1,12,3,74,6,21,64,12,2,0
2019-08-01,50,3,7,0,7,3,35,13,12,52,8,2,0
2019-09-01,54,3,5,1,4,3,7,0,9,5,6,0,0
2019-10-01,15,2,3,1,2,2,13,1,5,8,4,2,0
2019-11-01,26,3,7,0,3,2,16,5,3,14,4,2,0
2019-12-01,36,3,7,3,5,2,15,2,10,7,3,0,0
2020-01-01,8,1,0,0,2,1,4,5,5,15,4,0,0
2020-02-01,18,2,2,0,2,2,4,0,2,2,4,0,0
2020-03-01,93,2,22,3,17,2,50,11,25,35,9,0,0
2020-04-01,16,2,0,0,2,1,6,1,5,10,3,0,0
