dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,74,1,1,0,0,0,7,3,30,85,20,4,0
2016-02-01,37,1,0,0,0,0,0,5,27,180,28,3,0
2016-03-01,27,2,2,0,0,0,4,2,22,75,11,2,0
2016-04-01,20,1,0,0,0,0,0,0,7,37,10,1,0
2016-05-01,0,0,0,0,0,0,0,2,0,22,7,2,2
2016-06-01,0,0,0,0,0,0,0,2,2,24,8,2,1
2016-07-01,11,1,0,0,0,0,0,1,3,9,4,0,0
2016-08-01,25,1,0,0,1,1,1,3,2,23,11,2,1
2016-09-01,19,1,0,1,0,0,3,7,18,109,11,1,0
2016-10-01,12,1,1,1,0,0,2,0,14,66,8,3,2
2016-11-01,27,2,1,0,0,0,5,1,3,4,12,1,0
2016-12-01,7,1,0,0,0,0,0,3,2,48,20,2,1
2017-01-01,0,0,0,0,0,0,0,2,3,20,9,0,2
2017-02-01,11,1,0,0,1,1,5,0,86,338,8,0,1
2017-03-01,55,1,0,0,0,0,0,6,138,575,14,5,1
2017-04-01,14,1,0,0,0,0,0,3,15,73,19,1,1
2017-05-01,26,2,3,1,0,0,13,7,6,81,36,7,2
2017-06-01,4,1,0,0,0,0,0,16,4,69,31,3,1
2017-07-01,2,1,0,0,0,0,0,2,1,28,16,2,2
2017-08-01,3,1,0,0,0,0,0,6,122,515,11,0,0
2017-09-01,6,1,1,0,0,0,3,18,84,314,17,5,1
2017-10-01,5,1,0,0,0,0,0,1,82,313,19,1,1
2017-11-01,11,1,0,0,0,0,0,13,162,738,38,2,0
2017-12-01,0,0,0,0,0,0,0,6,33,151,30,4,1
2018-01-01,4,1,1,0,0,0,3,11,21,128,24,4,0
2018-02-01,12,3,2,0,0,0,13,11,48,336,24,8,0
2018-03-01,39,3,11,5,9,1,154,25,116,845,27,6,0
2018-04-01,43,4,11,0,9,2,125,16,60,360,25,4,1
2018-05-01,37,4,15,0,13,2,120,9,78,422,21,2,0
2018-06-01,80,5,1,0,1,1,0,10,63,232,24,2,0
2018-07-01,142,6,1,4,0,0,53,48,276,1844,26,12,0
2018-08-01,32,5,0,1,0,0,8,23,37,193,28,9,1
2018-09-01,76,5,2,1,1,1,10,46,66,405,31,2,0
2018-10-01,45,7,1,5,0,0,61,60,87,799,26,8,0
2018-11-01,28,4,0,0,0,0,0,29,102,500,10,6,0
2018-12-01,28,6,0,0,0,0,0,34,96,474,34,3,0
2019-01-01,21,2,0,0,0,0,0,41,28,190,27,6,0
2019-02-01,16,2,0,0,0,0,0,33,24,47,39,1,1
2019-03-01,19,2,1,0,1,1,0,31,43,205,54,10,1
2019-04-01,33,3,0,0,0,0,0,19,12,68,117,2,0
2019-05-01,48,3,0,0,0,0,0,17,17,82,52,7,0
2019-06-01,18,4,0,0,0,0,0,6,5,93,30,4,0
2019-07-01,168,5,0,0,0,0,0,7,157,975,48,2,0
2019-08-01,81,6,0,0,0,0,0,5,34,286,32,9,1
2019-09-01,73,4,0,0,0,0,0,13,49,222,36,2,0
2019-10-01,28,1,0,0,0,0,0,6,61,364,49,11,0
2019-11-01,69,3,0,0,0,0,0,23,93,405,32,3,0
2019-12-01,26,2,0,0,0,0,0,22,22,216,29,9,0
2020-01-01,69,3,1,0,0,0,37,18,34,204,44,4,1
2020-02-01,44,3,1,0,1,1,37,28,37,305,47,13,1
2020-03-01,29,2,0,0,1,1,0,41,35,354,52,5,0
2020-04-01,8,1,1,1,0,0,6,7,23,226,44,8,0
