dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-09-01,150,2,5,0,5,1,18,0,5,9,3,0,2
2015-10-01,77,3,8,2,5,1,32,0,7,16,4,1,0
2015-11-01,26,1,0,0,0,0,0,0,0,0,3,0,0
2015-12-01,9,1,0,0,0,0,0,0,0,0,0,0,1
2016-01-01,4,1,0,0,0,0,0,0,0,0,0,0,4
2016-02-01,17,1,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,21,1,0,0,0,0,0,0,0,0,1,0,2
2016-04-01,2,1,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,10,1,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,6,1,0,0,0,0,0,0,0,0,142,5,0
2016-07-01,76,2,26,0,25,1,53,0,26,26,5,0,0
2016-08-01,29,2,11,1,10,1,16,0,11,8,7,1,0
2016-09-01,131,1,0,0,0,0,0,0,0,0,6,0,0
2016-10-01,0,0,0,0,0,0,0,0,0,0,2,0,0
2016-11-01,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-12-01,3,1,0,0,0,0,0,0,1,1,1,0,0
2017-01-01,2,1,0,0,0,0,0,0,0,0,1,0,0
2017-02-01,6,1,0,0,0,0,0,0,0,0,4,1,1
2017-03-01,9,2,0,0,0,0,0,0,0,0,7,0,2
2017-04-01,24,1,0,0,0,0,0,0,0,0,6,2,0
2017-05-01,18,1,0,0,0,0,0,0,1,7,6,2,0
2017-06-01,35,2,1,0,1,1,2,0,2,1,13,0,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,8,2,0
2017-08-01,2,1,0,0,0,0,0,0,0,0,3,0,1
2017-09-01,3,1,0,0,0,0,0,0,2,11,9,1,0
2017-10-01,3,1,0,0,0,0,0,0,0,0,16,1,0
2017-11-01,18,1,1,2,0,0,2,0,4,5,43,3,1
2017-12-01,28,1,0,0,0,0,0,0,0,0,20,0,0
2018-01-01,4,1,0,0,0,0,0,0,0,0,24,2,2
2018-02-01,1,1,0,0,0,0,0,0,0,0,10,2,0
2018-03-01,35,1,0,0,0,0,0,3,4,9,15,2,0
2018-04-01,17,2,0,0,0,0,0,0,2,3,23,4,0
2018-05-01,42,1,0,0,0,0,0,0,4,15,30,3,0
2018-06-01,7,1,0,0,0,0,0,0,1,1,41,4,0
2018-07-01,5,1,0,0,0,0,0,1,10,34,22,3,0
2018-08-01,166,1,0,0,0,0,0,0,4,5,55,8,0
2018-09-01,269,2,5,1,4,1,20,2,18,49,41,4,0
2018-10-01,11,1,0,0,0,0,0,0,0,0,41,4,0
2018-11-01,7,2,4,0,3,1,6,0,3,3,34,2,0
2018-12-01,14,2,1,2,1,1,5,2,10,24,44,3,0
2019-01-01,17,2,1,0,1,1,2,0,2,2,48,4,0
2019-02-01,82,2,1,0,1,1,4,1,3,10,28,7,0
2019-03-01,56,1,0,0,0,0,0,0,3,17,20,3,0
2019-04-01,27,1,0,0,0,0,0,0,3,5,29,1,0
2019-05-01,8,1,0,0,0,0,0,1,1,10,20,1,0
2019-06-01,88,2,1,0,1,1,4,5,15,47,21,5,0
2019-07-01,89,3,9,0,7,1,35,1,12,21,26,1,0
2019-08-01,186,3,2,0,4,1,15,0,12,33,25,0,0
2019-09-01,182,2,10,0,9,1,32,1,12,35,33,4,0
2019-10-01,164,2,12,0,13,1,48,2,18,47,34,0,0
2019-11-01,16,2,10,0,9,1,32,3,13,36,57,7,0
2019-12-01,38,2,6,1,5,1,36,1,13,38,63,2,0
2020-01-01,31,2,6,0,7,1,26,2,9,23,87,5,0
2020-02-01,13,3,2,0,2,1,6,0,5,6,92,4,0
2020-03-01,6,2,5,0,4,1,17,4,4,12,53,7,0
2020-04-01,6,2,2,0,3,1,10,0,4,6,36,4,0
