dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,32,1,1,1,0,0,4,1,3,10,371,53,1
2016-02-01,2,1,0,0,0,0,0,1,4,32,25,8,0
2016-03-01,1,1,0,0,0,0,0,0,0,0,28,7,0
2016-04-01,1,1,0,0,0,0,0,1,1,7,27,11,0
2016-05-01,0,0,0,0,0,0,0,0,1,3,33,5,0
2016-06-01,6,3,2,0,2,1,2,0,2,1,18,7,0
2016-07-01,2,1,0,0,0,0,0,3,1,13,27,7,2
2016-08-01,0,0,0,0,0,0,0,5,0,6,26,5,0
2016-09-01,0,0,0,0,0,0,0,4,0,13,24,7,0
2016-10-01,1,1,0,0,0,0,0,0,1,2,23,1,0
2016-11-01,5,2,1,0,1,1,2,1,2,3,29,11,0
2016-12-01,2,1,0,0,0,0,0,4,1,16,18,2,1
2017-01-01,0,0,0,0,0,0,0,0,0,0,22,2,0
2017-02-01,1,1,0,0,0,0,0,1,1,3,18,5,0
2017-03-01,9,2,1,0,1,1,2,0,6,14,22,8,0
2017-04-01,5,2,1,0,1,1,4,0,4,11,30,5,0
2017-05-01,4,1,0,0,0,0,0,1,1,3,21,6,1
2017-06-01,2,1,0,0,0,0,0,2,3,12,24,5,0
2017-07-01,1,1,0,0,0,0,0,2,0,2,35,4,0
2017-08-01,0,0,0,0,0,0,0,1,1,2,22,3,0
2017-09-01,1,1,0,0,0,0,0,2,2,5,19,4,0
2017-10-01,0,0,0,0,0,0,0,2,0,3,18,2,0
2017-11-01,0,0,0,0,0,0,0,2,1,2,20,3,0
2017-12-01,0,0,0,0,0,0,0,1,1,9,21,2,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,25,4,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,20,3,0
2018-03-01,0,0,0,0,0,0,0,2,0,0,30,4,0
2018-04-01,0,0,0,0,0,0,0,4,0,5,26,3,0
2018-05-01,0,0,0,0,0,0,0,2,0,0,28,4,0
2018-06-01,14,1,0,0,0,0,0,0,0,0,27,5,0
2018-07-01,1,1,1,0,0,0,1,0,1,4,24,5,0
2018-08-01,7,3,1,0,1,1,0,2,4,3,28,6,0
2018-09-01,1,1,0,0,0,0,0,1,0,0,19,4,0
2018-10-01,0,0,0,0,0,0,0,1,0,10,25,2,0
2018-11-01,4,2,0,0,0,0,0,2,2,4,28,2,0
2018-12-01,4,1,0,0,1,1,1,0,2,1,18,2,0
2019-01-01,1,1,0,0,0,0,0,1,0,0,20,4,0
2019-02-01,0,0,0,0,0,0,0,1,0,4,13,2,0
2019-03-01,7,1,1,0,0,0,3,1,4,8,270,35,1
