dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-12-01,180,30,69,9,41,7,584,85,144,1367,1404,211,7
2016-01-01,69,8,11,3,11,3,102,30,41,351,77,29,2
2016-02-01,31,7,13,3,10,3,124,31,41,365,42,17,1
2016-03-01,9,3,4,1,5,1,29,18,14,96,39,11,2
2016-04-01,4,2,4,0,0,0,20,12,4,44,32,12,2
2016-05-01,0,0,0,0,0,0,0,7,4,38,23,5,0
2016-06-01,0,0,0,0,0,0,0,4,1,11,20,5,0
2016-07-01,3,2,1,0,1,1,8,6,1,10,18,4,3
2016-08-01,4,2,1,0,3,1,12,19,11,49,21,6,1
2016-09-01,7,2,0,0,0,0,0,12,1,21,40,11,1
2016-10-01,1,1,1,0,0,0,7,8,2,15,39,10,0
2016-11-01,0,0,0,0,0,0,0,8,1,23,14,3,0
2016-12-01,0,0,1,1,0,0,2,5,1,6,22,11,0
2017-01-01,0,0,1,1,0,0,8,7,3,7,18,7,1
2017-02-01,1,1,0,0,1,1,3,10,2,112,14,8,1
2017-03-01,32,4,5,0,9,2,44,17,21,172,23,3,0
2017-04-01,0,0,0,0,0,0,0,10,2,23,16,3,0
2017-05-01,7,1,0,0,0,0,0,15,4,82,11,4,0
2017-06-01,0,0,0,0,0,0,0,13,3,32,17,3,1
2017-07-01,0,0,1,0,0,0,2,10,2,35,12,6,0
2017-08-01,0,0,1,0,0,0,2,8,1,14,14,3,0
2017-09-01,0,0,0,0,0,0,0,8,0,2,21,3,0
2017-10-01,0,0,0,0,0,0,0,1,1,2,12,2,0
2017-11-01,10,3,5,0,5,1,34,7,6,30,9,4,0
2017-12-01,1,1,2,0,1,1,6,4,1,16,17,3,0
2018-01-01,0,0,0,0,0,0,0,8,0,9,14,3,0
2018-02-01,1,1,1,0,0,0,2,3,0,8,12,4,0
2018-03-01,0,0,1,1,0,0,4,3,3,14,15,1,0
2018-04-01,0,0,1,0,0,0,2,5,2,15,18,6,2
2018-05-01,0,0,0,0,0,0,0,6,2,7,13,4,1
2018-06-01,0,0,0,0,0,0,0,7,1,12,11,1,0
2018-07-01,0,0,0,0,0,0,0,1,0,1,10,3,0
2018-08-01,0,0,1,0,0,0,0,4,2,8,7,5,0
2018-09-01,0,0,0,0,0,0,0,3,1,2,10,5,0
2018-10-01,0,0,0,0,0,0,0,7,0,1,11,4,0
2018-11-01,0,0,1,0,0,0,2,2,0,2,12,3,1
2018-12-01,0,0,0,0,0,0,0,3,0,3,9,4,1
2019-01-01,12,8,3,1,5,1,29,2,14,64,14,6,0
2019-02-01,0,0,0,0,0,0,0,2,1,8,12,3,0
2019-03-01,0,0,0,0,0,0,0,1,0,0,17,1,0
2019-04-01,7,1,0,0,0,0,0,1,1,18,8,4,0
2019-05-01,19,2,2,1,1,1,16,6,4,530,12,2,0
2019-06-01,34,2,6,0,2,1,5,9,3,26,10,4,0
2019-07-01,198,2,0,0,4,1,2,6,32,154,13,2,0
2019-08-01,52,1,4,0,4,1,6,4,31,133,10,3,0
2019-09-01,2,2,3,1,1,1,14,7,6,32,16,1,0
2019-10-01,29,0,13,3,4,1,72,14,8,135,146,25,1
