dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-10-01,28,2,4,1,3,1,0,0,5,0,1,2,3
2015-11-01,64,8,17,1,14,1,38,5,19,192,15,8,2
2015-12-01,13,3,4,1,4,1,46,2,5,34,5,3,7
2016-01-01,5,4,2,0,2,1,4,5,3,109,6,2,10
2016-02-01,9,7,3,0,3,2,25,1,7,125,6,3,9
2016-03-01,1,1,1,0,0,0,0,8,2,125,7,1,10
2016-04-01,2,1,0,0,2,1,1,11,3,145,6,2,5
2016-05-01,19,5,3,0,1,1,23,1,2,3,11,2,1
2016-06-01,4,3,3,1,2,1,4,9,7,150,15,5,6
2016-07-01,1,1,1,0,1,1,16,5,4,114,9,2,10
2016-08-01,0,0,0,0,0,0,0,4,0,41,18,7,9
2016-09-01,0,0,0,0,0,0,0,3,4,64,16,3,10
2016-10-01,2,2,1,0,1,1,2,8,3,293,36,7,10
2016-11-01,4,3,2,0,2,2,0,7,5,105,24,5,7
2016-12-01,2,2,2,0,0,0,25,3,0,19,23,3,6
2017-01-01,1,1,5,0,0,0,48,3,1,39,23,3,6
2017-02-01,45,10,15,2,7,3,330,4,19,193,23,4,7
2017-03-01,20,5,7,0,2,2,12,8,4,795,47,10,9
2017-04-01,41,8,15,1,10,2,244,5,12,441,40,10,10
2017-05-01,38,9,17,0,9,2,133,6,11,154,88,21,12
2017-06-01,32,7,12,1,7,2,65,4,11,264,155,18,5
2017-07-01,28,9,13,1,8,3,246,8,11,219,138,30,5
2017-08-01,36,8,16,1,5,1,288,3,14,135,105,26,13
2017-09-01,33,11,10,2,3,3,464,11,8,747,144,34,10
2017-10-01,15,7,12,2,2,1,72,11,7,435,174,32,9
2017-11-01,46,8,12,8,8,3,303,11,26,1089,148,31,4
2017-12-01,70,13,17,1,19,3,200,10,25,249,242,38,16
2018-01-01,116,16,38,6,33,6,336,9,42,348,290,70,16
2018-02-01,88,14,30,7,13,4,780,15,25,951,296,78,9
2018-03-01,126,18,31,10,27,3,648,11,48,1179,252,76,9
2018-04-01,68,27,64,8,61,3,830,15,77,971,293,73,14
2018-05-01,47,19,59,4,43,2,425,16,52,315,226,74,6
2018-06-01,42,23,42,8,35,3,496,17,47,963,205,70,4
2018-07-01,51,23,69,8,51,3,219,20,61,336,186,58,3
2018-08-01,52,26,63,5,49,2,208,15,56,222,207,75,7
2018-09-01,96,29,58,7,44,5,218,24,71,533,152,68,3
2018-10-01,67,36,53,16,58,4,211,18,79,328,149,64,1
2018-11-01,50,22,76,14,40,5,178,20,56,115,149,73,2
2018-12-01,23,15,30,4,19,4,86,17,24,108,102,48,6
2019-01-01,47,15,47,5,28,4,250,14,39,174,102,53,4
2019-02-01,26,10,41,5,22,4,111,10,28,66,84,34,3
2019-03-01,95,31,82,26,87,4,511,12,127,522,87,56,1
2019-04-01,59,24,76,9,54,4,303,17,70,282,73,39,0
2019-05-01,80,28,92,14,75,5,523,10,98,381,78,42,2
2019-06-01,46,21,54,8,46,5,268,18,59,215,64,36,2
2019-07-01,44,26,52,7,44,5,320,18,61,339,59,40,2
2019-08-01,15,13,28,2,15,3,143,14,18,119,58,49,2
2019-09-01,18,8,27,1,18,4,115,17,30,130,59,38,1
2019-10-01,14,10,27,3,14,4,143,13,18,180,47,39,2
2019-11-01,46,23,61,23,46,4,232,20,69,177,41,35,1
2019-12-01,32,16,34,4,32,4,232,13,40,215,46,32,2
2020-01-01,12,9,31,4,13,4,43,23,21,83,54,41,0
2020-02-01,17,6,44,7,17,4,92,18,29,111,40,37,2
2020-03-01,16,14,21,0,16,5,55,14,22,40,38,35,0
2020-04-01,15,7,19,1,13,3,78,2,14,70,32,29,0
