dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,6,2,1,0,1,1,2,0,1,1,13,1,0
2016-09-01,11,1,0,0,0,0,0,0,2,9,27,2,0
2016-10-01,3,1,0,0,0,0,0,0,1,4,40,1,0
2016-11-01,21,1,0,0,0,0,0,0,0,0,4,0,1
2016-12-01,16,1,2,0,2,1,0,0,6,7,8,1,1
2017-01-01,17,1,0,0,0,0,0,0,0,0,10,1,1
2017-02-01,32,1,3,0,3,1,0,0,4,7,9,0,0
2017-03-01,37,1,0,0,0,0,0,0,1,1,8,0,0
2017-04-01,30,2,1,0,1,1,2,0,2,3,18,1,2
2017-05-01,9,2,1,0,1,1,0,0,7,24,725,22,0
2017-06-01,12,1,0,0,0,0,0,0,6,25,28,3,0
2017-07-01,11,4,3,0,1,1,15,0,3,4,17,2,2
2017-08-01,8,4,2,0,1,1,18,0,1,2,8,2,0
2017-09-01,26,2,2,1,3,1,27,0,8,31,15,1,0
2017-10-01,40,3,4,0,4,1,2,0,13,32,20,2,0
2017-11-01,6,1,0,0,0,0,0,0,1,3,12,3,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,11,0,0
2018-01-01,19,1,0,0,0,0,0,0,7,10,11,3,0
2018-02-01,1,1,1,0,0,0,1,0,0,0,9,2,0
2018-03-01,16,1,1,0,2,1,1,0,6,4,16,1,0
2018-04-01,12,1,0,0,0,0,0,0,7,9,12,3,0
2018-05-01,13,2,1,0,1,1,2,0,6,12,18,1,1
2018-06-01,5,1,0,0,0,0,0,0,2,8,11,0,0
2018-07-01,12,1,0,0,0,0,0,0,9,22,11,4,1
2018-08-01,12,1,0,0,0,0,0,0,14,48,17,2,0
2018-09-01,23,1,0,0,0,0,0,0,9,46,11,4,0
2018-10-01,41,1,1,0,1,1,0,0,13,71,14,1,0
2018-11-01,56,2,2,0,2,1,0,0,11,33,20,0,0
2018-12-01,1,1,1,0,0,0,2,0,3,15,7,1,0
2019-01-01,4,1,2,1,0,0,0,1,6,12,64,1,1
2019-02-01,4,1,0,0,0,0,0,1,0,1,26,0,0
2019-03-01,34,1,0,0,0,0,0,0,13,74,28,6,0
2019-04-01,21,1,0,0,0,0,0,0,4,16,33,2,0
2019-05-01,22,3,2,3,2,1,2,2,8,10,27,1,0
2019-06-01,4,1,0,0,0,0,0,0,3,7,29,2,0
2019-07-01,7,1,1,0,0,0,2,3,4,28,25,1,0
2019-08-01,0,0,0,0,0,0,0,1,1,1,12,3,0
2019-09-01,2,1,0,0,0,0,0,2,2,22,11,3,0
2019-10-01,54,4,5,2,3,1,16,1,20,71,15,4,0
2019-11-01,20,3,3,1,2,1,12,8,6,29,31,3,0
2019-12-01,3,1,0,0,0,0,0,1,6,11,20,2,0
2020-01-01,14,1,1,0,0,0,1,1,8,25,14,1,0
2020-02-01,6,1,0,0,0,0,1,2,6,16,310,7,0
