dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,33,5,8,1,7,1,28,0,8,14,44,10,12
2016-11-01,50,4,6,0,5,1,23,0,6,14,9,1,5
2016-12-01,27,2,1,1,1,1,11,1,4,41,11,5,7
2017-01-01,11,2,1,0,1,1,0,0,4,3,14,1,3
2017-02-01,18,1,0,0,0,0,0,0,0,0,12,4,0
2017-03-01,10,1,1,0,0,0,8,0,1,3,19,3,3
2017-04-01,19,6,8,0,5,1,37,0,7,16,19,4,5
2017-05-01,20,6,5,2,6,1,47,0,10,39,39,7,5
2017-06-01,19,4,5,0,5,1,22,0,10,59,36,2,2
2017-07-01,28,4,8,0,8,1,33,1,13,38,23,0,4
2017-08-01,19,5,24,5,16,1,100,0,27,60,18,4,8
2017-09-01,30,5,26,2,22,1,78,0,31,89,35,4,8
2017-10-01,82,6,41,6,38,2,198,0,69,219,63,17,4
2017-11-01,89,12,67,8,57,3,221,0,171,502,124,24,6
2017-12-01,77,15,62,8,50,3,159,0,131,286,119,27,5
2018-01-01,62,13,61,9,54,3,252,0,115,340,152,24,6
2018-02-01,56,8,37,4,36,3,124,0,69,163,119,14,5
2018-03-01,144,10,101,6,96,4,303,1,158,358,103,16,4
2018-04-01,62,13,56,2,51,4,119,0,84,162,58,12,5
2018-05-01,46,10,43,7,36,4,141,0,87,205,71,10,5
2018-06-01,80,10,47,5,44,4,153,2,145,443,50,10,4
2018-07-01,66,15,47,9,34,4,160,0,86,197,59,14,4
2018-08-01,101,15,97,8,85,5,401,1,144,432,52,6,4
2018-09-01,101,14,96,13,91,6,449,2,140,436,87,21,7
2018-10-01,195,14,153,31,116,6,420,3,255,513,1100,121,61
2018-11-01,115,18,110,11,100,6,317,4,158,357,119,30,3
2018-12-01,148,17,104,14,89,6,267,5,178,401,223,50,5
2019-01-01,161,35,129,23,107,7,523,8,266,849,794,132,3
2019-02-01,66,19,59,8,50,5,274,7,99,292,176,61,1
2019-03-01,42,15,32,7,28,5,116,4,83,280,115,35,2
2019-04-01,39,10,44,9,29,6,179,7,56,197,102,25,2
2019-05-01,38,14,47,10,38,6,169,5,68,211,90,25,3
2019-06-01,23,9,15,2,8,4,50,9,39,168,104,21,1
2019-07-01,31,13,23,9,11,4,124,2,77,189,78,27,0
2019-08-01,16,7,16,3,15,2,121,5,24,128,52,20,3
2019-09-01,30,10,39,7,30,5,101,8,72,196,46,10,1
2019-10-01,24,9,25,3,24,5,60,6,36,85,58,13,1
2019-11-01,27,11,34,6,27,4,150,6,41,136,76,23,1
2019-12-01,18,5,17,3,16,2,42,3,23,41,42,14,0
2020-01-01,23,11,23,2,23,3,54,8,57,199,35,18,0
2020-02-01,26,7,28,4,26,3,63,3,39,61,32,4,0
2020-03-01,15,4,18,0,14,4,39,7,24,65,40,11,0
2020-04-01,17,4,3,0,9,4,24,2,23,40,29,4,0
