dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,173,10,1,2,0,0,11,3,3,8,24,7,1
2016-06-01,116,6,0,0,0,0,0,5,0,1,15,3,2
2016-07-01,134,8,0,0,0,0,0,6,0,0,12,5,0
2016-08-01,149,6,1,0,0,0,0,8,0,0,9,3,0
2016-09-01,83,7,0,0,0,0,0,3,0,0,19,1,0
2016-10-01,151,8,0,0,0,0,0,10,0,2,10,2,0
2016-11-01,105,7,1,1,0,0,2,10,1,2,7,1,1
2016-12-01,146,7,2,2,0,0,4,6,2,1,6,1,0
2017-01-01,93,7,3,0,0,0,8,8,0,0,9,3,1
2017-02-01,97,9,3,6,0,0,34,5,6,21,10,0,0
2017-03-01,113,10,1,1,0,0,6,5,1,4,10,4,0
2017-04-01,107,7,1,0,1,1,0,12,1,0,8,1,0
2017-05-01,54,9,0,0,0,0,0,11,1,10,4,1,1
2017-06-01,100,7,0,1,0,0,2,10,2,5,7,2,0
2017-07-01,89,9,2,0,1,1,11,10,1,6,13,4,1
2017-08-01,92,10,1,0,2,1,9,12,2,7,6,3,2
2017-09-01,137,9,3,1,1,1,14,16,2,12,6,4,0
2017-10-01,96,10,3,0,3,2,12,15,3,12,11,0,1
2017-11-01,99,10,2,1,1,1,8,7,2,3,12,2,0
2017-12-01,119,8,0,0,0,0,0,5,0,0,11,1,0
2018-01-01,67,9,0,0,0,0,0,6,2,5,110,4,1
2018-02-01,81,8,1,1,1,1,8,5,3,8,23,3,2
2018-03-01,141,10,2,1,1,1,6,7,4,7,23,1,0
2018-04-01,89,10,4,0,3,1,6,7,10,5,17,0,0
2018-05-01,53,10,15,0,15,5,13,16,191,102,13,3,1
2018-06-01,171,11,2,1,2,2,3,16,98,48,15,1,0
2018-07-01,98,10,1,0,1,1,0,12,75,70,19,4,0
2018-08-01,93,10,2,1,1,1,14,8,115,110,24,4,0
2018-09-01,146,8,2,1,1,1,2,9,66,57,14,4,0
2018-10-01,173,10,6,0,3,3,20,14,151,127,21,3,0
2018-11-01,172,11,12,1,8,2,5,6,137,101,7,3,0
2018-12-01,163,10,6,1,5,2,2,7,136,77,15,2,0
2019-01-01,132,8,2,1,6,3,5,4,136,82,16,2,0
2019-02-01,90,7,5,0,3,1,0,6,78,41,22,6,0
2019-03-01,88,11,0,0,2,1,0,3,85,40,32,8,1
2019-04-01,125,11,0,0,0,0,0,7,114,71,22,5,0
2019-05-01,128,12,2,0,2,2,6,3,111,107,27,5,0
2019-06-01,78,11,1,0,0,0,0,7,97,71,18,7,0
2019-07-01,99,13,0,0,0,0,0,9,75,77,24,3,0
2019-08-01,106,12,2,1,0,0,0,9,123,154,21,7,1
2019-09-01,66,10,1,0,0,0,2,4,43,40,21,5,0
2019-10-01,46,11,5,1,3,1,5,16,48,28,22,2,1
2019-11-01,91,12,2,0,2,2,2,10,102,81,12,3,0
2019-12-01,85,12,4,3,3,3,11,7,84,106,35,6,0
2020-01-01,72,12,2,0,3,2,6,13,48,56,28,2,0
2020-02-01,58,10,1,0,1,1,2,21,65,56,19,3,0
2020-03-01,48,12,2,0,1,1,6,14,45,20,21,4,0
2020-04-01,18,12,2,2,2,2,14,9,41,33,22,3,0
