dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-08-01,119,7,65,2,57,2,201,1,114,518,1081,117,0
2015-09-01,205,5,104,3,103,2,182,1,200,705,151,39,2
2015-10-01,132,3,65,2,64,2,100,0,130,409,79,24,5
2015-11-01,128,3,56,0,54,2,186,1,105,344,131,30,2
2015-12-01,136,4,54,3,51,2,187,0,99,554,76,15,2
2016-01-01,76,5,30,1,31,2,71,0,86,304,138,62,3
2016-02-01,8,1,4,0,3,1,21,1,33,181,87,52,2
2016-03-01,26,2,12,1,11,1,42,0,42,215,63,37,0
2016-04-01,30,2,8,1,10,1,10,0,39,248,55,28,0
2016-05-01,0,0,3,0,0,0,10,0,10,67,53,23,1
2016-06-01,5,2,2,0,1,1,13,0,3,6,33,17,0
2016-07-01,28,4,15,4,14,2,74,0,43,201,43,25,0
2016-08-01,0,0,1,0,0,0,4,0,7,34,34,12,0
2016-09-01,0,0,3,0,0,0,16,0,5,8,24,16,1
2016-10-01,0,0,2,2,0,0,4,0,4,6,36,15,0
2016-11-01,0,0,1,1,0,0,6,0,2,12,39,20,1
2016-12-01,0,0,0,0,0,0,0,0,2,5,19,13,2
2017-01-01,1,1,2,1,0,0,15,0,3,4,30,16,1
2017-02-01,2,2,4,0,2,2,50,1,8,137,36,22,0
2017-03-01,2,2,3,0,2,1,17,0,6,21,46,19,0
2017-04-01,6,3,3,0,3,1,25,0,5,28,15,5,0
2017-05-01,2,2,1,0,2,1,9,0,7,25,23,5,0
2017-06-01,9,5,6,4,9,1,44,0,18,52,25,10,0
2017-07-01,4,3,4,0,3,1,33,0,7,19,19,7,0
2017-08-01,2,1,1,0,1,1,14,0,5,45,20,10,0
2017-09-01,6,2,5,1,4,1,31,0,17,176,25,5,1
2017-10-01,0,0,1,0,0,0,5,0,3,13,17,9,0
2017-11-01,2,2,2,1,1,1,7,1,4,13,14,3,0
2017-12-01,2,2,2,1,2,1,12,1,12,52,16,13,0
2018-01-01,9,4,13,3,8,2,40,0,32,130,20,12,0
2018-02-01,8,3,10,4,8,1,16,0,25,99,11,7,0
2018-03-01,4,2,3,0,4,1,8,0,14,44,24,4,0
2018-04-01,0,0,3,0,0,0,3,1,4,45,11,7,0
2018-05-01,1,1,2,1,1,1,10,0,6,84,8,5,1
2018-06-01,3,3,2,0,3,1,30,0,12,52,13,3,0
2018-07-01,1,1,2,0,1,1,2,0,10,51,10,7,0
2018-08-01,3,1,0,0,0,0,0,1,13,105,10,8,0
2018-09-01,2,1,0,3,1,1,20,0,173,706,15,4,2
2018-10-01,3,3,3,1,2,1,36,1,10,137,16,7,0
2018-11-01,5,3,7,0,5,1,68,0,15,79,8,7,1
2018-12-01,5,5,3,1,5,1,36,0,10,47,13,4,0
2019-01-01,0,0,1,1,0,0,6,1,5,21,6,9,0
2019-02-01,0,0,0,0,0,0,0,2,4,12,7,1,0
2019-03-01,6,2,2,0,0,0,5,3,27,235,8,5,0
2019-04-01,3,2,2,0,2,1,18,0,4,4,19,1,0
2019-05-01,7,2,2,0,1,1,21,1,7,41,10,5,0
2019-06-01,0,0,0,0,0,0,0,0,3,3,10,5,0
2019-07-01,21,4,7,4,2,1,168,0,8,23,11,8,0
2019-08-01,1,1,1,0,1,1,0,0,3,18,8,4,0
2019-09-01,16,3,7,2,7,2,226,0,17,265,12,4,0
2019-10-01,1,1,3,0,1,1,64,0,9,67,8,8,0
2019-11-01,1,1,1,1,1,1,41,0,9,82,6,2,0
2019-12-01,2,2,2,0,2,1,95,0,7,80,6,2,0
2020-01-01,1,1,1,0,1,1,48,0,3,44,9,3,0
2020-02-01,0,0,0,1,0,0,33,2,5,118,4,3,0
2020-03-01,3,2,4,1,3,3,92,1,10,90,11,5,0
2020-04-01,8,2,4,0,4,2,143,1,27,205,10,8,0
