dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-09-01,3,2,1,0,1,1,2,0,1,1,13,4,2
2016-10-01,0,0,0,0,0,0,0,0,0,0,103,32,2
2016-11-01,0,0,0,0,0,0,0,0,0,0,28,10,1
2016-12-01,0,0,0,0,0,0,0,0,0,0,21,7,2
2017-01-01,0,0,0,0,0,0,0,0,0,0,9,7,0
2017-02-01,1,1,0,0,0,0,0,0,0,0,24,7,4
2017-03-01,3,1,0,0,0,0,0,0,0,0,27,7,2
2017-04-01,0,0,0,0,0,0,0,0,0,0,92,25,0
2017-05-01,2,1,0,0,0,0,0,0,0,0,20,12,1
2017-06-01,0,0,0,0,0,0,0,0,0,0,23,6,0
2017-07-01,4,1,0,0,0,0,0,0,0,0,31,7,2
2017-08-01,2,1,0,0,0,0,0,0,0,0,45,23,1
2017-09-01,0,0,0,0,0,0,0,0,0,0,28,8,1
2017-10-01,0,0,0,0,0,0,0,0,0,0,25,10,0
2017-11-01,1,1,0,0,0,0,0,0,1,4,27,12,1
2017-12-01,0,0,0,0,0,0,0,0,0,0,22,12,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,34,9,1
2018-02-01,6,1,0,0,0,0,0,0,0,0,27,13,1
2018-03-01,0,0,0,0,0,0,0,0,0,0,44,10,1
2018-04-01,0,0,0,0,0,0,0,0,0,0,29,4,2
2018-05-01,0,0,0,0,0,0,0,0,0,0,24,11,1
2018-06-01,0,0,0,0,0,0,0,0,0,0,30,10,2
2018-07-01,0,0,0,0,0,0,0,0,0,0,27,13,2
2018-08-01,3,1,0,0,0,0,0,0,0,0,55,15,2
2018-09-01,0,0,0,0,0,0,0,0,0,0,38,11,0
2018-10-01,0,0,0,0,0,0,0,0,0,0,26,11,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,22,8,1
2018-12-01,6,2,1,0,1,1,4,0,1,2,88,21,1
2019-01-01,1,1,0,0,0,0,0,0,0,0,133,32,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,59,14,3
2019-03-01,1,1,0,0,0,0,0,0,0,0,50,15,0
2019-04-01,3,1,0,0,0,0,0,0,0,0,66,188,4
