dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,117,8,8,1,6,1,2,0,10,11,891,26,0
2016-06-01,4,2,0,0,1,1,0,0,3,2,221,10,1
2016-07-01,8,2,2,0,2,1,4,0,4,4,45,3,0
2016-08-01,0,0,0,0,0,0,0,0,2,2,16,0,0
2016-09-01,17,2,0,0,0,0,0,0,0,0,20,2,0
2016-10-01,2,2,1,0,1,1,0,0,1,0,16,3,0
2016-11-01,20,2,0,0,0,0,0,0,7,9,18,1,0
2016-12-01,0,0,0,0,0,0,0,0,0,0,32,0,0
2017-01-01,0,0,0,0,0,0,0,0,0,0,19,1,0
2017-02-01,23,1,0,0,0,0,0,0,1,2,20,1,1
2017-03-01,86,4,2,0,2,1,0,0,10,31,43,5,0
2017-04-01,13,2,0,0,0,0,0,0,0,0,33,0,0
2017-05-01,48,3,1,0,1,1,4,0,7,22,36,0,0
2017-06-01,41,3,1,0,1,1,0,0,7,12,27,3,0
2017-07-01,74,3,1,0,1,1,0,0,14,83,52,2,0
2017-08-01,14,2,0,0,0,0,0,0,9,45,40,2,1
2017-09-01,3,3,1,0,1,1,0,0,4,8,18,2,0
2017-10-01,44,2,0,0,0,0,0,0,3,25,21,0,0
2017-11-01,32,2,1,0,0,0,0,0,0,0,41,5,1
2017-12-01,58,3,1,0,1,1,0,0,6,21,24,4,0
2018-01-01,13,2,0,0,0,0,0,0,0,0,56,0,0
2018-02-01,10,2,0,0,0,0,0,0,2,5,18,1,0
2018-03-01,33,2,0,0,0,0,0,0,2,4,20,2,0
2018-04-01,21,2,0,0,0,0,0,0,0,0,41,5,0
2018-05-01,7,1,0,0,0,0,0,0,1,1,19,1,0
2018-06-01,28,2,0,0,0,0,0,0,0,0,11,0,0
2018-07-01,4,2,0,0,0,0,0,0,0,0,25,2,0
2018-08-01,9,2,0,0,0,0,0,0,0,0,15,0,0
2018-09-01,0,0,0,0,0,0,0,0,0,0,10,1,0
2018-10-01,3,3,1,0,1,1,0,0,4,6,13,2,0
2018-11-01,0,0,0,0,0,0,0,0,0,0,20,1,0
2018-12-01,9,2,0,0,0,0,0,0,0,0,9,0,0
2019-01-01,0,0,0,0,0,0,0,0,0,0,4,0,0
2019-02-01,1,1,0,0,0,0,0,0,0,0,8,1,0
2019-03-01,0,0,1,0,0,0,0,0,0,0,14,2,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,19,2,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,4,0,0
2019-06-01,0,0,0,0,0,0,0,0,1,1,26,4,0
2019-07-01,0,0,0,0,0,0,0,0,0,0,12,0,0
2019-08-01,0,0,0,0,0,0,0,0,0,0,7,0,0
2019-09-01,0,0,0,0,0,0,0,0,0,0,6,0,0
2019-10-01,2,1,0,0,0,0,0,0,0,0,11,1,0
2019-11-01,10,2,0,2,0,0,0,3,17,24,5,0,0
2019-12-01,13,1,0,0,0,0,0,0,0,0,96,3,0
