dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,500,20,79,5,70,2,607,0,135,637,296,23,1
2015-04-01,144,4,26,0,26,2,218,0,50,301,27,4,0
2015-05-01,185,8,27,4,22,3,347,1,30,200,21,3,0
2015-06-01,28,8,9,0,7,3,58,0,12,45,14,2,0
2015-07-01,116,11,27,4,24,4,169,1,35,120,36,8,0
2015-08-01,207,8,25,1,26,4,283,1,47,344,18,3,1
2015-09-01,47,3,12,1,7,1,107,0,23,92,28,1,1
2015-10-01,109,10,25,1,25,1,197,0,42,186,49,5,1
2015-11-01,167,16,56,8,49,1,427,1,76,375,62,13,0
2015-12-01,153,6,31,3,22,3,206,0,31,140,24,2,0
2016-01-01,218,9,36,4,37,4,493,0,67,444,24,5,0
2016-02-01,278,9,33,1,29,4,551,0,51,489,79,2,0
2016-03-01,159,8,32,2,32,4,420,0,53,349,27,2,1
2016-04-01,99,6,25,2,21,3,244,0,39,172,15,1,1
2016-05-01,524,23,120,7,106,5,1541,4,183,1202,339,21,0
2016-06-01,914,29,160,14,152,4,2089,8,264,1865,377,36,0
2016-07-01,527,15,85,7,75,4,1109,5,129,930,65,10,0
2016-08-01,420,16,78,5,68,6,848,5,144,966,58,6,1
2016-09-01,405,14,67,3,69,4,768,6,134,712,36,6,1
2016-10-01,368,14,76,6,69,4,703,6,122,740,46,7,2
2016-11-01,203,9,37,1,39,5,353,1,70,420,25,6,0
2016-12-01,130,9,28,2,28,5,322,3,43,281,39,6,0
2017-01-01,200,14,47,3,36,5,372,5,75,439,35,8,2
2017-02-01,423,9,93,8,97,6,1122,3,246,1921,49,5,1
2017-03-01,104,9,26,0,24,6,268,17,59,597,48,3,0
2017-04-01,10,4,6,1,3,3,39,4,14,126,27,3,0
2017-05-01,13,4,5,0,5,3,50,10,12,135,37,5,0
2017-06-01,43,7,10,1,7,3,125,9,18,185,28,2,0
2017-07-01,49,7,15,0,15,5,102,10,32,174,38,3,1
2017-08-01,17,5,7,2,4,2,99,11,9,96,21,7,0
2017-09-01,7,2,1,0,1,1,4,6,5,47,21,0,0
2017-10-01,10,5,4,0,2,2,16,2,3,31,31,2,0
2017-11-01,41,5,11,5,13,3,139,4,36,260,32,2,0
2017-12-01,59,6,14,1,5,2,161,6,21,141,44,6,0
2018-01-01,7,4,1,0,4,2,16,5,5,44,35,2,0
2018-02-01,4,3,1,0,1,1,12,1,2,16,28,1,1
2018-03-01,8,2,2,0,3,2,16,4,9,75,35,2,0
2018-04-01,71,7,19,0,20,3,140,2,41,206,50,4,1
2018-05-01,27,5,6,1,6,3,44,3,23,116,46,5,1
2018-06-01,75,5,16,1,15,3,134,9,31,205,35,4,0
2018-07-01,163,11,29,6,29,3,280,7,56,279,46,6,0
2018-08-01,123,8,24,2,23,3,183,9,39,224,50,4,0
2018-09-01,95,12,22,3,20,3,132,9,42,220,291,19,1
2018-10-01,127,13,32,0,31,3,205,12,46,220,64,14,0
2018-11-01,93,14,22,1,20,3,117,4,32,98,76,12,1
2018-12-01,101,11,16,1,15,3,87,5,28,120,53,7,1
2019-01-01,67,7,13,0,13,2,90,2,23,103,37,8,1
2019-02-01,70,4,15,0,17,3,69,3,30,208,26,4,0
2019-03-01,39,8,9,0,6,3,35,8,19,108,34,9,0
2019-04-01,74,7,24,2,18,2,91,6,27,79,78,6,0
2019-05-01,111,11,23,1,29,3,138,4,54,189,103,12,0
2019-06-01,65,10,21,1,15,4,94,11,33,196,52,11,0
2019-07-01,62,12,18,0,18,4,66,22,121,813,62,7,0
2019-08-01,67,11,19,1,16,4,141,20,30,246,42,9,0
2019-09-01,18,8,7,0,5,4,50,10,13,106,51,4,0
2019-10-01,136,12,30,4,20,4,201,25,38,266,49,3,0
2019-11-01,9,3,3,0,4,2,30,10,9,59,42,3,0
2019-12-01,13,6,6,0,3,2,41,7,6,58,45,4,0
2020-01-01,19,4,4,1,3,2,35,4,8,48,33,4,0
2020-02-01,51,11,11,0,14,4,62,10,23,127,26,4,0
2020-03-01,61,13,19,0,16,4,128,6,36,203,35,5,0
2020-04-01,48,10,19,1,15,5,171,1,34,263,39,5,0
