dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,17,3,3,2,1,1,26,0,7,27,1748,147,8
2016-02-01,24,6,13,5,6,1,49,0,31,107,370,63,2
2016-03-01,14,3,2,2,1,1,1,0,15,50,287,59,6
2016-04-01,38,4,4,2,3,1,8,0,37,120,199,53,1
2016-05-01,11,2,3,2,0,0,7,0,16,41,220,50,3
2016-06-01,18,2,1,0,1,1,2,0,18,71,166,36,6
2016-07-01,7,3,5,1,0,0,6,0,8,17,129,30,4
2016-08-01,7,3,1,0,0,0,1,1,4,8,205,44,2
2016-09-01,19,2,2,3,3,1,8,1,24,68,219,48,1
2016-10-01,3,2,2,1,1,1,0,1,6,16,147,20,2
2016-11-01,17,6,8,0,6,1,12,3,20,55,221,42,4
2016-12-01,2,2,3,0,1,1,7,2,8,14,193,39,1
2017-01-01,1,1,0,0,0,0,0,2,0,15,127,29,0
2017-02-01,1,1,1,0,0,0,0,0,2,2,140,21,0
2017-03-01,2,2,4,0,1,1,2,2,34,168,174,30,2
2017-04-01,11,5,3,0,2,2,2,3,8,17,202,36,1
2017-05-01,3,2,3,0,0,0,0,1,2,4,176,41,0
2017-06-01,0,0,0,0,0,0,0,0,1,2,222,40,0
2017-07-01,0,0,1,0,0,0,3,1,2,15,196,42,0
2017-08-01,7,3,1,1,3,2,4,1,12,39,205,28,0
2017-09-01,0,0,0,0,0,0,0,2,2,11,187,25,2
2017-10-01,0,0,0,0,0,0,0,2,1,3,151,27,0
2017-11-01,0,0,1,0,0,0,1,3,1,5,169,42,1
2017-12-01,0,0,1,0,0,0,0,0,2,1,157,21,0
2018-01-01,1,1,0,1,1,1,0,1,4,5,179,33,0
2018-02-01,0,0,2,0,0,0,1,1,0,4,107,19,2
2018-03-01,14,2,5,1,1,1,3,0,2,0,141,31,0
2018-04-01,22,3,3,7,2,1,8,5,88,220,168,43,0
2018-05-01,2,2,1,0,1,1,2,1,13,48,181,25,0
2018-06-01,0,0,0,0,0,0,0,2,7,28,102,25,0
2018-07-01,0,0,0,0,0,0,0,1,2,9,127,24,1
2018-08-01,0,0,0,0,0,0,0,1,1,0,137,22,0
2018-09-01,0,0,0,0,0,0,0,2,0,1,127,13,0
2018-10-01,1,1,2,0,0,0,4,5,1,13,128,15,0
2018-11-01,0,0,1,0,0,0,0,4,1,7,132,19,0
2018-12-01,0,0,1,0,0,0,0,1,1,0,154,20,0
2019-01-01,1,1,2,0,0,0,1,1,2,8,149,25,0
2019-02-01,0,0,0,0,0,0,0,0,0,0,135,15,2
2019-03-01,19,2,2,7,3,1,4,1,59,104,165,32,1
2019-04-01,15,5,6,1,1,1,3,7,11,18,160,31,0
2019-05-01,0,0,0,0,0,0,0,4,1,2,134,23,0
2019-06-01,0,0,2,1,0,0,3,4,3,3,120,28,0
2019-07-01,1,1,1,1,0,0,0,5,2,10,136,20,0
2019-08-01,0,0,1,0,0,0,0,6,0,4,125,24,0
2019-09-01,32,5,2,1,1,1,6,3,18,20,102,22,0
2019-10-01,2,2,2,1,0,0,0,7,1,7,111,21,0
2019-11-01,0,0,1,0,0,0,1,1,0,0,101,21,0
2019-12-01,0,0,4,2,0,0,1,1,3,8,86,22,0
2020-01-01,7,3,1,1,0,0,1,3,17,54,85,16,0
2020-02-01,0,0,1,0,0,0,0,7,0,6,70,11,0
2020-03-01,11,1,0,6,0,0,4,2,30,56,107,14,0
2020-04-01,1,1,0,1,0,0,0,2,1,1,109,10,0
