dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-05-01,3,1,1,0,1,1,0,0,1,0,3,0,1
2015-06-01,2,1,0,0,0,0,0,0,1,1,3,0,0
2015-07-01,0,0,0,0,0,0,0,0,1,5,2,0,2
2015-08-01,0,0,0,0,0,0,0,0,0,0,3,0,0
2015-09-01,66,1,0,0,0,0,0,0,0,0,3,0,0
2015-10-01,39,4,4,0,3,1,26,1,4,19,17,1,0
2015-11-01,25,3,0,0,0,0,0,0,0,0,13,1,1
2015-12-01,19,7,5,0,5,2,16,0,6,8,4,3,0
2016-01-01,114,11,31,6,26,2,102,1,47,97,16,12,0
2016-02-01,56,15,17,1,14,4,122,0,21,71,27,6,0
2016-03-01,115,15,28,1,25,1,137,0,26,67,13,9,0
2016-04-01,47,19,29,2,26,3,126,2,35,89,14,7,0
2016-05-01,41,22,41,7,37,2,202,0,54,133,29,12,0
2016-06-01,63,25,67,6,48,4,201,0,63,119,19,22,0
2016-07-01,104,26,87,9,88,4,307,1,104,188,12,12,2
2016-08-01,81,29,78,5,73,4,289,0,85,167,33,11,1
2016-09-01,51,23,44,4,42,4,202,0,63,166,19,12,0
2016-10-01,59,26,56,2,54,3,151,1,67,121,27,14,0
2016-11-01,48,22,54,2,42,3,227,0,65,149,18,15,1
2016-12-01,96,32,59,2,59,5,228,1,77,173,21,15,0
2017-01-01,87,33,88,9,80,4,365,3,103,204,28,14,0
2017-02-01,37,20,46,8,36,4,205,0,51,126,18,7,1
2017-03-01,158,39,138,6,133,5,605,5,163,381,24,20,0
2017-04-01,86,19,85,6,86,4,305,1,126,292,19,14,1
2017-05-01,114,35,124,4,114,5,355,6,133,232,17,16,0
2017-06-01,57,31,57,3,56,5,224,1,63,122,11,16,0
2017-07-01,46,17,51,1,46,4,130,2,65,105,26,14,0
2017-08-01,46,24,60,6,46,4,215,2,66,139,24,15,0
2017-09-01,29,22,30,2,29,4,70,3,36,62,18,13,2
2017-10-01,44,25,49,1,44,3,179,2,51,107,24,17,2
2017-11-01,52,27,52,2,52,3,142,2,62,112,32,15,1
2017-12-01,17,12,19,6,17,4,71,1,28,54,18,5,1
2018-01-01,31,18,37,2,31,4,99,1,40,69,31,11,0
2018-02-01,55,37,60,4,55,5,129,2,75,87,31,17,0
2018-03-01,56,35,57,6,55,5,246,1,69,156,25,20,0
2018-04-01,59,27,56,5,59,4,103,1,115,162,32,15,0
2018-05-01,46,28,70,3,46,4,230,5,78,241,32,17,0
2018-06-01,106,35,100,9,106,6,320,3,136,237,35,11,0
2018-07-01,44,20,45,2,44,4,191,1,55,127,35,12,1
2018-08-01,48,31,50,2,48,4,129,3,63,101,35,17,0
2018-09-01,48,26,52,4,48,5,159,5,88,208,26,20,0
2018-10-01,49,26,55,7,49,4,115,6,82,155,22,10,1
2018-11-01,57,31,58,3,57,4,141,7,85,142,18,21,0
2018-12-01,40,27,44,2,40,5,104,4,54,102,52,19,0
2019-01-01,20,18,37,0,20,4,54,3,30,59,33,14,0
2019-02-01,42,29,29,3,42,6,77,2,61,85,23,7,0
2019-03-01,53,29,58,5,53,4,79,4,71,69,63,21,0
2019-04-01,27,20,30,2,27,6,55,1,39,48,42,10,0
2019-05-01,60,37,63,4,60,5,106,3,81,107,57,23,0
2019-06-01,45,34,54,3,45,4,131,3,70,105,34,26,0
2019-07-01,57,34,57,2,57,5,102,3,69,73,46,12,0
2019-08-01,42,26,39,4,42,5,116,4,51,99,50,17,0
2019-09-01,48,30,51,5,47,3,132,5,68,123,69,16,0
2019-10-01,101,44,111,8,101,5,235,11,145,232,51,25,0
2019-11-01,47,29,55,4,47,4,111,12,66,110,36,19,0
2019-12-01,34,25,38,2,34,2,78,5,45,74,31,23,0
2020-01-01,105,39,117,4,105,3,138,9,126,117,48,20,0
2020-02-01,85,20,80,2,85,3,73,6,100,94,35,12,0
2020-03-01,70,29,80,3,70,5,126,16,88,129,28,21,0
2020-04-01,22,16,29,0,25,2,51,1,34,78,42,11,0
