dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,224,3,3,0,2,2,0,0,9,2,825,56,0
2016-12-01,33,2,3,1,1,1,15,0,19,64,918,81,2
2017-01-01,58,1,1,0,1,1,0,0,16,34,122,25,1
2017-02-01,81,2,3,1,1,1,1,1,11,19,74,13,1
2017-03-01,100,1,0,0,0,0,0,0,24,40,61,22,0
2017-04-01,73,1,0,0,0,0,0,0,12,55,45,19,0
2017-05-01,61,1,0,0,0,0,0,0,21,73,54,23,1
2017-06-01,51,2,1,0,0,0,0,1,10,24,83,22,0
2017-07-01,59,1,0,0,1,1,0,0,11,32,68,25,0
2017-08-01,14,1,0,1,0,0,11,0,15,57,54,19,0
2017-09-01,0,0,0,0,0,0,0,0,3,10,51,20,0
2017-10-01,0,0,2,1,0,0,7,0,3,6,44,17,1
2017-11-01,4,2,1,3,0,0,7,0,11,39,41,19,0
2017-12-01,37,2,1,0,1,1,5,0,8,10,44,12,1
2018-01-01,3,2,0,1,0,0,4,1,8,33,28,6,0
2018-02-01,30,2,0,0,0,0,0,1,11,45,36,6,1
2018-03-01,0,0,0,0,0,0,0,1,7,30,41,27,0
2018-04-01,3,1,0,0,0,0,0,0,6,17,39,15,0
2018-05-01,3,1,1,1,0,0,0,1,9,27,43,21,1
2018-06-01,11,1,0,0,0,0,0,0,17,84,38,12,0
2018-07-01,0,0,0,0,0,0,0,0,3,9,32,19,0
2018-08-01,0,0,0,0,0,0,0,0,2,6,35,12,1
2018-09-01,10,1,0,0,0,0,0,0,15,57,36,25,0
2018-10-01,0,0,0,0,0,0,0,0,1,1,28,25,0
2018-11-01,7,1,0,0,0,0,0,0,9,34,33,10,1
2018-12-01,9,1,0,0,0,0,0,0,2,4,36,20,0
2019-01-01,16,1,0,0,0,0,0,1,5,36,48,11,1
2019-02-01,0,0,0,0,0,0,0,0,3,11,42,28,0
2019-03-01,0,0,0,0,0,0,0,1,1,3,47,11,0
2019-04-01,0,0,0,0,0,0,0,1,3,13,42,20,1
2019-05-01,2,1,0,0,0,0,0,0,8,15,30,15,0
2019-06-01,13,1,0,0,0,0,0,0,8,24,24,10,0
2019-07-01,61,1,0,0,0,0,0,1,7,49,19,23,1
2019-08-01,28,2,0,0,0,0,0,7,8,49,69,9,0
2019-09-01,0,0,1,0,0,0,0,3,3,10,20,5,0
2019-10-01,6,1,1,0,0,0,1,3,19,40,27,4,0
2019-11-01,3,2,1,0,0,0,1,0,8,33,394,33,0
