dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,1,1,0,0,0,0,0,1,23,95,0,0,2
2015-04-01,0,0,1,0,0,0,1,0,2,4,10,1,3
2015-05-01,0,0,1,0,0,0,1,0,0,0,3,2,2
2015-06-01,100,5,0,0,0,0,0,0,1,7,1,2,3
2015-07-01,87,5,0,0,0,0,0,1,2,11,14,6,2
2015-08-01,456,6,2,1,0,0,0,1,2,2,21,12,4
2015-09-01,52,7,2,0,1,1,16,0,5,32,64,7,1
2015-10-01,13,3,7,1,0,0,21,1,7,21,83,14,4
2015-11-01,106,5,1,2,0,0,13,1,4,27,32,8,0
2015-12-01,112,5,3,5,1,1,26,0,25,70,26,7,0
2016-01-01,142,2,2,0,0,0,2,0,3,21,19,9,2
2016-02-01,160,6,2,4,0,0,8,1,11,27,35,10,1
2016-03-01,9,3,1,1,0,0,3,0,13,45,22,6,2
2016-04-01,16,2,2,1,0,0,2,0,7,36,19,6,1
2016-05-01,8,2,3,3,0,0,11,0,16,140,20,8,1
2016-06-01,28,5,4,5,0,0,25,0,11,59,13,5,1
2016-07-01,197,3,0,0,0,0,0,0,3,18,33,6,2
2016-08-01,10,5,3,4,0,0,6,0,8,24,15,6,1
2016-09-01,16,1,1,1,0,0,2,1,11,62,18,9,1
2016-10-01,172,4,2,2,0,0,4,0,28,148,17,10,1
2016-11-01,39,3,1,0,0,0,2,0,8,81,17,9,0
2016-12-01,100,4,0,1,0,0,1,2,35,175,15,8,1
2017-01-01,60,2,0,2,0,0,3,0,13,95,20,4,1
2017-02-01,28,3,2,1,0,0,10,0,3,11,25,4,3
2017-03-01,33,3,2,2,0,0,6,0,5,28,20,8,0
2017-04-01,53,3,2,1,1,1,6,1,17,99,18,9,1
2017-05-01,28,3,2,1,1,1,20,1,5,43,17,6,0
2017-06-01,38,7,4,0,3,2,34,2,8,46,28,3,0
2017-07-01,34,6,6,0,8,2,20,4,16,111,21,8,0
2017-08-01,19,5,5,1,1,1,12,0,6,20,14,7,1
2017-09-01,24,3,1,0,3,2,13,1,25,150,16,5,0
2017-10-01,23,4,2,1,2,1,10,1,9,73,10,3,0
2017-11-01,48,5,2,0,2,2,2,1,17,113,19,8,0
2017-12-01,69,4,5,0,3,2,24,5,25,270,15,6,0
2018-01-01,27,3,1,0,1,1,6,2,17,126,16,7,0
2018-02-01,208,6,2,0,2,1,8,2,10,70,11,6,0
2018-03-01,257,4,1,0,0,0,1,4,16,105,16,7,0
2018-04-01,62,4,2,0,1,1,9,5,6,53,26,5,1
2018-05-01,44,6,3,0,4,2,39,0,8,29,106,8,0
2018-06-01,43,4,2,0,2,1,0,4,9,41,18,7,0
2018-07-01,86,5,2,0,1,1,4,4,8,29,13,5,0
2018-08-01,10,4,6,2,3,1,25,1,9,32,9,7,0
2018-09-01,80,5,4,1,3,1,10,2,11,40,12,6,0
2018-10-01,323,2,0,0,0,0,0,0,29,170,13,6,0
2018-11-01,60,4,5,2,2,2,20,3,17,123,11,4,1
2018-12-01,85,4,2,0,3,2,16,2,5,21,11,10,1
2019-01-01,58,4,4,1,2,1,6,2,7,37,27,7,0
2019-02-01,40,2,0,0,0,0,0,4,5,63,16,3,0
2019-03-01,18,2,0,0,0,0,0,5,3,30,22,13,0
2019-04-01,12,3,1,0,1,1,2,2,10,60,14,3,0
2019-05-01,15,3,1,0,0,0,0,3,3,27,21,5,0
2019-06-01,1,1,0,0,0,0,0,2,6,39,12,6,0
2019-07-01,10,2,1,0,1,1,0,8,3,20,26,5,0
2019-08-01,3,2,0,0,0,0,0,4,6,25,18,6,0
2019-09-01,5,2,1,1,0,0,2,3,3,13,14,3,0
2019-10-01,5,3,2,1,0,0,4,3,2,3,16,2,0
2019-11-01,23,2,1,0,2,1,4,3,4,16,10,6,0
2019-12-01,3,1,0,0,0,0,0,1,0,0,11,6,0
2020-01-01,8,3,2,0,2,1,0,5,5,17,7,7,0
2020-02-01,56,1,0,0,0,0,0,1,1,0,12,2,0
2020-03-01,3,2,2,0,1,1,2,4,1,2,17,5,0
2020-04-01,3,1,2,0,1,1,2,2,1,11,16,6,0
