dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-03-01,37,4,3,0,3,1,0,0,7,18,1,0,1
2015-04-01,89,4,3,0,3,1,0,0,5,3,1,2,0
2015-05-01,82,2,1,0,0,0,4,0,0,0,1,0,4
2015-06-01,101,4,0,0,0,0,0,0,6,19,1,0,1
2015-07-01,39,3,0,1,0,0,4,0,2,6,0,0,0
2015-08-01,77,3,0,0,0,0,0,0,1,1,3,1,0
2015-09-01,100,4,0,0,0,0,0,0,0,0,1,0,0
2015-10-01,75,3,0,0,0,0,0,0,0,0,2,0,0
2015-11-01,105,5,1,0,1,1,0,0,29,53,3,1,1
2015-12-01,77,4,0,0,0,0,0,0,8,24,4,1,0
2016-01-01,178,3,0,0,0,0,0,1,12,18,3,0,0
2016-02-01,43,3,0,0,0,0,0,2,1,9,7,2,0
2016-03-01,82,4,1,0,1,1,0,1,6,28,0,1,1
2016-04-01,88,3,0,0,0,0,0,0,2,8,6,0,0
2016-05-01,127,3,0,0,0,0,0,0,2,7,4,1,1
2016-06-01,138,3,0,0,0,0,0,1,5,31,2,1,1
2016-07-01,62,5,2,0,2,1,6,3,10,34,5,2,0
2016-08-01,81,5,3,0,1,1,20,0,5,24,6,1,0
2016-09-01,100,4,2,0,2,1,15,0,15,59,3,1,0
2016-10-01,67,5,1,1,1,1,15,0,6,18,4,0,1
2016-11-01,79,8,8,1,8,3,60,2,15,94,7,3,1
2016-12-01,147,7,12,1,11,2,32,0,19,42,5,3,0
2017-01-01,204,4,4,1,3,2,28,3,25,176,7,1,0
2017-02-01,109,4,0,0,0,0,0,5,23,128,1,0,0
2017-03-01,183,4,0,0,0,0,0,1,38,266,6,2,1
2017-04-01,74,4,0,0,0,0,0,2,7,71,3,1,0
2017-05-01,253,4,1,0,1,1,0,6,23,124,3,0,0
2017-06-01,87,5,0,0,0,0,0,1,2,5,4,2,0
2017-07-01,64,4,0,0,0,0,0,2,8,32,6,2,0
2017-08-01,141,4,3,1,1,1,16,0,10,46,6,1,0
2017-09-01,121,6,2,0,3,1,18,3,19,108,3,0,0
2017-10-01,154,5,4,0,4,3,6,7,35,168,4,0,1
2017-11-01,70,4,0,0,0,0,0,1,18,92,7,1,1
2017-12-01,95,4,0,0,0,0,0,2,7,48,5,1,0
2018-01-01,84,4,3,0,3,2,4,4,5,29,11,0,0
2018-02-01,27,3,0,0,0,0,0,4,0,21,9,3,0
2018-03-01,73,4,0,0,0,0,0,2,1,13,12,0,1
2018-04-01,88,4,0,0,0,0,0,2,4,20,7,2,0
2018-05-01,74,5,3,0,3,2,6,4,24,151,12,1,0
2018-06-01,23,4,1,0,1,1,0,2,5,25,5,2,0
2018-07-01,79,3,0,0,0,0,0,5,15,104,9,1,0
2018-08-01,74,4,1,0,0,0,0,11,14,119,10,2,0
2018-09-01,70,5,2,0,3,2,4,3,13,36,11,1,1
2018-10-01,50,5,5,1,4,2,10,5,20,159,9,2,0
2018-11-01,57,4,1,0,1,1,2,6,7,46,15,0,0
2018-12-01,92,5,2,1,0,0,11,3,9,89,18,2,0
2019-01-01,99,3,0,0,1,1,7,3,5,29,18,2,0
2019-02-01,38,3,0,0,0,0,0,0,12,46,7,0,0
2019-03-01,32,4,2,0,2,1,4,4,4,51,15,3,0
2019-04-01,48,2,0,0,0,0,0,3,9,47,14,1,0
2019-05-01,63,3,0,0,0,0,0,12,16,89,8,0,0
2019-06-01,90,3,1,0,1,1,2,10,8,34,13,2,0
2019-07-01,83,4,1,0,1,1,18,7,12,116,6,1,0
2019-08-01,63,5,1,0,1,1,6,0,3,18,10,1,0
2019-09-01,61,4,3,0,3,1,10,8,5,28,10,3,0
2019-10-01,98,5,2,1,1,1,14,1,15,61,12,2,0
2019-11-01,78,3,0,0,0,0,0,4,17,119,17,3,0
2019-12-01,50,4,1,0,1,1,0,6,6,38,9,4,1
2020-01-01,63,4,0,0,0,0,0,3,2,27,23,1,0
2020-02-01,41,2,0,0,0,0,0,4,1,6,12,1,0
2020-03-01,45,4,1,0,1,1,4,6,4,37,8,2,0
2020-04-01,49,3,0,0,0,0,6,6,5,18,10,1,0
