dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,42,1,0,0,0,0,0,0,1,2,2,0,0
2016-12-01,67,1,0,0,0,0,0,0,5,45,9,2,0
2017-01-01,34,1,18,17,1,1,2,0,30,49,24,1,0
2017-02-01,18,2,4,0,4,1,8,0,9,13,29,2,0
2017-03-01,35,3,9,2,7,1,16,0,18,78,32,6,0
2017-04-01,11,1,2,0,2,1,4,0,9,30,33,5,0
2017-05-01,9,1,2,0,2,1,4,0,5,9,25,1,0
2017-06-01,12,2,6,3,3,1,18,0,9,15,24,4,0
2017-07-01,15,3,7,4,3,1,10,0,12,17,35,6,0
2017-08-01,11,4,14,10,3,1,6,0,18,17,31,6,0
2017-09-01,13,3,16,13,4,1,2,0,21,37,28,2,0
2017-10-01,18,1,0,0,0,0,0,0,11,41,38,1,0
2017-11-01,12,3,3,1,2,1,22,0,7,27,41,7,0
2017-12-01,20,2,1,0,1,1,0,0,4,37,41,4,0
2018-01-01,59,2,3,1,2,1,20,0,9,33,34,2,0
2018-02-01,50,3,4,0,4,1,16,0,17,67,38,4,0
2018-03-01,28,1,4,4,0,0,14,0,13,65,36,5,0
2018-04-01,21,3,2,0,2,1,8,0,7,23,55,4,0
2018-05-01,42,1,0,0,0,0,0,0,13,46,38,8,0
2018-06-01,4,2,1,0,1,1,14,0,5,45,47,5,0
2018-07-01,50,2,1,0,1,1,4,0,7,13,59,2,0
2018-08-01,25,3,5,3,2,1,34,0,11,43,56,6,0
2018-09-01,28,1,1,1,0,0,6,0,12,43,59,8,0
2018-10-01,58,3,2,0,2,1,8,0,13,27,64,2,0
2018-11-01,15,2,1,0,1,1,4,0,8,27,49,7,0
2018-12-01,10,2,1,0,1,1,8,0,5,15,34,3,0
2019-01-01,50,3,4,2,2,1,40,0,14,51,44,7,0
2019-02-01,5,2,1,0,1,1,2,0,4,10,42,5,1
2019-03-01,19,6,6,1,5,1,30,0,11,31,55,11,1
2019-04-01,2,1,1,1,0,0,4,0,4,15,60,6,0
2019-05-01,10,2,1,0,1,1,4,0,4,27,56,4,0
2019-06-01,8,2,2,0,0,0,14,0,5,6,39,3,0
2019-07-01,2,1,1,1,0,0,42,0,6,39,65,2,0
2019-08-01,4,1,1,1,0,0,0,0,2,1,50,6,0
2019-09-01,4,1,1,1,0,0,4,0,8,21,68,4,0
2019-10-01,4,1,0,0,0,0,0,0,4,11,60,4,0
2019-11-01,11,1,6,6,0,0,36,0,13,32,53,5,0
2019-12-01,1,1,0,0,0,0,0,0,3,7,44,2,0
2020-01-01,7,2,2,1,0,0,7,0,3,9,53,7,0
2020-02-01,41,1,0,1,2,1,15,0,18,81,66,7,0
2020-03-01,11,1,0,0,0,0,0,2,6,30,44,4,0
2020-04-01,2,1,0,0,0,0,0,0,5,14,37,4,0
