dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-09-01,318,3,1,0,1,1,2,0,1,1,6,1,0
2016-10-01,26,2,3,2,1,1,14,0,8,22,5,1,0
2016-11-01,0,0,1,0,0,0,4,0,1,1,4,0,0
2016-12-01,1,1,0,0,0,0,0,0,0,0,2,1,0
2017-01-01,3,1,0,1,0,0,4,0,4,28,3,1,0
2017-02-01,1,1,0,0,0,0,0,0,1,2,6,0,0
2017-03-01,18,2,1,0,1,1,2,0,5,22,9,2,0
2017-04-01,96,1,3,0,2,1,0,0,5,6,5,0,1
2017-05-01,122,1,1,0,2,1,0,0,3,4,8,0,0
2017-06-01,60,1,0,0,0,0,0,0,9,27,18,2,0
2017-07-01,3,1,1,1,0,0,6,0,8,31,14,1,0
2017-08-01,25,1,1,0,1,1,0,0,9,82,10,1,0
2017-09-01,3,1,0,0,0,0,0,0,6,13,17,0,0
2017-10-01,0,0,0,0,0,0,0,0,1,3,10,0,0
2017-11-01,0,0,0,0,0,0,0,0,7,24,21,1,0
2017-12-01,0,0,1,0,0,0,5,0,2,5,38,5,0
2018-01-01,10,2,1,1,1,1,7,0,9,34,22,6,0
2018-02-01,0,0,0,0,0,0,0,0,2,5,34,2,0
2018-03-01,1,1,2,0,0,0,3,0,6,13,467,12,1
2018-04-01,1,1,1,0,0,0,0,0,4,10,42,6,2
2018-05-01,3,1,0,0,1,1,0,2,20,191,34,5,0
2018-06-01,17,1,0,0,1,1,2,0,15,47,26,1,0
2018-07-01,0,0,0,0,0,0,0,0,6,8,37,0,0
2018-08-01,0,0,1,0,0,0,3,1,0,10,32,4,0
2018-09-01,105,1,1,0,0,0,11,0,21,73,25,1,0
2018-10-01,79,3,4,3,0,0,28,1,28,125,32,2,1
2018-11-01,11,2,1,0,1,1,6,2,3,26,22,1,0
2018-12-01,23,1,0,1,1,1,7,0,15,56,28,3,0
2019-01-01,60,1,0,0,0,0,0,1,13,68,39,0,0
2019-02-01,1,1,1,0,1,1,2,3,7,28,35,0,0
2019-03-01,0,0,0,0,0,0,0,3,8,18,82,3,0
2019-04-01,0,0,0,0,0,0,0,0,8,24,51,4,0
2019-05-01,0,0,0,0,0,0,0,2,3,18,44,1,0
2019-06-01,0,0,1,1,0,0,0,2,2,5,24,1,0
2019-07-01,2,1,3,0,0,0,5,2,11,44,31,3,0
2019-08-01,11,2,1,0,4,1,16,0,17,54,30,3,0
2019-09-01,3,2,2,0,1,1,5,0,5,39,30,7,1
2019-10-01,2,1,2,0,0,0,12,1,8,15,45,6,0
2019-11-01,0,0,0,0,0,0,0,1,7,18,37,2,0
2019-12-01,3,2,0,0,0,0,0,0,1,2,47,8,0
2020-01-01,8,4,0,1,3,1,20,1,11,54,38,2,0
2020-02-01,7,2,2,1,1,1,4,1,32,184,34,6,0
2020-03-01,3,1,2,0,0,0,8,1,9,64,73,4,0
