dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-12-01,46,2,0,0,0,0,0,0,9,1,2,0,1
2017-01-01,2,2,0,0,0,0,0,0,0,0,1,0,0
2017-02-01,38,2,33,1,28,2,16,5,65,110,2,6,0
2017-03-01,216,5,146,5,142,3,128,10,263,492,15,5,2
2017-04-01,125,5,74,1,69,3,39,8,122,142,7,3,0
2017-05-01,170,4,86,3,84,3,170,9,146,377,45,11,0
2017-06-01,74,7,51,1,46,5,56,18,97,216,101,14,1
2017-07-01,97,11,87,13,72,5,96,27,161,467,54,11,2
2017-08-01,106,6,84,11,79,3,105,24,175,544,51,17,1
2017-09-01,123,9,79,16,61,2,76,18,136,399,49,25,1
2017-10-01,105,8,58,12,50,4,222,30,129,506,53,14,1
2017-11-01,143,12,107,12,89,4,176,22,219,522,50,23,1
2017-12-01,89,12,65,9,54,5,191,23,138,569,85,27,1
2018-01-01,12,5,12,1,5,2,62,9,24,133,32,15,2
2018-02-01,83,6,46,11,35,3,96,5,97,262,21,12,1
2018-03-01,126,14,109,19,91,3,155,24,214,611,45,24,2
2018-04-01,85,14,71,9,63,5,168,14,150,504,45,15,0
2018-05-01,57,10,57,17,49,4,80,10,138,366,35,13,1
2018-06-01,96,8,70,5,55,4,98,21,139,308,86,31,0
2018-07-01,116,23,89,19,80,7,161,24,189,500,68,24,1
2018-08-01,169,12,111,8,101,5,172,22,226,615,38,19,1
2018-09-01,162,14,141,15,132,6,259,19,252,581,48,16,0
2018-10-01,143,14,144,13,126,7,155,29,264,552,47,32,0
2018-11-01,84,11,80,9,72,6,49,12,173,338,45,17,1
2018-12-01,24,6,35,0,34,5,22,22,92,318,46,7,1
2019-01-01,7,5,54,2,46,4,35,32,118,320,54,13,0
2019-02-01,8,3,3,1,4,2,3,14,14,42,25,13,0
2019-03-01,0,0,6,0,3,3,1,13,3,19,46,16,0
2019-04-01,5,1,4,1,1,1,3,20,7,30,26,10,1
2019-05-01,12,2,2,0,0,0,0,15,10,17,27,6,0
2019-06-01,5,2,2,0,2,2,2,6,11,15,35,7,1
2019-07-01,0,0,7,1,1,1,4,9,2,10,19,13,0
2019-08-01,10,4,2,5,3,1,9,11,17,29,23,6,2
2019-09-01,13,1,3,0,1,1,0,9,21,39,25,11,0
2019-10-01,15,3,15,4,5,2,3,29,18,53,42,24,1
2019-11-01,14,5,13,2,9,5,12,14,12,28,32,10,0
2019-12-01,2,1,1,0,2,1,8,3,2,9,23,13,1
2020-01-01,3,1,4,0,2,1,0,15,2,36,26,10,0
2020-02-01,5,3,4,1,3,1,0,6,8,10,27,11,0
2020-03-01,2,1,10,1,1,1,9,14,4,12,26,13,0
2020-04-01,12,3,17,1,3,2,13,5,4,25,22,10,0
