dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,116,10,31,3,27,1,16,0,40,31,369,12,0
2016-02-01,108,8,35,0,34,1,4,9,42,58,20,3,0
2016-03-01,144,7,50,3,48,1,48,3,69,113,79,2,1
2016-04-01,146,11,82,2,79,1,17,7,111,99,120,2,1
2016-05-01,155,9,60,1,60,2,201,5,99,240,53,3,0
2016-06-01,117,8,36,1,33,1,149,3,53,114,41,4,0
2016-07-01,164,6,49,0,50,1,153,7,71,107,82,7,0
2016-08-01,207,8,72,0,70,1,225,14,123,353,271,7,0
2016-09-01,155,10,59,2,54,1,58,14,105,197,373,20,0
2016-10-01,129,7,45,4,42,1,46,7,63,188,79,10,0
2016-11-01,125,3,47,1,44,1,48,5,67,137,62,3,1
2016-12-01,120,3,53,3,48,1,37,9,75,110,109,5,0
2017-01-01,105,6,53,8,43,1,58,8,83,125,294,8,0
2017-02-01,185,4,79,8,67,1,160,15,113,237,96,4,1
2017-03-01,348,14,108,15,93,1,350,29,161,427,109,8,0
2017-04-01,122,9,47,4,43,1,84,14,74,141,173,12,0
2017-05-01,113,9,44,3,38,1,115,10,64,145,112,14,1
2017-06-01,140,11,50,2,48,2,146,7,77,202,103,5,0
2017-07-01,158,6,59,9,51,2,130,7,75,140,76,7,1
2017-08-01,241,8,93,6,88,2,90,4,133,215,132,6,0
2017-09-01,185,11,83,8,71,4,84,13,135,327,116,15,1
2017-10-01,211,17,87,5,78,3,141,14,123,227,82,8,0
2017-11-01,184,12,63,3,59,2,76,14,94,120,82,7,0
2017-12-01,178,6,56,0,52,2,107,16,69,124,108,5,0
2018-01-01,154,8,34,2,29,2,121,12,41,109,104,7,0
2018-02-01,110,6,44,3,35,2,74,6,67,160,80,9,0
2018-03-01,216,13,80,8,72,3,248,26,139,325,85,9,0
2018-04-01,94,9,37,4,31,2,72,26,64,245,76,6,0
2018-05-01,89,10,41,1,34,1,50,9,54,109,105,13,0
2018-06-01,94,9,45,6,36,2,79,14,60,150,60,6,0
2018-07-01,78,8,29,7,26,2,63,7,53,162,64,10,0
2018-08-01,86,5,34,7,30,1,7,10,48,68,53,6,0
2018-09-01,99,8,29,1,22,2,32,3,31,43,38,4,0
2018-10-01,150,6,49,4,44,1,30,7,57,48,73,5,0
2018-11-01,132,6,39,2,34,1,14,4,51,80,63,5,1
2018-12-01,125,4,35,8,28,1,10,5,47,48,53,2,0
2019-01-01,236,6,71,7,59,2,82,14,89,146,57,6,1
2019-02-01,126,6,46,8,39,2,59,7,58,81,48,4,0
2019-03-01,139,5,43,3,29,1,49,5,48,126,50,6,0
2019-04-01,147,8,54,8,44,2,72,7,77,143,57,3,0
2019-05-01,54,3,17,1,12,1,6,6,26,64,40,6,0
2019-06-01,163,5,51,4,48,2,16,6,63,36,25,5,0
2019-07-01,231,8,51,11,45,1,62,6,74,99,32,8,0
2019-08-01,166,4,58,6,43,1,37,7,63,95,25,2,0
2019-09-01,164,10,42,26,35,2,137,11,72,172,43,2,0
2019-10-01,107,10,41,2,35,2,53,7,49,97,45,10,0
2019-11-01,151,9,51,8,43,2,120,7,69,115,45,6,0
2019-12-01,164,12,48,7,40,2,71,10,67,123,43,9,0
2020-01-01,145,11,42,4,35,2,74,6,56,82,32,7,0
2020-02-01,197,8,52,10,42,1,77,5,73,142,41,4,0
2020-03-01,218,6,39,9,36,1,86,13,68,158,32,3,0
2020-04-01,76,4,25,1,25,2,15,2,49,94,32,3,0
