dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-03-01,257,16,4,0,3,2,9,0,4,4,10,6,1
2016-04-01,241,11,13,2,7,2,17,0,28,53,22,16,1
2016-05-01,366,12,23,12,14,2,53,0,40,59,20,12,3
2016-06-01,364,18,54,27,22,3,141,0,70,94,53,27,2
2016-07-01,263,12,29,21,14,2,63,0,52,59,33,17,3
2016-08-01,205,8,12,4,7,2,37,0,24,36,31,9,3
2016-09-01,195,9,23,13,8,1,100,0,25,48,40,14,3
2016-10-01,5,1,18,11,3,1,103,0,34,117,37,23,2
2016-11-01,0,0,10,5,3,1,28,0,33,56,21,15,2
2016-12-01,0,0,15,7,3,1,58,0,23,41,33,12,7
2017-01-01,1,1,28,7,6,2,77,0,20,33,16,9,1
2017-02-01,37,1,11,23,7,1,84,0,85,135,29,16,2
2017-03-01,147,2,30,14,12,2,50,0,85,51,45,20,2
2017-04-01,99,1,12,7,3,2,30,0,28,27,36,22,2
2017-05-01,70,1,10,6,3,1,47,0,41,89,37,17,1
2017-06-01,36,1,7,2,3,1,11,0,23,12,35,22,2
2017-07-01,96,1,9,7,3,1,15,0,46,45,38,11,1
2017-08-01,39,2,11,6,4,1,24,0,21,25,54,24,2
2017-09-01,105,3,14,4,8,1,28,0,30,38,41,26,0
2017-10-01,51,3,5,0,2,1,8,0,25,17,32,13,2
2017-11-01,60,1,14,9,5,2,54,0,81,50,39,14,2
2017-12-01,79,1,9,2,4,1,16,0,19,31,40,21,0
2018-01-01,114,2,1,0,0,0,1,0,86,45,54,18,2
2018-02-01,79,3,17,16,1,1,16,0,43,12,23,14,1
2018-03-01,125,3,0,0,0,0,0,0,42,31,48,14,1
2018-04-01,32,1,1,1,0,0,0,0,59,83,48,15,2
2018-05-01,24,1,2,1,0,0,3,0,59,28,49,20,0
2018-06-01,20,1,1,11,1,1,21,0,155,242,49,20,1
2018-07-01,10,1,0,0,0,0,0,0,19,20,49,19,0
2018-08-01,25,2,1,8,0,0,11,0,45,44,50,22,0
2018-09-01,39,1,0,0,0,0,0,0,18,23,51,18,0
2018-10-01,36,1,1,1,0,0,0,0,51,63,50,22,1
2018-11-01,81,1,1,1,1,1,3,0,67,84,46,18,1
2018-12-01,68,2,4,4,0,0,4,0,57,62,69,26,0
2019-01-01,79,2,1,0,0,0,1,0,48,66,100,32,0
2019-02-01,106,4,1,2,0,0,3,0,20,11,46,12,1
2019-03-01,193,3,0,0,0,0,0,0,31,25,63,23,1
2019-04-01,188,3,2,0,0,0,6,0,44,40,68,21,2
2019-05-01,140,5,2,14,1,1,28,0,69,63,75,33,1
2019-06-01,163,3,1,1,0,0,4,7,128,148,53,27,0
2019-07-01,94,6,0,0,0,0,0,13,41,67,63,26,1
2019-08-01,36,5,0,0,0,0,0,17,21,49,43,12,0
2019-09-01,38,3,0,0,0,0,0,10,21,44,41,20,0
2019-10-01,110,10,0,0,0,0,0,14,63,118,70,25,0
2019-11-01,15,6,0,0,0,0,0,10,20,56,31,11,0
2019-12-01,12,6,2,1,1,1,0,15,21,51,30,16,0
2020-01-01,8,4,2,1,0,0,1,10,13,24,25,17,0
2020-02-01,2,1,0,0,0,0,0,6,6,11,9,9,0
2020-03-01,6,3,0,0,0,0,0,14,10,19,30,10,0
2020-04-01,3,2,0,0,0,0,0,4,14,20,26,12,0
