dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-04-01,23,6,8,0,8,1,2,0,9,2,162,15,4
2016-05-01,12,3,6,0,6,1,4,0,6,2,72,12,2
2016-06-01,2,1,1,0,1,1,2,0,1,1,61,5,2
2016-07-01,0,0,0,0,0,0,0,0,0,0,53,4,1
2016-08-01,0,0,0,0,0,0,0,0,0,0,96,6,3
2016-09-01,2,1,1,0,1,1,0,0,1,0,75,2,1
2016-10-01,4,3,2,0,2,1,6,0,2,3,102,8,1
2016-11-01,3,3,2,0,1,1,3,0,3,2,130,12,5
2016-12-01,14,3,2,0,2,1,3,0,3,5,165,11,2
2017-01-01,7,3,2,0,3,1,4,0,7,10,165,11,1
2017-02-01,8,3,2,0,2,1,0,0,4,0,214,10,4
2017-03-01,2,2,1,0,1,1,0,0,2,1,871,31,3
2017-04-01,1,1,1,0,0,0,0,0,2,4,365,17,1
2017-05-01,1,1,0,0,1,1,0,0,1,0,383,18,2
2017-06-01,4,3,2,0,2,1,2,0,3,1,262,10,2
2017-07-01,14,5,6,0,6,2,22,0,15,25,281,20,3
2017-08-01,7,2,4,1,3,1,14,0,8,15,393,29,3
2017-09-01,0,0,1,1,0,0,6,0,1,3,552,42,5
2017-10-01,4,3,2,0,2,1,6,0,2,3,323,28,1
2017-11-01,3,2,2,1,1,1,2,0,2,1,277,16,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,221,12,1
2018-01-01,0,0,3,0,0,0,3,0,0,0,212,14,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,202,15,0
2018-03-01,0,0,0,3,0,0,3,0,3,3,177,8,1
2018-04-01,0,0,0,0,0,0,0,0,0,0,212,10,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,113,5,2
2018-06-01,0,0,0,0,0,0,0,0,0,0,130,9,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,91,7,1
2018-08-01,0,0,0,0,0,0,0,0,0,0,134,10,3
2018-09-01,0,0,0,0,0,0,0,0,0,0,79,10,0
2018-10-01,14,8,65,5,7,1,43,51,12,33,140,71,1
2018-11-01,0,0,0,0,0,0,0,0,0,0,126,8,3
2018-12-01,0,0,0,0,0,0,0,0,0,0,78,9,3
2019-01-01,0,0,0,1,0,0,1,0,1,1,101,8,1
2019-02-01,0,0,0,0,0,0,0,0,0,0,75,4,1
2019-03-01,0,0,0,0,0,0,0,0,0,0,81,7,0
2019-04-01,0,0,0,0,0,0,0,0,0,0,71,5,0
2019-05-01,0,0,0,0,0,0,0,0,0,0,116,11,0
2019-06-01,2,1,49,0,1,1,2,0,1,3,217,78,6
