dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,24,2,2,0,2,1,2,1,14,56,1237,123,0
2016-12-01,9,1,0,0,0,0,0,2,9,48,113,18,0
2017-01-01,1,1,0,0,0,0,0,0,2,7,43,5,2
2017-02-01,0,0,0,0,0,0,0,0,0,0,44,7,0
2017-03-01,6,1,0,0,0,0,0,0,4,14,31,8,0
2017-04-01,4,1,0,0,0,0,0,0,2,4,45,10,1
2017-05-01,0,0,0,0,0,0,0,0,1,5,49,7,1
2017-06-01,6,2,2,0,2,1,40,0,6,40,26,7,0
2017-07-01,3,2,2,1,1,1,24,0,3,15,39,6,0
2017-08-01,0,0,0,0,0,0,0,0,2,10,104,6,0
2017-09-01,0,0,1,0,0,0,1,0,3,9,32,3,0
2017-10-01,9,2,3,1,3,1,9,0,19,57,28,9,0
2017-11-01,5,3,4,0,2,1,27,0,3,16,39,4,1
2017-12-01,3,3,1,0,2,1,10,0,6,27,34,4,0
2018-01-01,2,2,1,1,1,1,11,1,7,21,30,6,0
2018-02-01,0,0,0,0,0,0,0,1,3,17,20,2,0
2018-03-01,0,0,0,0,0,0,0,1,1,8,46,4,0
2018-04-01,0,0,0,0,0,0,0,0,2,17,34,3,0
2018-05-01,0,0,0,0,0,0,0,0,5,17,45,5,0
2018-06-01,0,0,0,0,0,0,0,0,0,0,38,5,0
2018-07-01,0,0,0,0,0,0,0,0,1,1,38,2,0
2018-08-01,12,3,2,0,2,1,4,1,12,78,552,38,0
2018-09-01,7,2,2,0,1,1,24,0,7,41,77,4,0
2018-10-01,5,4,2,0,3,1,16,2,6,17,53,5,1
2018-11-01,0,0,0,0,0,0,0,0,2,5,54,9,0
2018-12-01,1,1,0,0,0,0,0,0,5,12,36,4,0
2019-01-01,0,0,0,0,0,0,0,0,3,11,65,10,0
2019-02-01,0,0,0,0,0,0,0,0,7,13,40,2,0
2019-03-01,0,0,0,0,0,0,0,0,0,0,39,2,0
2019-04-01,2,2,1,0,1,1,6,0,2,6,58,6,0
2019-05-01,0,0,0,0,0,0,0,0,1,1,40,4,0
2019-06-01,0,0,1,0,0,0,1,2,3,14,32,2,0
2019-07-01,0,0,0,0,0,0,0,0,1,3,44,2,0
2019-08-01,0,0,1,2,0,0,7,0,4,8,56,4,0
2019-09-01,0,0,0,0,0,0,0,0,5,27,32,6,0
2019-10-01,6,2,4,0,3,1,64,4,16,111,33,4,0
2019-11-01,1,1,1,1,0,0,2,1,2,3,27,1,0
2019-12-01,1,1,0,0,0,0,0,2,1,15,46,1,0
2020-01-01,0,0,0,0,0,0,0,1,1,7,22,2,0
2020-02-01,0,0,0,0,0,0,0,1,0,3,17,5,0
2020-03-01,1,1,2,1,0,0,3,0,1,0,22,0,0
2020-04-01,1,2,2,0,1,1,13,0,3,10,43,4,0
