dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-11-01,1,1,0,0,0,0,0,0,1,1,9,6,0
2016-12-01,0,0,0,0,0,0,0,1,2,5,13,4,2
2017-01-01,1,1,0,0,0,0,0,0,0,0,10,7,2
2017-02-01,0,0,0,0,0,0,0,0,0,0,13,2,2
2017-03-01,0,0,0,0,0,0,0,0,0,0,22,12,1
2017-04-01,0,0,0,0,0,0,0,2,1,5,23,10,2
2017-05-01,0,0,0,0,0,0,0,0,0,0,16,14,0
2017-06-01,1,1,0,0,0,0,0,0,2,4,24,8,0
2017-07-01,0,0,0,0,0,0,0,2,1,11,22,5,2
2017-08-01,17,1,0,0,0,0,0,0,0,0,15,4,1
2017-09-01,2,1,0,0,0,0,0,2,0,9,15,10,1
2017-10-01,27,2,0,0,0,0,0,0,0,0,23,8,1
2017-11-01,19,3,1,1,1,1,0,0,3,1,31,12,2
2017-12-01,12,2,3,1,2,1,2,0,4,6,34,16,3
2018-01-01,7,2,1,0,1,1,4,0,1,2,32,11,1
2018-02-01,1,1,0,0,0,0,0,1,0,1,18,7,0
2018-03-01,11,1,0,0,0,0,0,2,0,4,38,16,0
2018-04-01,32,2,0,0,0,0,0,5,5,27,31,11,4
2018-05-01,72,2,0,0,0,0,0,4,2,14,44,13,1
2018-06-01,39,3,3,2,0,0,2,6,2,13,47,16,0
2018-07-01,11,1,0,0,0,0,0,2,8,49,65,20,2
2018-08-01,28,1,0,0,1,1,0,6,5,38,68,22,0
2018-09-01,5,1,0,0,0,0,0,5,1,53,72,30,2
2018-10-01,0,0,1,1,0,0,0,10,1,18,61,21,1
2018-11-01,0,0,0,0,0,0,0,5,0,29,63,19,1
2018-12-01,0,0,1,0,0,0,0,5,1,15,70,30,0
2019-01-01,0,0,0,0,0,0,0,3,1,7,73,20,1
2019-02-01,0,0,0,0,0,0,0,3,1,19,48,12,0
2019-03-01,7,3,1,0,1,1,0,13,3,24,80,31,0
2019-04-01,3,3,1,0,1,1,0,5,4,20,107,32,2
2019-05-01,3,1,0,0,0,0,0,5,4,34,72,21,0
2019-06-01,0,0,0,0,0,0,0,4,3,9,70,19,1
2019-07-01,40,2,0,0,0,0,0,7,3,28,86,19,0
2019-08-01,41,2,0,0,0,0,0,5,1,20,80,28,0
2019-09-01,28,2,2,0,1,1,4,9,3,52,85,33,1
2019-10-01,65,4,6,3,4,1,28,13,13,74,78,29,0
2019-11-01,22,3,3,1,2,1,28,7,6,49,92,37,1
2019-12-01,3,1,0,0,0,0,0,11,1,41,87,30,0
2020-01-01,2,1,0,0,0,0,0,4,2,14,59,16,0
2020-02-01,15,2,0,0,0,0,0,2,2,21,64,21,0
2020-03-01,10,1,0,0,0,0,0,6,5,19,95,30,0
2020-04-01,4,1,0,0,0,0,0,5,1,13,36,15,0
