dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,138,8,33,7,20,2,167,0,57,136,85,23,4
2016-11-01,83,7,27,10,18,2,97,0,60,149,39,14,4
2016-12-01,111,7,31,12,17,2,98,1,75,217,49,17,5
2017-01-01,101,5,11,4,5,1,66,1,73,287,30,8,3
2017-02-01,68,5,20,10,9,1,143,1,64,208,24,7,4
2017-03-01,151,6,28,8,19,2,152,3,90,225,33,10,5
2017-04-01,102,9,31,20,12,2,262,1,94,326,24,19,3
2017-05-01,82,5,24,15,10,2,262,1,75,367,24,14,2
2017-06-01,152,5,28,11,12,1,308,2,188,704,45,30,2
2017-07-01,111,7,20,15,9,1,189,3,96,467,40,21,5
2017-08-01,252,7,22,15,7,1,908,0,73,634,45,16,5
2017-09-01,225,6,19,12,11,1,176,2,90,375,45,52,2
2017-10-01,252,8,25,11,12,1,179,1,71,260,39,114,5
2017-11-01,140,8,13,6,9,1,83,3,56,185,42,52,4
2017-12-01,150,4,29,11,14,1,155,3,71,239,39,56,3
2018-01-01,148,7,40,23,13,1,166,5,92,243,62,49,5
2018-02-01,121,5,11,8,6,1,43,3,74,130,51,17,5
2018-03-01,150,4,10,3,5,1,54,3,64,172,21,10,3
2018-04-01,69,3,7,7,1,1,104,1,31,124,28,9,2
2018-05-01,186,4,21,10,5,1,67,1,56,98,40,28,5
2018-06-01,192,4,11,9,7,1,84,0,46,132,34,12,1
2018-07-01,138,7,22,16,2,1,137,1,79,264,92,14,2
2018-08-01,129,6,18,16,2,1,123,3,64,176,67,16,3
2018-09-01,86,1,12,11,2,1,54,2,37,111,51,21,3
2018-10-01,99,1,9,3,3,1,27,6,34,106,63,16,3
2018-11-01,66,1,5,4,2,1,13,3,33,105,33,7,2
2018-12-01,91,1,6,4,2,1,11,8,67,158,27,10,0
2019-01-01,83,2,4,6,0,0,39,28,60,142,48,18,2
2019-02-01,68,2,18,9,3,2,31,18,58,113,40,17,3
2019-03-01,39,3,10,5,4,1,34,19,37,97,36,12,1
2019-04-01,66,3,2,6,1,1,36,7,38,156,41,26,1
2019-05-01,26,4,5,1,2,1,13,7,49,102,29,24,4
2019-06-01,40,2,6,3,0,0,31,9,35,83,28,14,1
2019-07-01,52,7,10,12,3,1,56,7,73,155,51,30,2
2019-08-01,15,3,2,1,1,1,2,7,42,81,36,27,5
2019-09-01,6,2,3,1,2,1,20,4,19,57,24,18,0
2019-10-01,67,4,3,3,2,1,11,13,37,90,37,14,2
2019-11-01,104,3,2,1,1,1,0,4,16,34,46,23,2
2019-12-01,129,3,5,6,0,0,43,10,58,130,36,31,1
2020-01-01,157,2,3,2,0,0,27,4,30,66,44,19,1
2020-02-01,110,2,2,1,0,0,13,7,36,80,32,25,1
2020-03-01,24,4,3,4,1,1,26,10,45,152,62,41,2
2020-04-01,38,3,3,2,0,0,7,11,46,86,24,53,6
