dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-01-01,88,4,32,6,25,4,78,0,31,39,0,0,1
2016-02-01,101,9,35,4,31,5,60,1,43,59,751,63,0
2016-03-01,70,8,31,2,28,5,85,0,31,42,280,15,1
2016-04-01,43,8,23,2,21,6,62,0,25,37,42,10,1
2016-05-01,46,6,22,5,17,5,58,1,26,39,44,8,0
2016-06-01,140,9,46,6,34,4,117,2,43,70,21,7,2
2016-07-01,76,6,14,0,17,5,43,0,18,30,20,3,0
2016-08-01,34,5,19,2,17,5,54,1,19,27,21,3,1
2016-09-01,3,2,3,0,3,2,4,0,3,2,16,2,0
2016-10-01,11,3,13,0,11,3,21,0,13,13,19,4,0
2016-11-01,8,4,8,1,8,3,29,1,11,35,16,4,1
2016-12-01,32,5,34,0,32,5,80,1,35,47,23,4,1
2017-01-01,13,3,12,0,13,3,16,3,15,23,10,3,1
2017-02-01,10,2,12,2,10,2,8,0,13,10,15,4,0
2017-03-01,17,5,17,0,17,4,28,2,20,26,25,5,0
2017-04-01,27,3,31,1,26,3,13,0,29,24,14,1,0
2017-05-01,31,4,29,6,29,3,2,0,35,2,14,6,0
2017-06-01,20,2,20,0,20,2,0,0,20,0,21,3,0
2017-07-01,13,1,14,0,13,1,0,0,13,0,14,1,0
2017-08-01,32,4,33,1,31,3,7,0,32,3,18,5,0
2017-09-01,15,4,15,2,15,4,5,1,18,5,26,1,1
2017-10-01,9,3,14,2,9,2,8,2,12,5,6,3,0
2017-11-01,13,2,14,1,13,2,2,1,14,1,20,5,0
2017-12-01,10,2,9,0,9,2,4,0,10,3,8,1,0
2018-01-01,9,3,9,0,9,3,2,0,9,1,11,2,1
2018-02-01,8,5,9,1,6,4,8,0,10,12,9,3,0
2018-03-01,5,2,5,1,5,2,2,1,6,2,11,1,0
2018-04-01,10,3,11,0,10,1,4,0,10,4,11,2,0
2018-05-01,8,3,9,3,8,3,2,0,11,1,9,4,0
2018-06-01,2,1,4,0,2,2,1,1,2,1,5,1,0
2018-07-01,2,2,1,0,2,2,2,0,2,1,11,3,0
2018-08-01,5,2,4,0,4,2,2,0,4,1,6,2,0
2018-09-01,3,3,4,1,3,2,6,4,4,7,14,1,0
2018-10-01,6,3,8,0,6,3,4,1,6,1,12,1,1
2018-11-01,6,2,6,0,6,2,2,0,6,1,12,3,0
2018-12-01,1,1,1,0,1,1,2,0,1,1,6,3,0
2019-01-01,4,2,5,1,4,2,4,0,5,2,9,5,0
2019-02-01,16,3,16,2,16,3,10,0,18,6,3,2,0
2019-03-01,11,1,12,3,8,1,6,0,11,3,12,1,0
2019-04-01,8,3,12,1,8,3,15,0,9,6,13,5,1
2019-05-01,7,3,5,2,7,3,19,0,9,11,8,2,0
2019-06-01,4,3,4,0,4,3,4,0,4,2,8,4,0
2019-07-01,1,1,1,0,1,1,0,0,1,0,6,1,0
2019-08-01,2,1,3,0,1,1,5,2,1,1,17,4,0
2019-09-01,5,2,4,0,3,1,8,2,3,7,10,3,0
2019-10-01,0,0,0,0,0,0,0,0,0,0,10,4,0
2019-11-01,5,2,5,0,5,2,2,0,5,1,9,2,0
2019-12-01,3,1,3,0,3,1,0,0,3,0,10,1,0
2020-01-01,1,1,1,0,1,1,0,1,1,0,1,1,0
2020-02-01,0,0,0,0,0,0,0,0,0,0,7,1,0
2020-03-01,9,2,9,1,8,2,6,0,9,3,12,4,0
