dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-01-01,25,1,1,0,1,1,0,0,1,0,1,0,1
2015-02-01,156,2,0,0,0,0,0,0,3,0,7,1,1
2015-03-01,87,2,2,1,1,1,0,7,11,16,30,3,6
2015-04-01,62,2,2,0,2,1,0,1,3,19,17,2,0
2015-05-01,124,3,17,5,12,1,12,1,21,14,26,5,5
2015-06-01,69,1,8,0,7,1,14,2,8,2,19,1,2
2015-07-01,137,2,6,1,5,1,2,0,7,4,26,4,4
2015-08-01,267,6,72,5,68,2,140,20,113,147,21,5,3
2015-09-01,104,3,16,1,15,1,40,8,26,47,36,4,2
2015-10-01,112,4,13,1,12,1,28,14,24,55,17,6,2
2015-11-01,268,7,50,2,47,2,85,16,91,106,17,0,1
2015-12-01,134,9,36,3,33,2,136,15,59,103,33,9,3
2016-01-01,177,7,28,1,26,2,143,26,49,137,33,6,1
2016-02-01,68,9,19,0,19,2,87,15,27,60,21,7,4
2016-03-01,123,10,27,1,23,1,71,12,35,84,292,35,4
2016-04-01,114,10,29,1,28,1,225,8,34,127,47,8,4
2016-05-01,72,8,27,16,12,2,126,6,39,95,49,11,2
2016-06-01,133,6,34,8,25,1,107,14,57,116,47,7,3
2016-07-01,91,7,24,5,21,1,100,8,44,99,55,11,3
2016-08-01,132,7,32,3,29,2,81,8,47,89,47,12,2
2016-09-01,140,8,41,5,38,1,68,17,56,76,55,17,0
2016-10-01,121,8,52,9,42,1,98,5,64,92,49,12,5
2016-11-01,96,10,37,4,34,1,137,20,139,300,35,16,3
2016-12-01,105,10,40,3,36,1,132,14,71,181,82,15,1
2017-01-01,117,9,37,4,31,1,118,67,61,194,74,14,0
2017-02-01,51,4,19,2,17,1,65,5,26,57,47,6,3
2017-03-01,66,6,29,4,24,1,118,10,44,146,97,12,2
2017-04-01,39,5,15,4,12,1,97,8,22,65,57,10,2
2017-05-01,13,3,5,0,5,1,12,6,8,34,50,12,0
2017-06-01,76,6,25,8,20,1,141,12,32,113,43,11,2
2017-07-01,46,5,18,3,14,1,45,10,22,58,49,9,0
2017-08-01,34,5,10,1,10,1,71,11,16,93,45,17,1
2017-09-01,8,3,4,0,4,1,14,4,7,44,61,5,1
2017-10-01,0,0,2,0,0,0,4,5,16,206,49,11,1
2017-11-01,28,5,5,2,4,1,21,4,7,37,44,10,1
2017-12-01,0,0,1,0,0,0,4,3,2,8,36,9,0
2018-01-01,0,0,0,1,0,0,4,1,1,15,55,8,1
2018-02-01,0,0,0,0,0,0,0,0,1,6,39,6,1
2018-03-01,0,0,3,0,0,0,1,6,8,7,26,7,0
2018-04-01,0,0,0,0,0,0,0,1,0,1,27,11,1
2018-05-01,0,0,0,0,0,0,0,0,1,1,34,6,1
2018-06-01,0,0,0,0,0,0,0,2,0,2,34,6,0
2018-07-01,0,0,0,0,0,0,0,0,0,0,22,5,1
2018-08-01,2,1,0,0,0,0,0,0,1,7,21,8,0
2018-09-01,10,0,2,0,0,0,0,1,2,16,276,74,1
