dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-11-01,70,4,8,1,6,1,26,0,15,40,957,32,4
2015-12-01,43,3,4,0,4,1,16,0,5,13,174,11,2
2016-01-01,57,3,1,1,1,1,4,0,4,9,37,4,0
2016-02-01,55,3,4,2,1,1,2,0,8,23,25,7,2
2016-03-01,22,1,1,1,1,1,6,0,19,86,44,0,1
2016-04-01,62,1,0,0,0,0,0,0,11,57,44,6,1
2016-05-01,27,2,2,0,2,1,0,0,19,68,67,9,1
2016-06-01,31,1,0,0,0,0,0,1,1,9,24,5,0
2016-07-01,20,2,1,0,1,1,2,2,10,67,23,9,0
2016-08-01,4,1,0,0,0,0,0,0,6,12,32,4,1
2016-09-01,4,2,1,0,0,0,0,4,4,60,47,5,1
2016-10-01,4,2,1,0,2,1,0,3,5,18,50,6,1
2016-11-01,11,1,0,0,0,0,0,2,2,27,36,2,1
2016-12-01,2,1,0,0,0,0,0,3,8,37,25,7,0
2017-01-01,0,0,0,0,0,0,0,4,3,30,33,3,2
2017-02-01,1,1,0,0,0,0,0,3,8,17,19,4,0
2017-03-01,0,0,0,0,0,0,0,6,4,19,39,5,0
2017-04-01,3,1,0,0,0,0,0,3,4,33,43,9,1
2017-05-01,0,0,0,0,0,0,0,0,1,10,33,6,1
2017-06-01,0,0,0,0,0,0,0,0,2,9,28,1,0
2017-07-01,0,0,0,0,0,0,0,0,0,0,25,3,0
2017-08-01,2,1,0,0,0,0,0,4,1,29,39,4,1
2017-09-01,2,1,0,0,0,0,0,9,5,38,25,5,1
2017-10-01,0,0,0,0,0,0,0,3,0,13,20,2,0
2017-11-01,1,1,0,0,0,0,0,16,2,29,26,4,0
2017-12-01,0,0,0,0,0,0,0,0,0,0,23,2,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,24,0,0
2018-02-01,0,0,0,0,0,0,0,1,0,3,25,2,1
2018-03-01,0,0,0,0,0,0,0,1,0,4,26,0,0
2018-04-01,0,0,0,0,0,0,0,1,0,0,27,1,0
2018-05-01,1,1,0,0,0,0,0,0,0,0,50,3,0
2018-06-01,0,0,0,0,0,0,0,2,0,1,27,4,0
2018-07-01,3,2,1,0,1,1,4,3,1,7,30,3,1
2018-08-01,0,0,0,0,0,0,0,1,0,4,21,1,0
2018-09-01,0,0,0,0,0,0,0,2,1,22,22,4,1
2018-10-01,0,0,0,0,0,0,0,1,3,6,22,3,0
2018-11-01,0,0,0,0,0,0,0,3,0,7,16,1,0
2018-12-01,1,1,0,0,0,0,0,0,1,1,23,3,0
2019-01-01,2,1,0,0,0,0,0,2,2,8,28,4,0
2019-02-01,2,1,0,0,0,0,0,3,2,4,22,2,0
2019-03-01,0,0,0,0,0,0,0,0,4,10,27,6,0
2019-04-01,1,1,0,0,0,0,0,1,0,5,26,5,1
2019-05-01,1,1,0,0,0,0,0,4,1,13,42,7,0
2019-06-01,0,0,0,0,0,0,0,1,3,18,19,4,0
2019-07-01,0,0,0,0,0,0,0,1,0,1,18,4,0
2019-08-01,0,0,0,0,0,0,0,2,3,10,27,3,0
2019-09-01,0,0,0,0,0,0,0,0,2,2,20,3,0
2019-10-01,0,0,0,0,0,0,0,1,0,1,10,1,0
2019-11-01,2,1,0,0,0,0,0,0,0,0,32,1,0
2019-12-01,0,0,0,0,0,0,0,1,0,6,31,5,0
2020-01-01,0,0,0,0,0,0,0,1,0,0,27,2,0
2020-02-01,2,1,0,0,0,0,0,0,0,7,20,7,0
