dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-08-01,1,1,1,1,0,0,0,0,1,0,9,0,1
2016-09-01,10,1,0,0,0,0,0,0,1,1,6,0,1
2016-10-01,18,1,0,0,0,0,0,0,0,0,12,0,1
2016-11-01,2,1,0,0,0,0,0,0,1,3,9,3,3
2016-12-01,21,1,0,0,0,0,0,1,0,2,7,1,0
2017-01-01,8,1,0,0,0,0,0,0,2,8,7,2,2
2017-02-01,1,1,0,0,0,0,0,0,0,0,15,2,0
2017-03-01,1,1,0,0,0,0,0,0,0,0,6,1,2
2017-04-01,2,2,1,0,1,1,2,0,1,1,9,3,1
2017-05-01,1,1,0,0,0,0,0,0,0,0,6,0,0
2017-06-01,3,1,0,0,0,0,0,0,0,0,8,4,0
2017-07-01,9,1,0,0,0,0,0,0,2,13,72,15,3
2017-08-01,1,1,0,0,0,0,0,0,1,2,40,8,1
2017-09-01,2,2,1,0,1,1,0,0,1,0,24,9,1
2017-10-01,7,2,2,1,0,0,2,0,11,15,121,20,2
2017-11-01,0,0,0,0,0,0,0,0,1,3,51,12,0
2017-12-01,23,1,0,0,1,1,0,0,9,17,45,6,3
2018-01-01,11,3,2,0,1,1,2,0,8,26,49,6,1
2018-02-01,0,0,0,0,0,0,0,0,3,5,24,4,1
2018-03-01,4,1,0,0,1,1,0,1,2,5,84,10,2
2018-04-01,2,2,1,0,1,1,0,0,3,4,59,10,0
2018-05-01,39,3,5,1,4,1,8,0,35,110,84,11,1
2018-06-01,15,2,2,0,2,1,0,0,12,45,68,15,1
2018-07-01,4,1,0,0,0,0,0,2,7,40,59,13,0
2018-08-01,5,1,1,0,0,0,1,1,16,72,127,20,0
2018-09-01,6,2,2,1,1,1,4,2,11,43,104,9,1
2018-10-01,7,2,4,1,2,1,2,2,7,33,130,20,1
2018-11-01,7,3,2,0,1,1,0,2,5,21,130,13,0
2018-12-01,46,1,0,0,2,1,0,0,30,88,119,17,0
2019-01-01,14,2,1,0,1,1,0,3,30,181,125,10,2
2019-02-01,7,1,0,0,0,0,0,6,4,27,209,34,1
2019-03-01,10,2,2,0,1,1,1,2,18,126,106,523,4
