dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-05-01,53,3,1,1,0,0,4,0,17,49,17,3,1
2016-06-01,23,4,1,0,0,0,0,0,6,30,7,4,0
2016-07-01,23,2,0,0,1,1,0,0,3,3,12,4,0
2016-08-01,25,2,4,1,3,1,70,0,8,44,5,5,0
2016-09-01,30,3,3,1,1,1,23,1,14,51,10,6,1
2016-10-01,31,2,1,0,1,1,2,1,23,91,11,3,0
2016-11-01,36,2,6,0,5,1,7,1,21,70,11,8,1
2016-12-01,65,5,6,2,4,1,0,0,30,49,13,5,1
2017-01-01,25,3,0,0,0,0,0,1,19,53,32,6,3
2017-02-01,49,4,5,3,2,1,36,0,30,119,18,12,1
2017-03-01,33,2,2,1,1,1,20,0,9,27,16,11,0
2017-04-01,25,1,1,0,0,0,4,0,15,71,23,7,0
2017-05-01,36,4,4,0,3,1,21,1,18,59,21,10,0
2017-06-01,25,2,3,0,3,1,0,1,13,35,17,7,1
2017-07-01,13,2,1,0,1,1,8,0,12,36,22,8,1
2017-08-01,20,3,3,2,2,1,25,0,19,90,19,4,2
2017-09-01,28,1,0,0,0,0,0,1,12,56,13,5,2
2017-10-01,17,1,1,0,1,1,0,1,13,40,19,7,0
2017-11-01,16,2,2,1,1,1,14,2,10,46,21,13,0
2017-12-01,33,4,13,3,11,1,17,0,27,72,15,10,0
2018-01-01,12,1,0,0,0,0,0,0,8,27,9,5,1
2018-02-01,15,1,0,0,0,0,0,0,9,24,21,6,1
2018-03-01,18,1,0,0,0,0,0,0,17,127,22,5,0
2018-04-01,19,2,2,1,1,1,10,1,15,90,26,6,0
2018-05-01,21,1,0,0,0,0,0,1,12,29,13,6,1
2018-06-01,6,1,0,0,0,0,0,2,5,31,17,4,0
2018-07-01,2,1,0,0,0,0,0,1,4,14,14,3,1
2018-08-01,9,2,1,0,1,1,0,0,13,41,12,8,0
2018-09-01,12,2,1,0,1,1,0,2,4,16,15,6,0
2018-10-01,26,2,6,1,5,1,12,0,15,58,18,5,0
2018-11-01,19,5,5,0,5,1,6,0,9,16,29,8,0
2018-12-01,31,2,0,0,0,0,0,2,10,48,6,5,0
2019-01-01,14,2,1,0,1,1,0,1,10,15,9,5,0
2019-02-01,18,3,2,0,2,1,6,0,5,9,18,4,1
2019-03-01,10,1,0,0,0,0,0,2,1,29,11,2,0
2019-04-01,12,2,2,0,1,1,47,2,3,11,18,5,0
2019-05-01,38,3,1,0,2,1,12,1,17,121,25,6,0
2019-06-01,16,2,1,0,1,1,0,0,5,15,12,1,0
2019-07-01,12,2,1,0,1,1,49,1,5,93,15,8,0
2019-08-01,20,4,2,0,3,1,10,1,11,19,35,11,0
2019-09-01,11,1,1,1,0,0,14,0,3,14,13,9,0
2019-10-01,12,1,0,0,0,0,0,0,12,94,16,7,0
2019-11-01,30,3,4,1,2,1,36,0,8,39,18,5,0
2019-12-01,17,2,0,0,1,1,12,1,5,33,14,6,0
2020-01-01,3,3,2,0,2,1,12,1,5,42,9,5,0
2020-02-01,6,1,0,0,0,0,0,2,4,7,17,5,0
2020-03-01,14,1,0,0,0,0,0,1,7,63,11,6,0
2020-04-01,20,3,3,1,3,1,14,0,9,29,16,7,0
