dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2016-10-01,65,2,3,0,2,1,10,0,2,4,0,0,1
2016-11-01,136,9,32,1,32,2,114,0,48,99,79,9,0
2016-12-01,41,3,10,0,10,2,36,0,18,46,22,5,1
2017-01-01,75,7,24,2,21,2,96,0,47,154,22,4,2
2017-02-01,82,10,31,1,29,2,208,0,47,178,23,5,0
2017-03-01,157,14,49,5,45,3,307,0,72,235,38,13,2
2017-04-01,75,9,32,2,29,4,289,1,66,374,45,20,1
2017-05-01,97,13,39,3,33,4,261,2,59,349,27,19,1
2017-06-01,84,14,47,4,36,4,263,0,66,246,30,13,0
2017-07-01,68,15,25,1,26,4,251,2,52,262,54,24,1
2017-08-01,94,18,42,7,28,2,324,0,57,305,48,19,0
2017-09-01,110,19,39,5,45,2,252,2,73,376,44,29,2
2017-10-01,78,21,37,5,30,1,233,2,62,275,67,27,0
2017-11-01,95,19,41,1,37,2,193,7,61,344,67,21,0
2017-12-01,57,8,26,1,22,2,139,1,46,204,77,22,0
2018-01-01,106,22,58,2,49,3,243,7,82,375,89,51,1
2018-02-01,62,21,38,8,36,3,249,3,76,323,93,32,0
2018-03-01,111,37,74,9,61,4,366,14,110,464,115,56,1
2018-04-01,110,25,67,11,52,4,380,10,123,647,152,55,0
2018-05-01,108,27,70,14,52,3,372,14,97,439,140,62,0
2018-06-01,114,25,79,17,59,3,330,18,132,632,125,71,0
2018-07-01,153,29,84,14,62,4,405,18,133,629,110,63,2
2018-08-01,132,20,52,8,46,4,257,13,110,540,143,61,1
2018-09-01,101,16,57,10,32,4,292,23,77,500,111,72,0
2018-10-01,101,17,47,29,36,4,294,15,111,414,131,75,1
2018-11-01,112,18,52,7,39,4,297,7,97,427,143,63,0
2018-12-01,42,12,28,5,10,3,143,10,33,203,135,61,1
2019-01-01,157,26,58,11,51,4,370,5,105,469,170,75,0
2019-02-01,90,18,33,10,28,4,220,1,77,358,133,89,0
2019-03-01,66,22,34,7,21,4,203,6,57,257,163,83,1
2019-04-01,58,8,29,21,20,5,270,6,63,265,148,76,0
2019-05-01,58,14,20,2,23,4,163,2,47,204,131,32,0
2019-06-01,49,11,18,3,16,4,107,6,42,236,126,61,0
2019-07-01,25,9,16,1,10,3,76,9,24,127,144,51,1
2019-08-01,33,11,17,6,15,6,143,5,49,250,127,42,0
2019-09-01,33,11,17,2,14,4,77,10,34,171,107,46,0
2019-10-01,83,13,28,2,23,5,232,15,125,1142,107,70,0
2019-11-01,28,12,17,3,11,6,90,11,34,167,125,39,0
2019-12-01,26,8,12,1,10,3,39,10,30,171,111,42,0
2020-01-01,52,11,26,1,23,5,162,11,56,290,97,50,0
2020-02-01,73,11,33,4,29,6,180,7,56,187,117,50,0
2020-03-01,55,8,23,3,23,6,90,15,53,233,117,60,0
2020-04-01,53,7,26,1,18,3,94,8,50,207,86,53,0
