dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2015-05-01,48,4,3,0,3,1,10,0,10,22,144,5,3
2015-06-01,12,4,3,0,3,1,4,0,5,10,47,6,2
2015-07-01,6,4,3,1,2,1,12,0,7,12,138,6,1
2015-08-01,10,3,3,1,2,1,12,0,6,17,86,5,2
2015-09-01,16,4,6,0,4,1,18,0,7,9,64,6,4
2015-10-01,34,8,11,3,10,1,24,0,30,50,187,11,2
2015-11-01,31,4,5,0,3,1,5,1,10,28,132,6,2
2015-12-01,65,4,11,9,3,1,22,0,28,78,112,13,0
2016-01-01,36,2,1,1,1,1,1,0,36,148,98,4,0
2016-02-01,65,4,5,3,2,1,6,0,24,82,92,9,0
2016-03-01,31,4,4,3,0,0,6,0,13,34,88,14,1
2016-04-01,13,3,3,2,1,1,9,1,9,39,80,12,0
2016-05-01,12,3,1,2,0,0,5,0,13,22,80,7,0
2016-06-01,0,0,1,0,0,0,8,0,1,1,48,9,2
2016-07-01,3,1,2,1,0,0,4,0,3,7,58,5,0
2016-08-01,0,0,1,0,0,0,1,0,0,0,75,9,0
2016-09-01,58,4,2,3,2,1,15,0,57,169,67,16,2
2016-10-01,91,11,6,3,3,1,10,0,48,85,422,30,1
2016-11-01,51,11,5,3,2,1,10,0,39,77,175,14,0
2016-12-01,36,6,2,0,1,1,8,0,13,20,122,13,1
2017-01-01,40,6,0,0,1,1,6,0,14,25,138,12,2
2017-02-01,18,4,1,0,1,1,2,0,7,15,88,7,0
2017-03-01,30,4,1,0,1,1,2,0,21,44,128,8,0
2017-04-01,17,1,0,0,0,0,0,1,9,15,98,5,0
2017-05-01,7,2,1,0,0,0,0,0,11,19,82,8,0
2017-06-01,7,3,1,0,0,0,1,0,7,21,90,8,0
2017-07-01,26,3,1,2,0,0,0,0,22,38,84,9,0
2017-08-01,1,1,0,0,0,0,0,0,2,2,65,18,0
2017-09-01,50,4,2,2,0,0,5,0,26,85,72,10,0
2017-10-01,24,4,2,2,1,1,6,0,11,14,77,13,0
2017-11-01,29,8,0,0,0,0,0,0,10,19,81,12,1
2017-12-01,9,1,1,1,0,0,0,0,5,4,69,8,0
2018-01-01,0,0,0,0,0,0,0,0,0,0,64,4,0
2018-02-01,0,0,0,0,0,0,0,0,0,0,47,4,0
2018-03-01,0,0,1,0,0,0,2,1,2,2,74,9,0
2018-04-01,0,0,0,0,0,0,0,0,5,0,72,5,0
2018-05-01,0,0,0,0,0,0,0,0,0,0,62,3,0
2018-06-01,38,1,0,0,0,0,0,0,0,0,53,7,0
2018-07-01,63,3,0,0,0,0,0,0,12,17,169,14,0
2018-08-01,30,4,1,1,0,0,2,1,17,24,90,12,0
2018-09-01,15,3,0,0,0,0,0,1,9,20,105,12,0
2018-10-01,48,3,0,1,0,0,2,2,50,92,94,13,0
2018-11-01,2,2,0,0,0,0,0,3,1,3,70,9,0
2018-12-01,3,3,0,0,0,0,0,0,1,1,82,6,0
2019-01-01,32,2,0,0,0,0,0,0,16,19,116,8,0
2019-02-01,0,0,0,0,0,0,0,2,0,3,73,3,0
2019-03-01,28,4,0,0,0,0,0,0,13,17,107,10,0
2019-04-01,18,6,1,1,0,0,2,0,10,5,104,12,0
2019-05-01,32,4,0,0,0,0,0,1,12,46,101,9,0
2019-06-01,1,1,0,0,0,0,0,1,0,4,63,9,0
2019-07-01,7,4,1,0,1,1,0,5,1,6,92,10,0
2019-08-01,0,0,0,0,0,0,0,2,0,4,66,3,0
2019-09-01,19,2,1,0,0,0,8,0,17,52,53,73,0
