dates,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_closed_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
2017-01-01,11,1,0,0,0,0,0,0,5,9,5,0,1
2017-02-01,70,2,4,0,4,1,0,1,23,14,6,0,0
2017-03-01,255,3,29,2,27,2,8,3,59,74,7,1,0
2017-04-01,179,2,3,0,3,2,0,3,46,40,12,1,0
2017-05-01,207,2,7,1,6,2,4,5,89,116,20,3,2
2017-06-01,85,4,10,1,9,2,8,3,27,32,7,0,0
2017-07-01,265,3,33,1,32,3,2,14,110,73,29,0,0
2017-08-01,268,3,35,0,32,3,9,10,116,93,17,1,0
2017-09-01,135,3,22,3,17,2,13,22,78,217,310,23,2
2017-10-01,181,2,26,2,24,1,4,42,81,168,157,22,0
2017-11-01,93,5,11,1,9,2,37,14,40,104,61,11,1
2017-12-01,171,2,3,0,3,1,0,23,19,47,48,3,0
2018-01-01,134,2,5,0,4,1,4,19,24,64,34,1,2
2018-02-01,123,1,3,0,2,1,0,12,10,9,29,3,0
2018-03-01,14,2,1,0,1,1,3,12,30,108,281,17,3
2018-04-01,10,1,2,1,1,1,4,18,109,246,111,8,0
2018-05-01,299,2,0,0,0,0,0,31,43,45,16,4,1
2018-06-01,115,2,7,0,5,1,15,33,52,136,30,3,0
2018-07-01,66,2,7,0,8,1,0,19,26,106,18,2,0
2018-08-01,130,2,7,0,7,1,0,10,30,78,21,8,0
2018-09-01,19,2,2,0,2,1,0,21,7,46,16,5,0
2018-10-01,120,3,7,0,5,2,14,20,32,90,20,1,1
2018-11-01,5,1,1,1,2,1,4,13,22,66,17,3,0
2018-12-01,0,0,0,0,0,0,0,11,0,6,21,2,0
2019-01-01,326,5,5,2,1,1,21,34,31,35,24,4,0
2019-02-01,319,4,1,0,1,1,2,12,43,25,32,4,0
2019-03-01,223,3,1,0,0,0,1,6,11,11,30,4,0
2019-04-01,183,4,1,0,0,0,1,5,12,30,38,3,0
2019-05-01,218,4,1,0,0,0,0,5,21,60,37,1,0
2019-06-01,307,4,13,0,13,2,3,15,40,57,30,5,0
2019-07-01,354,4,24,0,24,2,4,9,49,86,27,3,0
2019-08-01,350,4,11,0,10,1,0,11,16,11,37,0,0
2019-09-01,604,4,32,4,28,1,8,6,39,30,53,6,0
2019-10-01,300,5,12,0,14,2,0,7,24,27,42,4,1
2019-11-01,184,4,16,0,13,2,0,21,17,23,29,3,0
2019-12-01,156,4,12,0,13,1,0,12,17,10,21,0,0
2020-01-01,197,4,1,0,0,0,0,15,12,19,22,7,0
2020-02-01,145,4,1,0,2,1,4,11,9,23,37,2,1
2020-03-01,63,1,1,0,1,1,2,7,6,17,15,7,1
